seed,dataset,generation,new_selected,population
1,0,1,75.0,128.0
1,0,2,67.0,128.0
1,0,3,56.0,128.0
1,0,4,49.0,128.0
1,0,5,43.0,128.0
1,0,6,27.0,128.0
1,0,7,32.0,128.0
1,0,8,29.0,128.0
1,0,9,28.0,128.0
1,0,10,31.0,128.0
1,0,11,24.0,128.0
1,0,12,25.0,128.0
1,0,13,28.0,128.0
1,0,14,23.0,128.0
1,0,15,21.0,128.0
1,0,16,27.0,128.0
1,0,17,26.0,128.0
1,0,18,21.0,128.0
1,0,19,17.0,128.0
1,0,20,19.0,128.0
1,0,21,14.0,128.0
1,0,22,12.0,128.0
1,0,23,16.0,128.0
1,0,24,14.0,128.0
1,0,25,16.0,128.0
1,0,26,15.0,128.0
1,0,27,19.0,128.0
1,0,28,24.0,128.0
1,0,29,18.0,128.0
1,0,30,15.0,128.0
1,0,31,19.0,128.0
1,0,32,17.0,128.0
1,0,33,21.0,128.0
1,0,34,20.0,128.0
1,0,35,14.0,128.0
1,0,36,15.0,128.0
1,0,37,19.0,128.0
1,0,38,18.0,128.0
1,0,39,9.0,128.0
1,0,40,15.0,128.0
1,0,41,14.0,128.0
1,0,42,15.0,128.0
1,0,43,11.0,128.0
1,0,44,16.0,128.0
1,0,45,10.0,128.0
1,0,46,23.0,128.0
1,0,47,10.0,128.0
1,0,48,17.0,128.0
1,0,49,7.0,128.0
1,0,50,11.0,128.0
1,0,51,14.0,128.0
1,0,52,16.0,128.0
1,0,53,13.0,128.0
1,0,54,6.0,128.0
1,0,55,11.0,128.0
1,0,56,9.0,128.0
1,0,57,11.0,128.0
1,0,58,14.0,128.0
1,0,59,13.0,128.0
1,0,60,9.0,128.0
1,0,61,10.0,128.0
1,0,62,9.0,128.0
1,0,63,12.0,128.0
1,0,64,10.0,128.0
1,0,65,13.0,128.0
1,0,66,8.0,128.0
1,0,67,10.0,128.0
1,0,68,8.0,128.0
1,0,69,9.0,128.0
1,0,70,11.0,128.0
1,0,71,8.0,128.0
1,0,72,7.0,128.0
1,0,73,6.0,128.0
1,0,74,18.0,128.0
1,0,75,12.0,128.0
1,0,76,7.0,128.0
1,0,77,8.0,128.0
1,0,78,10.0,128.0
1,0,79,4.0,128.0
1,0,80,6.0,128.0
1,0,81,5.0,128.0
1,0,82,8.0,128.0
1,0,83,6.0,128.0
1,0,84,7.0,128.0
1,0,85,4.0,128.0
1,0,86,8.0,128.0
1,0,87,8.0,128.0
1,0,88,3.0,128.0
1,0,89,7.0,128.0
1,0,90,6.0,128.0
1,0,91,8.0,128.0
1,0,92,8.0,128.0
1,0,93,3.0,128.0
1,0,94,6.0,128.0
1,0,95,3.0,128.0
1,0,96,11.0,128.0
1,0,97,3.0,128.0
1,0,98,4.0,128.0
1,0,99,5.0,128.0
1,0,100,5.0,128.0
1,0,101,7.0,128.0
1,0,102,5.0,128.0
1,0,103,7.0,128.0
1,0,104,9.0,128.0
1,0,105,6.0,128.0
1,0,106,7.0,128.0
1,0,107,4.0,128.0
1,0,108,12.0,128.0
1,0,109,5.0,128.0
1,0,110,9.0,128.0
1,0,111,11.0,128.0
1,0,112,8.0,128.0
1,0,113,4.0,128.0
1,0,114,4.0,128.0
1,0,115,8.0,128.0
1,0,116,5.0,128.0
1,0,117,5.0,128.0
1,0,118,6.0,128.0
1,0,119,6.0,128.0
1,0,120,5.0,128.0
1,0,121,4.0,128.0
1,0,122,7.0,128.0
1,0,123,12.0,128.0
1,0,124,9.0,128.0
1,0,125,9.0,128.0
1,0,126,4.0,128.0
1,0,127,7.0,128.0
1,0,128,4.0,128.0
2,0,1,77.0,128.0
2,0,2,67.0,128.0
2,0,3,59.0,128.0
2,0,4,55.0,128.0
2,0,5,51.0,128.0
2,0,6,55.0,128.0
2,0,7,54.0,128.0
2,0,8,51.0,128.0
2,0,9,52.0,128.0
2,0,10,42.0,128.0
2,0,11,37.0,128.0
2,0,12,32.0,128.0
2,0,13,37.0,128.0
2,0,14,24.0,128.0
2,0,15,28.0,128.0
2,0,16,24.0,128.0
2,0,17,20.0,128.0
2,0,18,19.0,128.0
2,0,19,26.0,128.0
2,0,20,15.0,128.0
2,0,21,19.0,128.0
2,0,22,17.0,128.0
2,0,23,11.0,128.0
2,0,24,12.0,128.0
2,0,25,10.0,128.0
2,0,26,10.0,128.0
2,0,27,16.0,128.0
2,0,28,15.0,128.0
2,0,29,15.0,128.0
2,0,30,15.0,128.0
2,0,31,17.0,128.0
2,0,32,14.0,128.0
2,0,33,12.0,128.0
2,0,34,13.0,128.0
2,0,35,10.0,128.0
2,0,36,13.0,128.0
2,0,37,17.0,128.0
2,0,38,14.0,128.0
2,0,39,8.0,128.0
2,0,40,13.0,128.0
2,0,41,3.0,128.0
2,0,42,13.0,128.0
2,0,43,9.0,128.0
2,0,44,9.0,128.0
2,0,45,9.0,128.0
2,0,46,9.0,128.0
2,0,47,8.0,128.0
2,0,48,10.0,128.0
2,0,49,12.0,128.0
2,0,50,18.0,128.0
2,0,51,14.0,128.0
2,0,52,10.0,128.0
2,0,53,13.0,128.0
2,0,54,16.0,128.0
2,0,55,10.0,128.0
2,0,56,12.0,128.0
2,0,57,17.0,128.0
2,0,58,10.0,128.0
2,0,59,16.0,128.0
2,0,60,14.0,128.0
2,0,61,10.0,128.0
2,0,62,7.0,128.0
2,0,63,9.0,128.0
2,0,64,9.0,128.0
2,0,65,14.0,128.0
2,0,66,10.0,128.0
2,0,67,10.0,128.0
2,0,68,13.0,128.0
2,0,69,11.0,128.0
2,0,70,9.0,128.0
2,0,71,10.0,128.0
2,0,72,9.0,128.0
2,0,73,11.0,128.0
2,0,74,10.0,128.0
2,0,75,8.0,128.0
2,0,76,13.0,128.0
2,0,77,8.0,128.0
2,0,78,14.0,128.0
2,0,79,11.0,128.0
2,0,80,10.0,128.0
2,0,81,9.0,128.0
2,0,82,8.0,128.0
2,0,83,5.0,128.0
2,0,84,12.0,128.0
2,0,85,12.0,128.0
2,0,86,11.0,128.0
2,0,87,10.0,128.0
2,0,88,14.0,128.0
2,0,89,5.0,128.0
2,0,90,5.0,128.0
2,0,91,4.0,128.0
2,0,92,5.0,128.0
2,0,93,12.0,128.0
2,0,94,10.0,128.0
2,0,95,6.0,128.0
2,0,96,5.0,128.0
2,0,97,8.0,128.0
2,0,98,4.0,128.0
2,0,99,6.0,128.0
2,0,100,5.0,128.0
2,0,101,8.0,128.0
2,0,102,3.0,128.0
2,0,103,4.0,128.0
2,0,104,4.0,128.0
2,0,105,4.0,128.0
2,0,106,3.0,128.0
2,0,107,3.0,128.0
2,0,108,4.0,128.0
2,0,109,6.0,128.0
2,0,110,6.0,128.0
2,0,111,4.0,128.0
2,0,112,6.0,128.0
2,0,113,3.0,128.0
2,0,114,5.0,128.0
2,0,115,7.0,128.0
2,0,116,4.0,128.0
2,0,117,5.0,128.0
2,0,118,7.0,128.0
2,0,119,5.0,128.0
2,0,120,4.0,128.0
2,0,121,5.0,128.0
2,0,122,4.0,128.0
2,0,123,4.0,128.0
2,0,124,4.0,128.0
2,0,125,1.0,128.0
2,0,126,5.0,128.0
2,0,127,6.0,128.0
2,0,128,6.0,128.0
3,0,1,73.0,128.0
3,0,2,57.0,128.0
3,0,3,45.0,128.0
3,0,4,43.0,128.0
3,0,5,50.0,128.0
3,0,6,41.0,128.0
3,0,7,50.0,128.0
3,0,8,39.0,128.0
3,0,9,29.0,128.0
3,0,10,41.0,128.0
3,0,11,36.0,128.0
3,0,12,34.0,128.0
3,0,13,27.0,128.0
3,0,14,32.0,128.0
3,0,15,31.0,128.0
3,0,16,25.0,128.0
3,0,17,26.0,128.0
3,0,18,37.0,128.0
3,0,19,33.0,128.0
3,0,20,32.0,128.0
3,0,21,33.0,128.0
3,0,22,30.0,128.0
3,0,23,26.0,128.0
3,0,24,24.0,128.0
3,0,25,20.0,128.0
3,0,26,16.0,128.0
3,0,27,16.0,128.0
3,0,28,12.0,128.0
3,0,29,16.0,128.0
3,0,30,14.0,128.0
3,0,31,17.0,128.0
3,0,32,19.0,128.0
3,0,33,12.0,128.0
3,0,34,13.0,128.0
3,0,35,8.0,128.0
3,0,36,14.0,128.0
3,0,37,18.0,128.0
3,0,38,6.0,128.0
3,0,39,11.0,128.0
3,0,40,15.0,128.0
3,0,41,12.0,128.0
3,0,42,8.0,128.0
3,0,43,17.0,128.0
3,0,44,17.0,128.0
3,0,45,11.0,128.0
3,0,46,9.0,128.0
3,0,47,10.0,128.0
3,0,48,21.0,128.0
3,0,49,18.0,128.0
3,0,50,16.0,128.0
3,0,51,19.0,128.0
3,0,52,9.0,128.0
3,0,53,14.0,128.0
3,0,54,14.0,128.0
3,0,55,13.0,128.0
3,0,56,8.0,128.0
3,0,57,12.0,128.0
3,0,58,11.0,128.0
3,0,59,13.0,128.0
3,0,60,13.0,128.0
3,0,61,10.0,128.0
3,0,62,9.0,128.0
3,0,63,12.0,128.0
3,0,64,10.0,128.0
3,0,65,8.0,128.0
3,0,66,13.0,128.0
3,0,67,13.0,128.0
3,0,68,6.0,128.0
3,0,69,10.0,128.0
3,0,70,7.0,128.0
3,0,71,11.0,128.0
3,0,72,13.0,128.0
3,0,73,9.0,128.0
3,0,74,10.0,128.0
3,0,75,10.0,128.0
3,0,76,6.0,128.0
3,0,77,9.0,128.0
3,0,78,11.0,128.0
3,0,79,15.0,128.0
3,0,80,8.0,128.0
3,0,81,8.0,128.0
3,0,82,11.0,128.0
3,0,83,11.0,128.0
3,0,84,6.0,128.0
3,0,85,9.0,128.0
3,0,86,11.0,128.0
3,0,87,7.0,128.0
3,0,88,7.0,128.0
3,0,89,8.0,128.0
3,0,90,9.0,128.0
3,0,91,9.0,128.0
3,0,92,9.0,128.0
3,0,93,6.0,128.0
3,0,94,6.0,128.0
3,0,95,7.0,128.0
3,0,96,6.0,128.0
3,0,97,7.0,128.0
3,0,98,5.0,128.0
3,0,99,10.0,128.0
3,0,100,4.0,128.0
3,0,101,6.0,128.0
3,0,102,4.0,128.0
3,0,103,5.0,128.0
3,0,104,3.0,128.0
3,0,105,10.0,128.0
3,0,106,8.0,128.0
3,0,107,10.0,128.0
3,0,108,5.0,128.0
3,0,109,4.0,128.0
3,0,110,5.0,128.0
3,0,111,6.0,128.0
3,0,112,10.0,128.0
3,0,113,9.0,128.0
3,0,114,3.0,128.0
3,0,115,3.0,128.0
3,0,116,6.0,128.0
3,0,117,3.0,128.0
3,0,118,7.0,128.0
3,0,119,6.0,128.0
3,0,120,6.0,128.0
3,0,121,8.0,128.0
3,0,122,8.0,128.0
3,0,123,7.0,128.0
3,0,124,3.0,128.0
3,0,125,4.0,128.0
3,0,126,4.0,128.0
3,0,127,8.0,128.0
3,0,128,4.0,128.0
