seed,dataset,generation,avg_accuracy,max_accuracy,avg_similarity,max_similarity,new_selected,population
1,0,1,88.17001562499999,89.874,0.28156249999999994,0.304,39,64
1,0,2,88.93,90.334,0.27456250000000004,0.296,36,64
1,0,3,89.24295312499999,90.564,0.269671875,0.288,28,64
1,0,4,89.365953125,90.564,0.26653125,0.288,24,64
1,0,5,89.45984375,90.564,0.263640625,0.279,21,64
1,0,6,89.65112500000001,90.564,0.26225,0.278,19,64
1,0,7,89.71221875,90.564,0.26131250000000006,0.278,15,64
1,0,8,89.75535937500001,90.564,0.26028125,0.276,15,64
1,0,9,89.79135937500001,90.794,0.259515625,0.276,11,64
1,0,10,89.7769375,90.794,0.25875000000000004,0.276,12,64
1,0,11,89.819953125,90.794,0.25798437500000004,0.276,7,64
1,0,12,89.852234375,90.794,0.25771875,0.276,10,64
1,0,13,89.84153125,90.794,0.25642187499999997,0.276,10,64
1,0,14,89.877484375,90.794,0.255859375,0.276,4,64
1,0,15,89.89906249999999,90.794,0.255671875,0.276,10,64
1,0,16,89.9639375,90.794,0.25565625000000003,0.276,5,64
1,0,17,89.949515625,90.794,0.25525,0.273,5,64
1,0,18,89.97103125,90.794,0.255296875,0.272,3,64
1,0,19,89.970984375,90.794,0.25478124999999996,0.269,6,64
1,0,20,89.978109375,90.794,0.25425,0.269,8,64
1,0,21,89.956578125,90.794,0.25375000000000003,0.271,2,64
1,0,22,89.97103125000001,90.794,0.253875,0.271,4,64
1,0,23,89.97103125000001,90.794,0.253390625,0.271,3,64
1,0,24,89.971046875,90.794,0.2531875,0.271,7,64
1,0,25,90.03204687499999,90.794,0.25329687500000003,0.271,7,64
1,0,26,90.111046875,91.024,0.25357812500000004,0.271,2,64
1,0,27,90.11464062499999,91.024,0.253765625,0.274,3,64
1,0,28,90.125421875,91.024,0.2535,0.271,3,64
1,0,29,90.121828125,91.024,0.25325000000000003,0.271,5,64
1,0,30,90.129015625,91.024,0.253296875,0.271,4,64
1,0,31,90.103765625,91.024,0.252734375,0.269,4,64
1,0,32,90.10734375,91.024,0.252375,0.269,5,64
1,0,33,90.12890625,91.024,0.252609375,0.269,3,64
1,0,34,90.15765625,91.024,0.25260937499999997,0.269,4,64
1,0,35,90.175609375,91.024,0.2525625,0.269,5,64
1,0,36,90.16846874999999,91.024,0.252453125,0.269,5,64
1,0,37,90.13978124999998,91.024,0.25198437500000004,0.269,1,64
1,0,38,90.13978125,91.024,0.2518125,0.269,7,64
1,0,39,90.11826562499999,91.024,0.250859375,0.269,2,64
1,0,40,90.114671875,91.024,0.250609375,0.269,1,64
1,0,41,90.11826562499999,91.024,0.25059375,0.269,2,64
1,0,42,90.11826562499999,91.024,0.250546875,0.269,4,64
1,0,43,90.121859375,91.024,0.250390625,0.269,3,64
1,0,44,90.1183125,91.024,0.250234375,0.269,1,64
1,0,45,90.111125,91.024,0.25001562499999996,0.269,5,64
1,0,46,90.10034375000001,91.024,0.249828125,0.269,3,64
1,0,47,90.07871875000001,91.024,0.24946875000000002,0.269,1,64
1,0,48,90.0823125,91.024,0.249375,0.269,4,64
1,0,49,90.12546875000001,91.024,0.249671875,0.269,3,64
1,0,50,90.11110937500001,91.024,0.249453125,0.269,3,64
1,0,51,90.089515625,91.024,0.249203125,0.269,3,64
1,0,52,90.085921875,91.024,0.24887499999999999,0.269,1,64
1,0,53,90.085921875,91.024,0.248859375,0.269,3,64
1,0,54,90.06440625000002,91.024,0.24874999999999997,0.269,1,64
1,0,55,90.0608125,91.024,0.24873437499999998,0.269,3,64
1,0,56,90.064453125,91.024,0.248671875,0.269,4,64
1,0,57,90.06078124999999,91.024,0.24851562499999996,0.269,7,64
1,0,58,90.006875,91.024,0.24796875,0.269,3,64
1,0,59,90.006875,91.024,0.24787499999999998,0.269,3,64
1,0,60,89.99610937499999,91.024,0.247828125,0.269,1,64
1,0,61,90.0284375,91.254,0.24810937500000002,0.269,5,64
1,0,62,90.064359375,91.254,0.247953125,0.269,8,64
1,0,63,90.08603124999999,91.254,0.247828125,0.269,5,64
1,0,64,90.05003124999999,91.254,0.24715625,0.269,11,64
1,0,65,90.107515625,91.254,0.246984375,0.269,3,64
1,0,66,90.13624999999999,91.254,0.247140625,0.269,8,64
1,0,67,90.161421875,91.254,0.24684375,0.269,7,64
1,0,68,90.17579687499999,91.254,0.246703125,0.269,2,64
1,0,69,90.165015625,91.254,0.24656250000000002,0.269,9,64
1,0,70,90.21892187499999,91.254,0.246421875,0.269,10,64
1,0,71,90.218765625,91.254,0.246015625,0.269,6,64
1,0,72,90.240515625,91.254,0.24553124999999998,0.269,7,64
1,0,73,90.24410937500001,91.254,0.245234375,0.269,7,64
1,0,74,90.27645312499999,91.254,0.245265625,0.269,8,64
1,0,75,90.283640625,91.254,0.245140625,0.269,5,64
1,0,76,90.290828125,91.254,0.24475,0.262,2,64
1,0,77,90.301609375,91.254,0.244828125,0.262,4,64
1,0,78,90.3304375,91.254,0.244921875,0.262,5,64
1,0,79,90.337625,91.254,0.24484375,0.262,7,64
1,0,80,90.33403125,91.254,0.244609375,0.262,6,64
1,0,81,90.323265625,91.254,0.244546875,0.262,5,64
1,0,82,90.34840625,91.254,0.2444375,0.262,11,64
1,0,83,90.35554687499999,91.254,0.243640625,0.262,2,64
1,0,84,90.35554687499999,91.254,0.243546875,0.262,7,64
1,0,85,90.35914062500001,91.254,0.243515625,0.262,5,64
1,0,86,90.337578125,91.254,0.24306250000000001,0.262,3,64
1,0,87,90.35190625,91.254,0.24303125,0.262,4,64
1,0,88,90.35909375,91.254,0.24290625,0.262,6,64
1,0,89,90.37346875,91.254,0.24278125,0.262,8,64
1,0,90,90.3770625,91.254,0.24242187499999998,0.262,7,64
1,0,91,90.37346875,91.254,0.2423125,0.262,4,64
1,0,92,90.398625,91.254,0.24243750000000003,0.262,8,64
1,0,93,90.384265625,91.254,0.24182812499999998,0.262,6,64
1,0,94,90.39140624999999,91.254,0.241515625,0.262,10,64
1,0,95,90.384203125,91.254,0.241046875,0.262,7,64
1,0,96,90.413,91.254,0.24109375,0.262,8,64
1,0,97,90.39859375,91.254,0.24053125,0.262,4,64
1,0,98,90.402171875,91.254,0.24035937500000001,0.262,6,64
1,0,99,90.412953125,91.254,0.240296875,0.262,11,64
1,0,100,90.40576562499999,91.254,0.23975000000000002,0.262,16,64
1,0,101,90.42737500000001,91.254,0.23909375,0.262,11,64
1,0,102,90.46695312499999,91.254,0.238890625,0.262,14,64
1,0,103,90.5064375,91.254,0.23843749999999997,0.262,9,64
1,0,104,90.484875,91.254,0.23793749999999997,0.262,11,64
1,0,105,90.52799999999999,91.254,0.2375625,0.262,10,64
1,0,106,90.5064375,91.254,0.236921875,0.262,10,64
1,0,107,90.49565625,91.254,0.236390625,0.262,9,64
1,0,108,90.50284374999998,91.254,0.2363125,0.262,8,64
1,0,109,90.538765625,91.254,0.236171875,0.262,5,64
1,0,110,90.520796875,91.254,0.23589062500000002,0.262,13,64
1,0,111,90.54946875000002,91.254,0.235234375,0.262,7,64
1,0,112,90.57821874999999,91.254,0.235328125,0.262,6,64
1,0,113,90.58540625,91.254,0.23526562500000003,0.262,9,64
1,0,114,90.58540624999999,91.254,0.23476562500000003,0.262,2,64
1,0,115,90.589,91.254,0.23476562500000003,0.262,13,64
1,0,116,90.6393125,91.254,0.23507812500000003,0.262,8,64
1,0,117,90.66071875,91.254,0.235234375,0.265,10,64
1,0,118,90.65353124999999,91.254,0.234875,0.265,9,64
1,0,119,90.6643125,91.254,0.23476562500000003,0.265,8,64
1,0,120,90.63556249999999,91.254,0.23459375000000002,0.265,9,64
