num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
41,32,1024,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.33984375,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
41,32,1024,0,0,0,0,5,100,1,0.000000,0.68390805,0.68000000,0.91640625,119,54,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
41,32,1024,0,0,0,0,5,100,1,0.000000,0.85632184,0.85714286,0.33437500,149,24,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
41,32,1024,0,0,0,0,5,100,1,0.000000,0.98275862,0.98285714,0.37617187,171,3,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
41,32,1024,0,0,0,0,5,100,1,0.000000,0.88074713,0.88000000,0.49169922,613,81,2,696,"model=mine,scope=overall,phase=test"
51,32,1024,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.34062500,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
51,32,1024,0,0,0,0,5,100,1,0.000000,0.70114943,0.70050420,0.88359375,122,50,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
51,32,1024,0,0,0,0,5,100,1,0.000000,0.86206897,0.86285714,0.32304688,150,24,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
51,32,1024,0,0,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.36523438,173,0,1,174,"model=mine,scope=dataset,dataset=3,phase=test"
51,32,1024,0,0,0,0,5,100,1,0.000000,0.88936782,0.88941176,0.47812500,619,74,3,696,"model=mine,scope=overall,phase=test"
61,32,1024,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.33632812,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
61,32,1024,0,0,0,0,5,100,1,0.000000,0.73563218,0.73613445,0.89375000,128,44,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
61,32,1024,0,0,0,0,5,100,1,0.000000,0.85632184,0.85714286,0.33281250,149,24,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
61,32,1024,0,0,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.35390625,172,2,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
61,32,1024,0,0,0,0,5,100,1,0.000000,0.89511494,0.89546218,0.47919922,623,70,3,696,"model=mine,scope=overall,phase=test"
71,32,1024,0,0,0,0,5,100,1,0.000000,0.98275862,0.98252101,0.34101562,171,2,1,174,"model=mine,scope=dataset,dataset=0,phase=test"
71,32,1024,0,0,0,0,5,100,1,0.000000,0.78735632,0.78436975,0.89218750,137,36,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
71,32,1024,0,0,0,0,5,100,1,0.000000,0.86206897,0.86285714,0.33007812,150,23,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
71,32,1024,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.36835937,174,0,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
71,32,1024,0,0,0,0,5,100,1,0.000000,0.90804598,0.90743697,0.48291016,632,61,3,696,"model=mine,scope=overall,phase=test"
81,32,1024,0,0,0,0,5,100,1,0.000000,0.99425287,0.99411765,0.35156250,173,1,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
81,32,1024,0,0,0,0,5,100,1,0.000000,0.85057471,0.84857143,0.89726562,148,25,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
81,32,1024,0,0,0,0,5,100,1,0.000000,0.85057471,0.85142857,0.33085938,148,25,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
81,32,1024,0,0,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.37656250,172,2,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
81,32,1024,0,0,0,0,5,100,1,0.000000,0.92097701,0.92067227,0.48906250,641,53,2,696,"model=mine,scope=overall,phase=test"
91,32,1024,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.33789062,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
91,32,1024,0,0,0,0,5,100,1,0.000000,0.75862069,0.75563025,0.87656250,132,41,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
91,32,1024,0,0,0,0,5,100,1,0.000000,0.87356322,0.87428571,0.33437500,152,22,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
91,32,1024,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.36914062,174,0,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
91,32,1024,0,0,0,0,5,100,1,0.000000,0.90804598,0.90747899,0.47949219,632,63,1,696,"model=mine,scope=overall,phase=test"
101,32,1024,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.33867188,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
101,32,1024,0,0,0,0,5,100,1,0.000000,0.66091954,0.65983193,0.89101562,115,58,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
101,32,1024,0,0,0,0,5,100,1,0.000000,0.85632184,0.85714286,0.33945313,149,24,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
101,32,1024,0,0,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.36445312,173,1,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
101,32,1024,0,0,0,0,5,100,1,0.000000,0.87787356,0.87781513,0.48339844,611,83,2,696,"model=mine,scope=overall,phase=test"
111,32,1024,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.33398438,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
111,32,1024,0,0,0,0,5,100,1,0.000000,0.87931034,0.87815126,0.87578125,153,20,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
111,32,1024,0,0,0,0,5,100,1,0.000000,0.85057471,0.85142857,0.33476563,148,25,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
