seed,dataset,generation,new_selected,population
1,0,1,73.0,128.0
1,0,2,57.0,128.0
1,0,3,39.0,128.0
1,0,4,34.0,128.0
1,0,5,34.0,128.0
1,0,6,30.0,128.0
1,0,7,28.0,128.0
1,0,8,20.0,128.0
1,0,9,17.0,128.0
1,0,10,25.0,128.0
1,0,11,21.0,128.0
1,0,12,15.0,128.0
1,0,13,8.0,128.0
1,0,14,9.0,128.0
1,0,15,13.0,128.0
1,0,16,9.0,128.0
1,0,17,7.0,128.0
1,0,18,12.0,128.0
1,0,19,8.0,128.0
1,0,20,9.0,128.0
1,0,21,12.0,128.0
1,0,22,10.0,128.0
1,0,23,14.0,128.0
1,0,24,9.0,128.0
1,0,25,10.0,128.0
1,0,26,8.0,128.0
1,0,27,7.0,128.0
1,0,28,6.0,128.0
1,0,29,8.0,128.0
1,0,30,8.0,128.0
1,0,31,8.0,128.0
1,0,32,3.0,128.0
1,0,33,12.0,128.0
1,0,34,11.0,128.0
1,0,35,7.0,128.0
1,0,36,11.0,128.0
1,0,37,10.0,128.0
1,0,38,10.0,128.0
1,0,39,9.0,128.0
1,0,40,4.0,128.0
1,0,41,7.0,128.0
1,0,42,2.0,128.0
1,0,43,7.0,128.0
1,0,44,9.0,128.0
1,0,45,8.0,128.0
1,0,46,2.0,128.0
1,0,47,6.0,128.0
1,0,48,5.0,128.0
1,0,49,1.0,128.0
1,0,50,7.0,128.0
1,0,51,11.0,128.0
1,0,52,4.0,128.0
1,0,53,7.0,128.0
1,0,54,2.0,128.0
1,0,55,5.0,128.0
1,0,56,6.0,128.0
1,0,57,7.0,128.0
1,0,58,12.0,128.0
1,0,59,5.0,128.0
1,0,60,7.0,128.0
1,0,61,4.0,128.0
1,0,62,3.0,128.0
1,0,63,7.0,128.0
1,0,64,5.0,128.0
1,0,65,8.0,128.0
1,0,66,7.0,128.0
1,0,67,4.0,128.0
1,0,68,7.0,128.0
1,0,69,6.0,128.0
1,0,70,5.0,128.0
1,0,71,7.0,128.0
1,0,72,7.0,128.0
1,0,73,8.0,128.0
1,0,74,4.0,128.0
1,0,75,4.0,128.0
1,0,76,13.0,128.0
1,0,77,9.0,128.0
1,0,78,6.0,128.0
1,0,79,10.0,128.0
1,0,80,11.0,128.0
1,0,81,4.0,128.0
1,0,82,8.0,128.0
1,0,83,9.0,128.0
1,0,84,14.0,128.0
1,0,85,11.0,128.0
1,0,86,6.0,128.0
1,0,87,12.0,128.0
1,0,88,11.0,128.0
1,0,89,12.0,128.0
1,0,90,7.0,128.0
1,0,91,15.0,128.0
1,0,92,16.0,128.0
