seed,dataset,generation,avg_accuracy,max_accuracy,avg_similarity,max_similarity,new_selected,population
1,1,1,96.23032031250001,100.0,0.751779296875,0.792,297,512
1,1,2,97.79922265625,100.0,0.738927734375,0.78,237,512
1,1,3,98.048990234375,100.0,0.7329921875,0.78,193,512
1,1,4,98.223228515625,100.0,0.7288496093749999,0.78,177,512
1,1,5,98.13396484375,100.0,0.725150390625,0.745,142,512
1,1,6,98.19600390625,100.0,0.7228027343750001,0.743,144,512
1,1,7,98.20731835937501,100.0,0.720673828125,0.739,111,512
1,1,8,98.24957617187499,100.0,0.7193671875000001,0.737,114,512
1,1,9,98.25134765625,100.0,0.7177734375,0.736,105,512
1,1,10,98.339509765625,100.0,0.7162890625,0.734,106,512
1,1,11,98.400990234375,100.0,0.7148359375,0.73,95,512
1,1,12,98.46085546875,100.0,0.71376953125,0.729,94,512
1,1,13,98.47168945312501,100.0,0.7124921875,0.725,79,512
1,1,14,98.458287109375,100.0,0.7114628906249999,0.723,74,512
1,1,15,98.504119140625,100.0,0.710771484375,0.723,79,512
1,1,16,98.4763203125,100.0,0.70990234375,0.721,82,512
1,1,17,98.431361328125,100.0,0.70871875,0.72,70,512
1,1,18,98.457888671875,100.0,0.70798828125,0.72,68,512
1,1,19,98.42606640625002,100.0,0.707169921875,0.719,59,512
1,1,20,98.41797460937501,100.0,0.70639453125,0.718,77,512
1,1,21,98.433654296875,100.0,0.7055917968750001,0.716,58,512
1,1,22,98.44265234375,100.0,0.70489453125,0.716,67,512
1,1,23,98.55307812499998,100.0,0.704306640625,0.716,71,512
1,1,24,98.62445703125,100.0,0.703626953125,0.714,58,512
1,1,25,98.63703125,100.0,0.70291796875,0.713,57,512
1,1,26,98.5737421875,100.0,0.702201171875,0.712,52,512
1,1,27,98.61280078125,100.0,0.7018046874999999,0.712,62,512
1,1,28,98.67080859375,100.0,0.7013339843749999,0.711,46,512
1,1,29,98.6492578125,100.0,0.7007343749999999,0.71,65,512
1,1,30,98.649724609375,100.0,0.7000253906249999,0.709,46,512
1,1,31,98.660921875,100.0,0.6995234375,0.709,52,512
1,1,32,98.607947265625,100.0,0.6988554687499999,0.708,54,512
1,1,33,98.7458125,100.0,0.6985605468749999,0.708,49,512
1,1,34,98.74491015625,100.0,0.6980332031249998,0.706,60,512
1,1,35,98.78084570312501,100.0,0.6975292968749999,0.705,45,512
1,1,36,98.76784960937499,100.0,0.69694921875,0.705,55,512
1,1,37,98.768291015625,100.0,0.696421875,0.704,56,512
1,1,38,98.763365234375,100.0,0.695802734375,0.704,44,512
1,1,39,98.779548828125,100.0,0.6953984374999999,0.704,51,512
1,1,40,98.76161914062499,100.0,0.6948945312500001,0.704,35,512
1,1,41,98.77149609375,100.0,0.694615234375,0.704,40,512
1,1,42,98.79843554687501,100.0,0.6941875,0.704,57,512
1,1,43,98.83346875000001,100.0,0.6938203125,0.703,51,512
1,1,44,98.89991992187501,100.0,0.6933769531249999,0.703,50,512
1,1,45,98.857701171875,100.0,0.6928203125,0.702,53,512
1,1,46,98.88463476562501,100.0,0.6923593749999999,0.702,49,512
1,1,47,98.819537109375,100.0,0.6916582031249999,0.7,34,512
1,1,48,98.7782265625,100.0,0.6911757812499999,0.699,46,512
1,1,49,98.717611328125,100.0,0.690697265625,0.698,41,512
1,1,50,98.811447265625,100.0,0.690435546875,0.698,37,512
1,1,51,98.83569921875,100.0,0.6901171875000001,0.698,32,512
1,1,52,98.82986328125,100.0,0.68983203125,0.697,45,512
1,1,53,98.849587890625,100.0,0.6893535156249999,0.697,38,512
1,1,54,98.885498046875,100.0,0.689056640625,0.696,40,512
1,1,55,98.90659960937501,100.0,0.688859375,0.697,44,512
1,1,56,98.90615039062499,100.0,0.688494140625,0.696,33,512
1,1,57,98.876517578125,100.0,0.6880878906250001,0.696,29,512
1,1,58,98.907041015625,100.0,0.6878515624999999,0.696,26,512
1,1,59,98.87426562499999,100.0,0.6875507812499999,0.696,40,512
1,1,60,98.87871679687498,100.0,0.687046875,0.695,38,512
1,1,61,98.87691796874999,100.0,0.6866894531250001,0.694,31,512
1,1,62,98.91465820312499,100.0,0.686505859375,0.694,40,512
1,1,63,98.90971875,100.0,0.686177734375,0.694,33,512
1,1,64,98.915560546875,100.0,0.6858671875,0.693,41,512
1,1,65,98.85675,100.0,0.685322265625,0.693,40,512
1,1,66,98.87290820312501,100.0,0.68503515625,0.693,29,512
1,1,67,98.90029882812499,100.0,0.68478515625,0.693,35,512
1,1,68,98.927234375,100.0,0.684521484375,0.692,36,512
1,1,69,98.91554492187498,100.0,0.684150390625,0.691,36,512
1,1,70,98.954607421875,100.0,0.683822265625,0.691,45,512
1,1,71,98.913330078125,100.0,0.6834316406250001,0.691,32,512
1,1,72,98.8805546875,100.0,0.6830312500000001,0.69,24,512
1,1,73,98.872470703125,100.0,0.6827890625,0.689,43,512
1,1,74,98.85093554687501,100.0,0.6824355468750001,0.689,36,512
1,1,75,98.85721874999999,100.0,0.682173828125,0.689,40,512
1,1,76,98.896716796875,100.0,0.681955078125,0.689,38,512
1,1,77,98.908837890625,100.0,0.681677734375,0.688,37,512
1,1,78,98.94521093749998,100.0,0.68143359375,0.688,38,512
1,1,79,98.922763671875,100.0,0.68118359375,0.689,37,512
1,1,80,98.93621484375001,100.0,0.6808359375,0.688,35,512
1,1,81,98.9326328125,100.0,0.680419921875,0.688,37,512
1,1,82,98.95643359375,100.0,0.680197265625,0.688,34,512
1,1,83,98.91107421875,100.0,0.67976171875,0.687,41,512
1,1,84,98.94251367187499,100.0,0.679419921875,0.687,31,512
1,1,85,98.946591796875,100.0,0.6791015625000001,0.686,31,512
1,1,86,98.95378124999999,100.0,0.6787617187500001,0.686,36,512
1,1,87,98.95467578125,100.0,0.678451171875,0.686,48,512
1,1,88,98.973525390625,100.0,0.6779921875,0.685,48,512
1,1,89,98.977560546875,100.0,0.67752734375,0.685,47,512
1,1,90,98.93532421875,100.0,0.6768203125000001,0.684,38,512
1,1,91,98.96316210937499,100.0,0.67653125,0.684,46,512
1,1,92,98.99280664062499,100.0,0.6761113281250001,0.684,52,512
1,1,93,98.96541796874999,100.0,0.6753789062500001,0.683,36,512
1,1,94,99.0013359375,100.0,0.6751015625000001,0.686,50,512
1,1,95,99.07401953125,100.0,0.6747890625000001,0.684,47,512
1,1,96,99.02598046874999,100.0,0.674162109375,0.681,51,512
1,1,97,99.05426171875,100.0,0.673751953125,0.68,57,512
1,1,98,99.019689453125,100.0,0.6730156250000001,0.68,81,512
1,1,99,99.08705273437499,100.0,0.67212890625,0.679,75,512
1,1,100,99.07717578124999,100.0,0.6711289062500001,0.678,81,512
1,1,101,99.14677734375,100.0,0.6704863281250001,0.677,91,512
1,1,102,99.17062109375,100.0,0.6695488281249999,0.677,82,512
1,1,103,99.20653515625,100.0,0.6687597656250001,0.676,103,512
1,1,104,99.21682421874999,100.0,0.6676894531249999,0.675,78,512
1,1,105,99.26127148437499,100.0,0.66676171875,0.675,85,512
1,1,106,99.33040625,100.0,0.6658886718750001,0.675,80,512
1,1,107,99.33085937499999,100.0,0.665068359375,0.674,103,512
1,1,108,99.355541015625,100.0,0.663677734375,0.672,96,512
1,1,109,99.35953515624999,100.0,0.662693359375,0.671,91,512
1,1,110,99.34199023437499,100.0,0.661509765625,0.669,88,512
1,1,111,99.34066796874998,100.0,0.660466796875,0.668,92,512
1,1,112,99.355578125,100.0,0.6594960937500001,0.668,87,512
1,1,113,99.31738671874999,100.0,0.65841796875,0.667,96,512
1,1,114,99.29086914062499,100.0,0.6571640624999999,0.664,104,512
1,1,115,99.34338476562499,100.0,0.6559707031249999,0.664,160,512
1,1,116,99.368083984375,100.0,0.6537089843749999,0.661,153,512
1,1,117,99.412880859375,100.0,0.6518359375,0.661,153,512
1,1,118,99.40432031249999,100.0,0.649236328125,0.658,164,512
1,1,119,99.42602734375,100.0,0.64696484375,0.656,149,512
1,1,120,99.437716796875,100.0,0.644796875,0.652,157,512
1,1,121,99.45386328125,100.0,0.64271875,0.65,150,512
1,1,122,99.45793164062499,100.0,0.6408417968750001,0.648,143,512
1,1,123,99.3991171875,100.0,0.638900390625,0.646,156,512
1,1,124,99.42428515625,100.0,0.6368007812500001,0.644,140,512
1,1,125,99.43096874999999,100.0,0.6348632812499999,0.643,138,512
1,1,126,99.46509960937499,100.0,0.63330859375,0.641,142,512
1,1,127,99.44311328124999,100.0,0.63133203125,0.639,116,512
1,1,128,99.41662109375,100.0,0.6298808593749999,0.636,114,512
2,1,1,94.58026757812499,100.0,0.7758261718749999,0.827,302,512
2,1,2,96.573298828125,100.0,0.763541015625,0.809,225,512
2,1,3,97.11108789062502,100.0,0.7581269531249999,0.809,208,512
2,1,4,97.44890625000001,100.0,0.7545546875,0.795,168,512
2,1,5,97.63066210937501,100.0,0.7520703125,0.795,146,512
2,1,6,97.683673828125,100.0,0.7499179687499999,0.795,133,512
2,1,7,97.779796875,100.0,0.748314453125,0.795,127,512
2,1,8,97.87291015625,100.0,0.7468007812499999,0.795,104,512
2,1,9,98.08614453125,100.0,0.7457246093750001,0.777,95,512
2,1,10,98.065984375,100.0,0.744375,0.772,103,512
2,1,11,98.055419921875,100.0,0.743234375,0.768,96,512
2,1,12,98.042751953125,100.0,0.741943359375,0.765,76,512
2,1,13,98.06133398437501,100.0,0.740951171875,0.762,90,512
2,1,14,98.125697265625,100.0,0.740189453125,0.76,84,512
2,1,15,98.085837890625,100.0,0.73932421875,0.759,76,512
2,1,16,98.219181640625,100.0,0.738970703125,0.758,83,512
2,1,17,98.238921875,100.0,0.737875,0.755,69,512
2,1,18,98.30712109375,100.0,0.737470703125,0.754,48,512
2,1,19,98.32055859375,100.0,0.736970703125,0.752,52,512
2,1,20,98.38117382812499,100.0,0.736591796875,0.752,66,512
2,1,21,98.4551640625,100.0,0.7360878906249999,0.75,53,512
2,1,22,98.458275390625,100.0,0.73569140625,0.75,49,512
2,1,23,98.49930664062501,100.0,0.73533203125,0.749,49,512
2,1,24,98.46968359375,100.0,0.734767578125,0.748,38,512
2,1,25,98.44322070312501,100.0,0.734384765625,0.748,40,512
2,1,26,98.484072265625,100.0,0.73409375,0.747,55,512
2,1,27,98.50380664062499,100.0,0.733712890625,0.747,43,512
2,1,28,98.53562500000001,100.0,0.73347265625,0.746,37,512
2,1,29,98.469998046875,100.0,0.732873046875,0.745,46,512
