num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
101,32,1024,0,0,0,0,5,100,1,0.000000,0.98505747,0.98965517,0.34023437,857,9,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
101,32,1024,0,0,0,0,5,100,1,0.000000,0.90689655,0.91089926,0.87695312,789,77,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
101,32,1024,0,0,0,0,5,100,1,0.000000,0.86896552,0.87083164,0.35234375,756,110,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
101,32,1024,0,0,0,0,5,100,1,0.000000,0.97241379,0.97671400,0.39179687,846,20,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
101,32,1024,0,0,0,0,5,100,1,0.000000,0.93333333,0.93702502,0.49033203,3248,216,0,3480,"model=mine,scope=overall,phase=test"
111,32,1024,0,0,0,0,5,100,1,0.000000,0.98505747,0.98965517,0.35000000,857,9,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
111,32,1024,0,0,0,0,5,100,1,0.000000,0.80229885,0.80668019,0.87421875,698,168,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
111,32,1024,0,0,0,0,5,100,1,0.000000,0.86896552,0.87083164,0.35195312,756,110,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
111,32,1024,0,0,0,0,5,100,1,0.000000,0.98275862,0.98727519,0.39296875,855,11,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
111,32,1024,0,0,0,0,5,100,1,0.000000,0.90977011,0.91361055,0.49228516,3166,298,0,3480,"model=mine,scope=overall,phase=test"
121,32,1024,0,0,0,0,5,100,1,0.000000,0.98390805,0.98850575,0.33867188,856,10,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
121,32,1024,0,0,0,0,5,100,1,0.000000,0.77471264,0.77760649,0.87226563,674,192,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
121,32,1024,0,0,0,0,5,100,1,0.000000,0.86206897,0.86377282,0.35546875,750,116,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
121,32,1024,0,0,0,0,5,100,1,0.000000,0.98390805,0.98847870,0.39804688,856,10,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
121,32,1024,0,0,0,0,5,100,1,0.000000,0.90114943,0.90459094,0.49111328,3136,328,0,3480,"model=mine,scope=overall,phase=test"
131,32,1024,0,0,0,0,5,100,1,0.000000,0.98505747,0.98965517,0.34375000,857,9,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
131,32,1024,0,0,0,0,5,100,1,0.000000,0.77816092,0.78173090,0.86679688,677,189,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
131,32,1024,0,0,0,0,5,100,1,0.000000,0.87586207,0.87786342,0.36054687,762,104,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
131,32,1024,0,0,0,0,5,100,1,0.000000,0.97356322,0.97786342,0.39960937,847,19,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
