num_levels,vector_dimension,scope,dataset_id,krischan_accuracy,candidate_accuracy,delta_candidate_minus_krischan,winner
41,8192,overall,-1,0.9494,0.93103448,-0.018365520000000024,krischan
51,512,dataset,0,0.977,0.97586207,-0.0011379299999999537,krischan
51,512,dataset,1,0.6598,0.90114943,0.24134942999999998,candidate
51,512,dataset,2,0.8943000000000001,0.84137931,-0.052920690000000103,krischan
51,512,dataset,3,0.9609000000000001,0.89310345,-0.06779655000000007,krischan
51,512,overall,-1,0.873,0.90287356,0.029873559999999966,candidate
51,1024,dataset,0,0.977,0.98275862,0.005758620000000048,candidate
51,1024,dataset,1,0.8321999999999999,0.72068966,-0.11151033999999993,krischan
51,1024,dataset,2,0.8506,0.85287356,0.002273560000000008,candidate
51,1024,dataset,3,0.9667,0.97356322,0.006863219999999948,candidate
51,1024,overall,-1,0.9066,0.88247126,-0.024128739999999982,krischan
51,2048,dataset,0,0.9736,0.98505747,0.01145746999999997,candidate
51,2048,dataset,1,0.831,0.73448276,-0.09651723999999995,krischan
51,2048,dataset,2,0.8609,0.86551724,0.004617239999999967,candidate
51,2048,dataset,3,0.9712999999999999,0.97701149,0.005711490000000041,candidate
51,2048,overall,-1,0.9092,0.89051724,-0.01868276000000002,krischan
51,4096,dataset,0,0.9851000000000001,0.97701149,-0.008088510000000104,krischan
51,4096,dataset,1,0.8414,0.85747126,0.01607125999999992,candidate
51,4096,dataset,2,0.8609,0.86091954,1.954000000004008e-05,candidate
51,4096,dataset,3,0.9667,0.96781609,0.001116090000000014,candidate
51,4096,overall,-1,0.9135,0.9158046,0.00230459999999999,candidate
51,8192,dataset,0,0.9815999999999999,0.9816092,9.200000000042508e-06,candidate
51,8192,dataset,1,0.7828,0.77586207,-0.006937930000000092,krischan
51,8192,dataset,2,0.8644,0.87126437,0.006864370000000064,candidate
51,8192,dataset,3,0.9690000000000001,0.97011494,0.0011149399999998977,candidate
51,8192,overall,-1,0.8994,0.89971264,0.00031263999999997516,candidate
61,512,dataset,0,0.9804999999999999,0.97011494,-0.010385059999999946,krischan
61,512,dataset,1,0.7056999999999999,0.94597701,0.24027701000000012,candidate
61,512,dataset,2,0.8391,0.85172414,0.012624140000000006,candidate
61,512,dataset,3,0.9712999999999999,0.98045977,0.009159770000000012,candidate
61,512,overall,-1,0.8741,0.93706897,0.06296897000000001,candidate
61,1024,dataset,0,0.9782,0.9862069,0.008006900000000039,candidate
61,1024,dataset,1,0.7161,0.83908046,0.12298046000000007,candidate
61,1024,dataset,2,0.8529000000000001,0.85057471,-0.0023252900000001464,krischan
61,1024,dataset,3,0.9655,0.96091954,-0.004580460000000008,krischan
61,1024,overall,-1,0.8782,0.9091954,0.030995400000000006,candidate
61,2048,dataset,0,0.9448000000000001,0.98390805,0.03910804999999995,candidate
61,2048,dataset,1,0.7931,0.85172414,0.058624139999999936,candidate
61,2048,dataset,2,0.8805,0.86091954,-0.01958045999999991,krischan
61,2048,dataset,3,0.9782,0.97126437,-0.00693562999999997,krischan
61,2048,overall,-1,0.8991,0.91695402,0.017854020000000026,candidate
61,4096,dataset,0,0.9851000000000001,0.98505747,-4.25300000000961e-05,krischan
61,4096,dataset,1,0.7414000000000001,0.83908046,0.09768045999999997,candidate
61,4096,dataset,2,0.8517,0.85862069,0.006920689999999952,candidate
61,4096,dataset,3,0.9815999999999999,0.97931034,-0.002289659999999971,krischan
61,4096,overall,-1,0.8898999999999999,0.91551724,0.025617240000000097,candidate
61,8192,dataset,0,0.9851000000000001,0.98390805,-0.0011919500000000527,krischan
61,8192,dataset,1,0.8184,0.78850575,-0.02989425000000001,krischan
61,8192,dataset,2,0.8540000000000001,0.86551724,0.011517239999999873,candidate
61,8192,dataset,3,0.9839,0.9816092,-0.0022908000000000373,krischan
61,8192,overall,-1,0.9103,0.90488506,-0.005414939999999979,krischan
71,512,dataset,0,0.977,0.95977011,-0.01722988999999997,krischan
71,512,dataset,1,0.6678000000000001,0.81724138,0.14944137999999996,candidate
71,512,dataset,2,0.8690000000000001,0.85287356,-0.016126440000000075,krischan
71,512,dataset,3,0.977,0.95977011,-0.01722988999999997,krischan
71,512,overall,-1,0.8726999999999999,0.89741379,0.02471379000000007,candidate
71,1024,dataset,0,0.9804999999999999,0.98505747,0.004557470000000063,candidate
71,1024,dataset,1,0.8828,0.83448276,-0.04831724000000004,krischan
71,1024,dataset,2,0.8575,0.86551724,0.008017239999999926,candidate
71,1024,dataset,3,0.9815999999999999,0.9862069,0.00460690000000008,candidate
71,1024,overall,-1,0.9256,0.91781609,-0.007783910000000005,krischan
71,2048,dataset,0,0.9862000000000001,0.98505747,-0.001142530000000086,krischan
71,2048,dataset,1,0.677,0.74827586,0.07127585999999997,candidate
71,2048,dataset,2,0.8517,0.87126437,0.019564369999999998,candidate
71,2048,dataset,3,0.9851000000000001,0.98505747,-4.25300000000961e-05,krischan
71,2048,overall,-1,0.875,0.89741379,0.02241378999999999,candidate
71,4096,dataset,0,0.9759,0.9816092,0.00570919999999997,candidate
71,4096,dataset,1,0.6069,0.78505747,0.17815747000000004,candidate
71,4096,dataset,2,0.8517,0.86666667,0.01496666999999996,candidate
71,4096,dataset,3,0.9862000000000001,0.98505747,-0.001142530000000086,krischan
71,4096,overall,-1,0.8552,0.9045977,0.04939769999999999,candidate
71,8192,dataset,0,0.9862000000000001,0.97356322,-0.012636780000000125,krischan
71,8192,dataset,1,0.7713,0.7908046,0.019504599999999983,candidate
71,8192,dataset,2,0.8529000000000001,0.87241379,0.019513789999999864,candidate
71,8192,dataset,3,0.9839,0.9816092,-0.0022908000000000373,krischan
71,8192,overall,-1,0.8986,0.9045977,0.005997699999999995,candidate
81,512,dataset,0,0.9862000000000001,0.96896552,-0.017234480000000052,krischan
81,512,dataset,1,0.6470999999999999,0.81609195,0.1689919500000001,candidate
81,512,dataset,2,0.8448,0.85287356,0.008073560000000035,candidate
81,512,dataset,3,0.9712999999999999,0.98390805,0.012608050000000093,candidate
81,512,overall,-1,0.8623999999999999,0.90545977,0.04305977000000005,candidate
81,1024,dataset,0,0.977,0.98735632,0.010356319999999974,candidate
81,1024,dataset,1,0.7724,0.75057471,-0.021825289999999997,krischan
81,1024,dataset,2,0.8482999999999999,0.85747126,0.009171260000000014,candidate
81,1024,dataset,3,0.9701000000000001,0.97241379,0.0023137899999998712,candidate
81,1024,overall,-1,0.892,0.89195402,-4.598000000000102e-05,krischan
81,2048,dataset,0,0.9851000000000001,0.98505747,-4.25300000000961e-05,krischan
81,2048,dataset,1,0.8471,0.75172414,-0.09537585999999998,krischan
81,2048,dataset,2,0.8644,0.86321839,-0.001181609999999944,krischan
81,2048,dataset,3,0.9759,0.97931034,0.003410339999999956,candidate
81,2048,overall,-1,0.9181,0.89482759,-0.02327241000000002,krischan
