0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.902424,-0.900839,-0.912302,-0.907329,-0.919438,-0.846043,-0.759130,-0.875871,-0.916766,-0.912267,-0.928354,-0.920734,-0.924799,-0.920651,-0.896837,-0.903537,-0.901186,-0.910980,-0.921430,-0.923545,-0.932028,-0.918333,-0.914272,-0.916055,-0.915771,-0.924334,-0.919367,-0.926309,-0.921339,-0.916115,-0.905797,-0.906184
-0.935586,-0.940475,-0.944474,-0.945534,-0.944317,-0.832625,-0.747865,-0.876446,-0.950690,-0.951207,-0.956203,-0.935447,-0.950951,-0.957733,-0.940338,-0.953988,-0.951258,-0.948105,-0.960047,-0.961854,-0.959609,-0.934336,-0.942141,-0.948569,-0.957939,-0.955465,-0.951110,-0.952678,-0.952665,-0.954486,-0.948103,-0.945846
-0.942250,-0.945694,-0.944305,-0.948417,-0.945084,-0.842361,-0.769753,-0.886045,-0.951130,-0.950027,-0.959077,-0.933856,-0.947862,-0.958655,-0.953428,-0.959868,-0.957594,-0.945477,-0.961424,-0.960190,-0.957848,-0.933520,-0.939594,-0.947364,-0.962260,-0.961558,-0.955836,-0.952334,-0.954290,-0.953969,-0.953511,-0.951937
-0.927150,-0.932229,-0.932281,-0.929680,-0.933183,-0.822104,-0.736061,-0.872016,-0.945229,-0.948335,-0.945259,-0.917270,-0.934630,-0.948949,-0.946639,-0.949122,-0.944988,-0.932364,-0.950359,-0.949865,-0.948554,-0.920076,-0.926986,-0.936354,-0.946650,-0.949312,-0.942407,-0.945768,-0.944085,-0.943243,-0.937872,-0.940050
-0.928279,-0.931996,-0.933990,-0.934453,-0.930248,-0.792289,-0.702806,-0.859288,-0.949184,-0.948420,-0.951237,-0.911562,-0.940495,-0.949344,-0.951373,-0.953107,-0.949798,-0.934936,-0.952837,-0.948558,-0.947656,-0.918463,-0.924882,-0.935018,-0.953614,-0.953779,-0.946412,-0.945285,-0.945721,-0.942750,-0.942240,-0.942370
-0.930525,-0.935024,-0.931635,-0.935526,-0.935278,-0.819182,-0.744056,-0.876046,-0.947022,-0.944765,-0.945491,-0.920548,-0.937482,-0.949024,-0.948460,-0.952789,-0.948601,-0.934334,-0.953195,-0.949460,-0.949405,-0.918876,-0.927747,-0.938651,-0.951727,-0.952991,-0.946612,-0.944506,-0.943967,-0.942590,-0.941234,-0.942411
-0.932631,-0.932502,-0.936818,-0.934132,-0.938208,-0.822175,-0.741183,-0.877398,-0.935003,-0.936582,-0.945431,-0.924804,-0.936105,-0.949013,-0.947795,-0.947556,-0.946588,-0.932498,-0.951730,-0.947370,-0.942373,-0.920043,-0.924922,-0.937010,-0.945946,-0.950414,-0.943291,-0.943976,-0.943986,-0.944092,-0.940924,-0.938363
-0.924282,-0.931009,-0.929571,-0.928871,-0.928329,-0.816684,-0.743066,-0.876840,-0.938393,-0.937738,-0.945963,-0.924163,-0.934592,-0.946456,-0.938100,-0.944147,-0.942214,-0.928298,-0.949805,-0.943711,-0.941605,-0.919121,-0.926131,-0.936412,-0.945913,-0.947436,-0.937551,-0.938599,-0.938680,-0.940031,-0.937859,-0.936813
-0.928465,-0.938320,-0.938472,-0.936419,-0.936178,-0.815114,-0.731039,-0.872086,-0.941332,-0.945232,-0.944285,-0.925327,-0.938953,-0.948438,-0.946343,-0.950920,-0.943844,-0.937757,-0.952975,-0.951805,-0.949491,-0.927829,-0.932954,-0.942455,-0.951018,-0.948110,-0.943499,-0.943655,-0.943534,-0.942954,-0.942654,-0.939927
-0.932994,-0.930983,-0.930329,-0.930180,-0.934407,-0.828319,-0.763699,-0.879433,-0.932052,-0.942487,-0.948139,-0.924358,-0.939078,-0.940920,-0.949355,-0.938377,-0.934430,-0.928009,-0.945723,-0.951890,-0.943565,-0.927633,-0.930636,-0.936527,-0.952129,-0.948573,-0.945569,-0.940034,-0.938279,-0.938234,-0.936800,-0.935149
-0.936402,-0.935460,-0.941404,-0.936543,-0.940304,-0.834228,-0.759701,-0.889829,-0.939692,-0.946096,-0.948627,-0.931339,-0.944075,-0.949107,-0.945688,-0.947072,-0.948009,-0.937855,-0.952577,-0.953110,-0.951790,-0.929811,-0.937102,-0.944666,-0.950409,-0.955331,-0.950964,-0.948243,-0.948377,-0.943278,-0.943998,-0.941590
-0.942215,-0.943284,-0.946030,-0.943077,-0.943594,-0.838195,-0.768945,-0.891099,-0.947255,-0.949869,-0.952575,-0.932493,-0.948227,-0.952474,-0.956671,-0.954384,-0.956394,-0.945823,-0.958996,-0.957800,-0.958912,-0.934387,-0.938923,-0.945283,-0.958698,-0.961675,-0.955220,-0.952872,-0.948661,-0.949323,-0.951542,-0.949613
-0.929435,-0.934546,-0.934180,-0.932722,-0.936561,-0.837455,-0.767846,-0.877182,-0.931659,-0.927843,-0.947447,-0.934777,-0.934609,-0.942742,-0.945534,-0.944508,-0.942478,-0.938432,-0.958288,-0.953555,-0.950333,-0.931073,-0.931867,-0.939286,-0.953546,-0.951422,-0.945359,-0.942292,-0.936059,-0.944274,-0.942513,-0.938105
-0.889675,-0.887018,-0.909571,-0.900170,-0.902613,-0.830913,-0.768485,-0.869833,-0.885068,-0.887660,-0.917106,-0.892462,-0.895393,-0.892790,-0.877797,-0.884023,-0.883734,-0.890885,-0.901557,-0.919048,-0.915694,-0.902748,-0.904115,-0.910533,-0.896941,-0.907687,-0.903001,-0.902191,-0.902418,-0.898230,-0.868914,-0.882634
-0.931481,-0.936451,-0.935514,-0.934594,-0.934559,-0.805026,-0.728106,-0.876965,-0.940826,-0.942397,-0.957943,-0.917712,-0.939296,-0.947543,-0.954744,-0.955270,-0.946384,-0.929186,-0.949267,-0.948728,-0.950622,-0.920110,-0.927260,-0.940087,-0.956953,-0.957200,-0.948366,-0.948157,-0.948312,-0.941063,-0.939051,-0.945316
-0.927002,-0.931216,-0.934026,-0.930654,-0.932529,-0.788319,-0.721319,-0.867817,-0.946791,-0.945402,-0.953207,-0.906882,-0.942768,-0.948706,-0.956992,-0.959825,-0.947746,-0.930696,-0.950521,-0.936763,-0.946774,-0.912002,-0.924227,-0.937724,-0.955072,-0.958136,-0.949303,-0.946712,-0.946303,-0.944056,-0.942632,-0.943364
-0.930813,-0.938141,-0.939946,-0.937624,-0.936784,-0.817148,-0.745950,-0.882645,-0.943243,-0.940526,-0.956376,-0.913747,-0.943359,-0.946858,-0.952591,-0.954090,-0.944589,-0.937004,-0.954935,-0.939926,-0.950876,-0.920527,-0.931216,-0.943324,-0.952045,-0.957877,-0.948396,-0.951451,-0.949763,-0.942492,-0.940659,-0.940349
-0.932553,-0.938218,-0.940863,-0.938200,-0.938210,-0.817793,-0.748757,-0.883747,-0.940453,-0.928021,-0.955460,-0.918303,-0.938930,-0.943443,-0.954106,-0.952870,-0.945671,-0.936926,-0.952294,-0.945275,-0.950656,-0.923714,-0.931165,-0.943412,-0.955023,-0.957362,-0.946896,-0.950003,-0.949156,-0.946152,-0.935600,-0.940874
-0.926717,-0.931249,-0.933006,-0.929069,-0.923866,-0.811946,-0.743535,-0.880109,-0.939897,-0.939155,-0.946355,-0.914208,-0.934243,-0.940426,-0.943667,-0.950305,-0.943120,-0.932976,-0.946994,-0.942182,-0.945461,-0.915032,-0.924471,-0.932680,-0.947227,-0.950779,-0.942632,-0.945969,-0.939541,-0.942474,-0.930151,-0.935876
-0.895486,-0.894160,-0.900801,-0.890966,-0.897893,-0.723437,-0.633029,-0.808543,-0.932660,-0.912802,-0.925538,-0.870627,-0.910913,-0.918388,-0.937317,-0.943522,-0.923896,-0.902652,-0.930051,-0.920509,-0.927625,-0.868585,-0.885768,-0.904383,-0.929199,-0.933094,-0.917383,-0.916606,-0.910038,-0.922800,-0.919208,-0.926369
-0.931011,-0.932541,-0.936746,-0.935162,-0.931622,-0.825727,-0.764106,-0.879070,-0.935332,-0.919933,-0.950181,-0.919863,-0.929526,-0.936218,-0.937212,-0.944607,-0.939728,-0.933746,-0.950543,-0.943368,-0.945484,-0.927505,-0.930113,-0.941305,-0.953805,-0.948282,-0.943646,-0.940072,-0.940330,-0.939475,-0.930382,-0.938356
-0.928392,-0.938022,-0.942528,-0.937140,-0.932242,-0.822279,-0.758330,-0.878256,-0.926526,-0.933858,-0.947095,-0.920235,-0.938403,-0.935341,-0.940606,-0.940837,-0.938511,-0.939877,-0.957017,-0.946647,-0.953855,-0.928775,-0.935328,-0.941381,-0.952285,-0.958566,-0.948298,-0.942659,-0.950336,-0.948403,-0.939429,-0.933194
-0.937253,-0.941762,-0.945208,-0.944347,-0.939741,-0.810046,-0.730519,-0.872948,-0.934067,-0.940694,-0.958205,-0.921944,-0.946207,-0.945283,-0.952852,-0.954199,-0.947211,-0.941967,-0.960809,-0.948360,-0.956185,-0.930480,-0.935564,-0.945637,-0.958563,-0.963630,-0.954762,-0.955469,-0.954491,-0.949271,-0.941403,-0.944074
-0.937722,-0.942393,-0.945246,-0.944394,-0.941113,-0.818364,-0.749884,-0.882280,-0.940151,-0.946190,-0.959603,-0.921960,-0.945469,-0.948763,-0.948368,-0.949585,-0.949043,-0.941979,-0.957237,-0.947547,-0.956466,-0.928210,-0.936031,-0.947068,-0.959083,-0.961056,-0.952305,-0.955117,-0.954664,-0.950111,-0.941263,-0.944421
-0.938095,-0.942877,-0.946822,-0.943355,-0.938577,-0.820716,-0.754259,-0.878327,-0.942207,-0.945410,-0.958449,-0.917342,-0.943778,-0.947544,-0.952056,-0.953841,-0.949827,-0.941232,-0.958606,-0.946051,-0.954862,-0.927061,-0.933025,-0.941879,-0.958025,-0.959807,-0.953381,-0.952359,-0.954486,-0.947616,-0.941167,-0.944944
-0.934598,-0.938689,-0.943762,-0.939611,-0.935637,-0.823836,-0.750267,-0.877355,-0.935143,-0.935706,-0.956256,-0.916772,-0.942283,-0.941031,-0.950320,-0.949935,-0.942784,-0.937754,-0.955237,-0.943005,-0.953069,-0.922189,-0.930588,-0.944340,-0.952535,-0.952246,-0.949429,-0.949490,-0.950710,-0.946586,-0.938377,-0.939066
-0.910976,-0.927557,-0.933919,-0.930900,-0.926506,-0.796717,-0.727664,-0.861527,-0.913134,-0.925741,-0.940128,-0.913121,-0.919181,-0.928796,-0.917960,-0.928826,-0.920341,-0.922899,-0.941216,-0.934283,-0.943797,-0.914692,-0.921058,-0.930564,-0.947321,-0.939265,-0.934531,-0.939237,-0.934320,-0.925608,-0.922694,-0.919266
-0.924823,-0.928156,-0.930276,-0.934525,-0.926516,-0.793750,-0.706086,-0.870908,-0.935504,-0.935691,-0.952534,-0.911666,-0.937204,-0.940236,-0.937357,-0.945491,-0.936611,-0.926809,-0.934039,-0.934657,-0.946358,-0.916183,-0.917096,-0.935963,-0.954221,-0.953707,-0.945825,-0.945519,-0.945059,-0.937057,-0.935522,-0.932091
-0.922256,-0.923252,-0.927481,-0.924452,-0.927939,-0.803768,-0.722248,-0.873766,-0.916296,-0.928244,-0.934507,-0.902472,-0.921182,-0.928491,-0.938278,-0.946946,-0.934434,-0.922592,-0.938627,-0.931314,-0.944577,-0.917255,-0.913597,-0.936262,-0.946389,-0.944386,-0.942123,-0.944489,-0.937791,-0.932183,-0.931428,-0.935358
-0.925654,-0.928833,-0.933929,-0.935988,-0.932701,-0.812444,-0.740079,-0.874697,-0.929900,-0.918697,-0.947007,-0.911328,-0.927210,-0.934598,-0.937376,-0.943778,-0.937932,-0.931292,-0.942347,-0.940896,-0.950615,-0.924608,-0.928353,-0.942178,-0.959103,-0.954034,-0.949980,-0.948718,-0.944981,-0.943290,-0.936903,-0.943435
-0.927356,-0.934682,-0.930748,-0.931904,-0.932706,-0.814922,-0.744995,-0.879187,-0.925515,-0.932032,-0.947579,-0.916886,-0.930380,-0.942026,-0.923070,-0.943609,-0.935766,-0.934929,-0.939873,-0.939778,-0.949496,-0.922554,-0.926599,-0.937029,-0.951044,-0.950480,-0.945359,-0.949798,-0.945145,-0.940849,-0.934630,-0.938029
-0.938601,-0.940776,-0.940578,-0.940233,-0.944049,-0.833545,-0.771366,-0.892108,-0.933821,-0.934958,-0.953905,-0.924682,-0.940159,-0.944331,-0.945474,-0.947399,-0.941251,-0.939590,-0.954108,-0.948080,-0.955026,-0.934057,-0.937555,-0.949194,-0.959735,-0.958864,-0.946163,-0.955903,-0.953466,-0.945787,-0.939774,-0.942152
-0.942208,-0.942931,-0.949101,-0.949871,-0.944839,-0.829577,-0.770426,-0.891748,-0.929765,-0.933037,-0.958471,-0.914317,-0.940824,-0.946736,-0.947031,-0.950728,-0.949354,-0.944122,-0.953382,-0.949011,-0.955819,-0.934300,-0.938796,-0.946977,-0.963956,-0.957960,-0.954641,-0.953825,-0.956220,-0.948728,-0.944008,-0.949777
-0.939201,-0.941568,-0.947330,-0.949543,-0.940391,-0.827583,-0.762744,-0.893408,-0.923098,-0.932155,-0.953731,-0.920608,-0.933332,-0.939991,-0.940886,-0.948073,-0.948909,-0.938738,-0.954256,-0.948295,-0.954677,-0.931303,-0.935463,-0.945381,-0.960104,-0.955066,-0.947345,-0.952715,-0.954839,-0.944964,-0.942850,-0.950200
-0.941600,-0.945504,-0.948775,-0.948704,-0.945068,-0.833891,-0.768414,-0.897143,-0.930548,-0.935242,-0.952865,-0.921902,-0.938416,-0.944508,-0.944171,-0.954469,-0.948193,-0.941146,-0.953811,-0.946402,-0.953488,-0.932035,-0.935943,-0.942996,-0.962292,-0.958903,-0.949763,-0.954573,-0.955778,-0.948716,-0.944035,-0.947781
-0.940821,-0.945073,-0.948655,-0.948789,-0.943625,-0.835466,-0.773062,-0.895143,-0.936022,-0.942182,-0.955169,-0.922191,-0.939607,-0.946344,-0.945614,-0.954120,-0.949947,-0.943568,-0.952890,-0.944808,-0.956457,-0.933770,-0.937860,-0.948298,-0.967468,-0.962205,-0.954969,-0.953985,-0.955000,-0.947563,-0.946745,-0.948799
-0.936116,-0.939901,-0.943450,-0.943814,-0.939921,-0.835716,-0.773026,-0.893007,-0.933716,-0.940392,-0.951832,-0.921001,-0.939745,-0.943904,-0.945410,-0.954004,-0.946461,-0.940057,-0.951733,-0.945297,-0.952669,-0.932013,-0.935823,-0.947056,-0.966225,-0.958922,-0.953964,-0.952566,-0.955083,-0.942975,-0.942578,-0.944686
-0.927964,-0.923105,-0.934842,-0.931029,-0.923422,-0.816099,-0.755743,-0.882579,-0.924964,-0.932603,-0.947516,-0.914275,-0.932415,-0.934247,-0.937581,-0.941106,-0.931114,-0.927296,-0.933817,-0.931240,-0.946249,-0.919443,-0.922161,-0.935838,-0.955049,-0.953902,-0.946748,-0.943694,-0.948654,-0.932582,-0.932149,-0.930565
-0.921156,-0.922297,-0.925415,-0.929416,-0.923319,-0.807731,-0.743403,-0.870998,-0.923034,-0.921275,-0.921662,-0.905028,-0.918077,-0.925332,-0.928830,-0.936439,-0.924977,-0.926763,-0.930120,-0.923630,-0.940028,-0.908342,-0.911302,-0.926017,-0.946386,-0.937581,-0.939130,-0.939480,-0.935208,-0.922293,-0.927530,-0.922447
-0.914759,-0.929042,-0.929829,-0.929570,-0.926310,-0.809119,-0.740466,-0.872987,-0.924274,-0.921675,-0.937832,-0.912360,-0.926240,-0.928716,-0.933291,-0.934737,-0.931212,-0.932383,-0.942329,-0.932164,-0.939288,-0.919082,-0.922009,-0.931013,-0.948063,-0.945891,-0.939293,-0.941435,-0.938023,-0.932449,-0.930730,-0.933639
-0.908744,-0.917390,-0.914289,-0.921255,-0.913276,-0.803815,-0.730145,-0.867308,-0.911457,-0.910997,-0.933838,-0.901567,-0.912980,-0.914050,-0.921434,-0.921759,-0.914416,-0.920739,-0.929282,-0.926925,-0.932907,-0.910203,-0.903089,-0.923095,-0.934651,-0.933439,-0.931517,-0.930696,-0.924512,-0.919699,-0.916797,-0.920911
-0.922724,-0.926041,-0.932830,-0.930799,-0.925931,-0.815251,-0.738029,-0.876196,-0.919399,-0.921123,-0.935808,-0.910949,-0.917000,-0.932466,-0.926782,-0.938101,-0.936288,-0.927434,-0.935314,-0.943934,-0.943644,-0.918866,-0.920320,-0.931128,-0.945812,-0.943781,-0.946475,-0.940688,-0.936680,-0.934501,-0.928780,-0.929895
-0.941132,-0.939836,-0.948915,-0.948149,-0.939533,-0.828247,-0.756560,-0.882478,-0.936949,-0.942323,-0.945151,-0.922611,-0.937913,-0.951942,-0.953873,-0.960418,-0.958223,-0.943861,-0.954367,-0.954313,-0.953942,-0.930303,-0.930595,-0.941743,-0.960571,-0.961671,-0.957076,-0.951762,-0.949847,-0.948704,-0.948504,-0.952309
-0.938319,-0.936145,-0.945471,-0.945373,-0.937324,-0.802565,-0.732204,-0.861254,-0.935986,-0.940356,-0.947491,-0.925534,-0.937098,-0.947818,-0.955338,-0.959910,-0.955252,-0.942740,-0.952014,-0.953187,-0.950830,-0.928977,-0.929560,-0.941719,-0.959822,-0.959305,-0.953112,-0.945329,-0.956012,-0.946288,-0.946957,-0.949437
-0.946035,-0.944581,-0.950194,-0.952368,-0.945016,-0.826508,-0.758066,-0.885920,-0.933949,-0.941021,-0.947900,-0.928614,-0.938053,-0.951408,-0.953793,-0.961966,-0.957253,-0.947848,-0.956395,-0.955309,-0.953616,-0.933135,-0.932348,-0.945841,-0.965573,-0.960118,-0.958237,-0.954646,-0.957172,-0.948237,-0.953537,-0.950231
-0.945013,-0.943850,-0.949557,-0.951158,-0.944190,-0.817838,-0.750458,-0.883201,-0.937784,-0.941706,-0.944929,-0.924679,-0.938821,-0.951654,-0.951913,-0.962120,-0.959651,-0.946083,-0.956223,-0.954289,-0.953197,-0.931366,-0.932117,-0.944660,-0.963867,-0.961521,-0.958275,-0.953803,-0.954466,-0.946418,-0.952545,-0.951894
-0.942994,-0.941446,-0.947506,-0.949636,-0.942638,-0.824334,-0.756279,-0.881827,-0.936778,-0.942230,-0.945260,-0.925723,-0.938506,-0.948811,-0.952924,-0.961017,-0.957122,-0.944395,-0.955763,-0.950316,-0.951454,-0.930828,-0.928017,-0.943121,-0.963841,-0.959896,-0.957709,-0.951997,-0.954141,-0.944657,-0.950584,-0.949062
-0.935992,-0.935054,-0.941721,-0.944582,-0.938429,-0.823300,-0.754166,-0.881477,-0.914891,-0.918178,-0.931045,-0.918195,-0.926030,-0.937456,-0.935709,-0.950701,-0.950477,-0.937724,-0.946684,-0.947977,-0.946247,-0.927685,-0.922967,-0.935488,-0.957685,-0.944688,-0.946780,-0.940534,-0.940938,-0.938041,-0.944606,-0.937578
-0.899540,-0.894790,-0.908483,-0.908881,-0.897186,-0.649354,-0.516322,-0.780566,-0.925806,-0.920466,-0.922980,-0.873684,-0.903994,-0.926000,-0.952336,-0.949829,-0.934776,-0.911694,-0.928648,-0.929386,-0.914359,-0.857629,-0.854589,-0.897053,-0.940415,-0.943025,-0.927763,-0.920322,-0.926263,-0.917803,-0.932765,-0.930620
-0.927766,-0.933771,-0.932628,-0.934413,-0.939016,-0.800191,-0.713053,-0.860178,-0.934586,-0.936698,-0.934748,-0.916789,-0.931707,-0.942607,-0.941106,-0.950849,-0.947194,-0.936800,-0.944436,-0.945520,-0.943690,-0.917913,-0.916876,-0.927404,-0.953616,-0.951944,-0.949198,-0.946282,-0.940238,-0.941040,-0.938969,-0.937301
-0.926503,-0.929620,-0.940948,-0.935110,-0.937058,-0.803813,-0.720143,-0.864783,-0.915676,-0.927008,-0.933978,-0.919182,-0.924853,-0.936721,-0.940398,-0.944779,-0.936247,-0.937823,-0.944467,-0.946496,-0.936282,-0.925079,-0.920301,-0.937595,-0.951229,-0.946887,-0.944596,-0.942806,-0.943241,-0.939305,-0.935793,-0.933662
-0.910617,-0.919716,-0.933407,-0.933154,-0.925069,-0.808467,-0.732530,-0.872623,-0.910204,-0.921782,-0.934601,-0.908142,-0.920656,-0.927880,-0.933463,-0.926720,-0.919629,-0.928229,-0.934465,-0.945779,-0.938664,-0.919463,-0.907519,-0.934731,-0.939850,-0.936743,-0.940516,-0.932182,-0.936004,-0.934960,-0.927600,-0.926303
-0.931957,-0.935141,-0.942124,-0.942436,-0.937601,-0.803646,-0.727138,-0.876544,-0.931914,-0.935103,-0.943313,-0.912416,-0.933194,-0.942028,-0.951584,-0.952377,-0.949617,-0.939826,-0.944452,-0.952452,-0.945816,-0.924428,-0.921356,-0.941140,-0.956987,-0.956131,-0.952506,-0.946378,-0.949344,-0.943047,-0.943996,-0.942669
-0.914723,-0.917023,-0.927957,-0.920759,-0.922631,-0.788394,-0.709425,-0.869146,-0.911009,-0.917479,-0.930984,-0.896580,-0.913222,-0.923328,-0.938135,-0.933552,-0.930278,-0.924096,-0.928047,-0.931170,-0.935862,-0.909624,-0.904023,-0.927000,-0.943512,-0.937762,-0.934252,-0.930912,-0.931906,-0.920660,-0.927747,-0.925051
-0.928999,-0.932326,-0.941534,-0.939781,-0.934299,-0.814929,-0.744917,-0.882093,-0.929756,-0.930125,-0.944630,-0.909903,-0.931583,-0.940594,-0.947930,-0.948720,-0.943495,-0.940335,-0.945993,-0.952094,-0.941653,-0.923400,-0.920613,-0.941483,-0.952687,-0.952118,-0.953200,-0.945516,-0.946786,-0.939075,-0.942410,-0.942558
-0.931353,-0.935950,-0.941078,-0.939412,-0.933792,-0.818118,-0.747361,-0.885010,-0.926547,-0.927477,-0.944958,-0.906771,-0.928142,-0.941406,-0.951446,-0.949765,-0.946549,-0.940723,-0.944985,-0.949932,-0.941405,-0.924382,-0.921796,-0.941826,-0.952888,-0.952806,-0.952023,-0.943562,-0.945561,-0.939416,-0.942307,-0.940888
-0.926217,-0.931724,-0.934909,-0.935488,-0.934249,-0.805908,-0.735440,-0.878312,-0.928095,-0.930200,-0.946386,-0.905652,-0.928994,-0.941289,-0.945021,-0.949710,-0.940981,-0.935682,-0.941367,-0.945927,-0.937527,-0.915062,-0.916017,-0.936760,-0.948222,-0.948169,-0.952555,-0.943188,-0.942229,-0.934705,-0.941646,-0.939827
-0.923725,-0.931235,-0.937881,-0.935050,-0.933518,-0.816322,-0.744081,-0.879897,-0.921412,-0.925180,-0.941190,-0.914728,-0.929949,-0.939560,-0.940028,-0.947320,-0.940803,-0.934126,-0.943305,-0.948434,-0.941069,-0.923116,-0.920857,-0.938859,-0.950235,-0.948171,-0.949699,-0.942953,-0.945251,-0.937213,-0.942201,-0.939745
-0.918922,-0.928657,-0.929098,-0.922883,-0.925197,-0.810971,-0.742934,-0.878206,-0.914592,-0.913403,-0.933746,-0.898042,-0.914759,-0.934258,-0.929987,-0.932847,-0.937035,-0.932813,-0.940105,-0.939300,-0.937041,-0.915661,-0.913580,-0.925326,-0.943572,-0.942182,-0.941554,-0.935482,-0.937295,-0.930188,-0.929041,-0.926256
-0.926489,-0.922593,-0.935090,-0.930962,-0.928592,-0.819800,-0.745557,-0.881832,-0.924469,-0.922807,-0.938212,-0.908736,-0.925978,-0.938906,-0.938919,-0.935805,-0.934287,-0.934660,-0.935283,-0.943883,-0.935864,-0.918821,-0.917433,-0.934893,-0.943825,-0.946527,-0.946455,-0.938999,-0.938306,-0.934684,-0.931712,-0.935328
-0.913460,-0.916545,-0.925220,-0.923862,-0.917047,-0.797713,-0.724382,-0.865341,-0.914164,-0.904606,-0.920408,-0.897614,-0.908271,-0.922645,-0.930083,-0.935774,-0.922280,-0.922662,-0.930880,-0.938670,-0.927892,-0.907165,-0.909864,-0.928677,-0.938201,-0.939274,-0.931629,-0.930931,-0.929564,-0.923381,-0.927723,-0.931639
-0.914849,-0.921185,-0.929042,-0.928987,-0.924956,-0.804160,-0.728271,-0.875241,-0.926590,-0.929832,-0.947106,-0.908580,-0.922593,-0.935021,-0.938741,-0.941028,-0.933186,-0.935240,-0.940556,-0.943692,-0.934956,-0.913111,-0.917309,-0.930075,-0.939705,-0.941385,-0.940801,-0.936166,-0.939264,-0.929756,-0.932200,-0.937160
-0.925030,-0.928274,-0.936048,-0.934733,-0.931639,-0.802694,-0.725492,-0.867532,-0.933758,-0.931405,-0.946833,-0.908035,-0.928811,-0.940104,-0.949020,-0.949419,-0.940699,-0.935420,-0.942968,-0.945986,-0.939591,-0.916154,-0.918711,-0.935867,-0.949810,-0.948959,-0.951841,-0.944286,-0.944062,-0.934333,-0.938767,-0.940284
-0.926918,-0.931056,-0.938280,-0.936298,-0.931602,-0.803501,-0.727385,-0.874788,-0.933023,-0.931076,-0.946257,-0.913293,-0.930656,-0.941476,-0.950929,-0.950371,-0.942680,-0.937163,-0.942822,-0.946585,-0.941906,-0.917375,-0.919683,-0.938210,-0.949905,-0.951386,-0.948175,-0.945692,-0.946103,-0.935989,-0.940908,-0.941891
-0.924542,-0.929211,-0.934711,-0.933018,-0.928469,-0.783779,-0.701380,-0.865340,-0.938456,-0.935383,-0.946231,-0.909068,-0.930679,-0.939595,-0.951477,-0.951905,-0.939996,-0.932584,-0.942597,-0.937716,-0.937994,-0.912385,-0.915451,-0.931933,-0.948340,-0.953834,-0.950477,-0.940167,-0.937003,-0.929510,-0.937101,-0.936569
-0.926743,-0.931691,-0.940078,-0.933269,-0.929837,-0.809324,-0.739959,-0.884448,-0.935216,-0.930431,-0.944809,-0.910277,-0.933521,-0.941776,-0.950550,-0.949479,-0.937679,-0.937311,-0.938602,-0.935241,-0.941087,-0.916475,-0.922032,-0.940246,-0.950736,-0.950962,-0.954947,-0.946859,-0.946896,-0.934642,-0.938732,-0.939990
-0.936084,-0.940832,-0.945183,-0.940788,-0.940575,-0.818885,-0.749825,-0.888678,-0.943411,-0.943554,-0.958166,-0.916332,-0.941347,-0.950471,-0.954162,-0.957823,-0.950248,-0.947064,-0.954839,-0.954958,-0.949092,-0.925830,-0.930614,-0.948239,-0.960626,-0.959707,-0.959151,-0.955630,-0.955608,-0.946393,-0.950232,-0.953719
-0.923024,-0.933042,-0.938297,-0.933032,-0.935951,-0.818304,-0.750208,-0.884644,-0.936666,-0.931801,-0.955580,-0.905821,-0.936933,-0.943511,-0.933574,-0.948544,-0.942914,-0.939843,-0.940362,-0.948285,-0.946374,-0.917179,-0.927978,-0.941161,-0.946945,-0.954134,-0.948620,-0.945243,-0.950848,-0.942664,-0.945507,-0.941341
-0.920185,-0.927589,-0.928709,-0.933926,-0.931407,-0.815125,-0.753639,-0.874536,-0.924495,-0.926060,-0.948911,-0.912743,-0.929708,-0.933559,-0.931190,-0.938825,-0.931881,-0.925825,-0.940788,-0.947519,-0.941670,-0.916901,-0.924319,-0.938279,-0.944852,-0.949145,-0.946006,-0.940638,-0.939191,-0.934455,-0.936341,-0.928481
-0.920356,-0.925024,-0.934977,-0.935242,-0.932857,-0.810563,-0.746474,-0.877641,-0.925612,-0.930213,-0.940323,-0.913999,-0.929705,-0.942610,-0.934921,-0.942530,-0.935042,-0.932441,-0.940882,-0.948336,-0.950879,-0.924928,-0.925380,-0.934919,-0.949002,-0.952167,-0.951276,-0.947889,-0.945605,-0.940215,-0.938998,-0.939477
-0.925645,-0.932041,-0.941387,-0.938306,-0.937999,-0.823182,-0.754506,-0.889707,-0.933079,-0.931540,-0.956392,-0.915030,-0.936809,-0.941957,-0.934431,-0.940261,-0.939449,-0.943094,-0.942027,-0.956167,-0.951071,-0.927702,-0.935425,-0.947769,-0.950295,-0.960897,-0.948006,-0.949371,-0.945403,-0.943665,-0.940093,-0.939403
-0.925084,-0.929513,-0.938978,-0.937059,-0.932661,-0.794198,-0.707834,-0.873886,-0.934018,-0.934819,-0.953426,-0.914914,-0.932527,-0.941717,-0.941454,-0.947009,-0.937634,-0.940306,-0.946810,-0.952001,-0.949073,-0.922020,-0.929031,-0.944020,-0.954341,-0.958211,-0.951717,-0.950137,-0.949271,-0.941093,-0.937820,-0.942182
