seed,dataset,generation,new_selected,population
1,0,1,75.0,128.0
1,0,2,60.0,128.0
1,0,3,60.0,128.0
1,0,4,47.0,128.0
1,0,5,58.0,128.0
1,0,6,46.0,128.0
1,0,7,52.0,128.0
1,0,8,49.0,128.0
1,0,9,43.0,128.0
1,0,10,46.0,128.0
1,0,11,48.0,128.0
1,0,12,42.0,128.0
1,0,13,53.0,128.0
1,0,14,52.0,128.0
1,0,15,54.0,128.0
1,0,16,49.0,128.0
1,0,17,51.0,128.0
1,0,18,46.0,128.0
1,0,19,54.0,128.0
1,0,20,51.0,128.0
1,0,21,49.0,128.0
1,0,22,56.0,128.0
1,0,23,55.0,128.0
1,0,24,52.0,128.0
1,0,25,50.0,128.0
1,0,26,53.0,128.0
1,0,27,55.0,128.0
1,0,28,59.0,128.0
1,0,29,49.0,128.0
1,0,30,50.0,128.0
1,0,31,45.0,128.0
1,0,32,46.0,128.0
1,0,33,40.0,128.0
1,0,34,51.0,128.0
1,0,35,42.0,128.0
1,0,36,46.0,128.0
1,0,37,53.0,128.0
1,0,38,40.0,128.0
1,0,39,43.0,128.0
1,0,40,48.0,128.0
1,0,41,49.0,128.0
1,0,42,45.0,128.0
1,0,43,49.0,128.0
1,0,44,52.0,128.0
1,0,45,48.0,128.0
1,0,46,46.0,128.0
1,0,47,44.0,128.0
1,0,48,51.0,128.0
1,0,49,42.0,128.0
1,0,50,40.0,128.0
1,0,51,39.0,128.0
1,0,52,43.0,128.0
1,0,53,55.0,128.0
1,0,54,42.0,128.0
1,0,55,51.0,128.0
1,0,56,43.0,128.0
1,0,57,47.0,128.0
1,0,58,48.0,128.0
1,0,59,56.0,128.0
1,0,60,44.0,128.0
1,0,61,36.0,128.0
1,0,62,49.0,128.0
1,0,63,32.0,128.0
1,0,64,55.0,128.0
1,0,65,52.0,128.0
1,0,66,68.0,128.0
1,0,67,9.0,128.0
1,0,68,2.0,128.0
1,0,69,2.0,128.0
1,0,70,2.0,128.0
1,0,71,3.0,128.0
1,0,72,2.0,128.0
1,0,73,3.0,128.0
1,0,74,3.0,128.0
1,0,75,2.0,128.0
1,0,76,2.0,128.0
1,0,77,3.0,128.0
1,0,78,4.0,128.0
1,0,79,3.0,128.0
1,0,80,2.0,128.0
1,0,81,2.0,128.0
1,0,82,3.0,128.0
1,0,83,3.0,128.0
1,0,84,4.0,128.0
1,0,85,3.0,128.0
1,0,86,3.0,128.0
1,0,87,3.0,128.0
1,0,88,4.0,128.0
1,0,89,4.0,128.0
1,0,90,3.0,128.0
1,0,91,4.0,128.0
1,0,92,3.0,128.0
1,0,93,3.0,128.0
1,0,94,4.0,128.0
1,0,95,3.0,128.0
1,0,96,3.0,128.0
1,0,97,3.0,128.0
1,0,98,3.0,128.0
1,0,99,3.0,128.0
1,0,100,4.0,128.0
1,0,101,3.0,128.0
1,0,102,3.0,128.0
1,0,103,4.0,128.0
1,0,104,30.0,128.0
1,0,105,4.0,128.0
1,0,106,2.0,128.0
1,0,107,3.0,128.0
1,0,108,3.0,128.0
1,0,109,7.0,128.0
1,0,110,2.0,128.0
1,0,111,2.0,128.0
1,0,112,2.0,128.0
1,0,113,2.0,128.0
1,0,114,2.0,128.0
1,0,115,2.0,128.0
1,0,116,2.0,128.0
1,0,117,3.0,128.0
1,0,118,3.0,128.0
1,0,119,2.0,128.0
1,0,120,3.0,128.0
1,0,121,4.0,128.0
1,0,122,6.0,128.0
1,0,123,12.0,128.0
1,0,124,17.0,128.0
1,0,125,33.0,128.0
1,0,126,49.0,128.0
1,0,127,22.0,128.0
1,0,128,3.0,128.0
2,0,1,85.0,128.0
2,0,2,63.0,128.0
2,0,3,51.0,128.0
2,0,4,57.0,128.0
2,0,5,47.0,128.0
2,0,6,53.0,128.0
2,0,7,56.0,128.0
2,0,8,53.0,128.0
2,0,9,48.0,128.0
2,0,10,51.0,128.0
2,0,11,47.0,128.0
2,0,12,44.0,128.0
2,0,13,49.0,128.0
2,0,14,50.0,128.0
2,0,15,44.0,128.0
2,0,16,47.0,128.0
2,0,17,45.0,128.0
2,0,18,49.0,128.0
2,0,19,49.0,128.0
2,0,20,46.0,128.0
2,0,21,45.0,128.0
2,0,22,42.0,128.0
2,0,23,49.0,128.0
2,0,24,46.0,128.0
2,0,25,42.0,128.0
2,0,26,46.0,128.0
2,0,27,56.0,128.0
2,0,28,51.0,128.0
2,0,29,50.0,128.0
2,0,30,53.0,128.0
2,0,31,51.0,128.0
