seed,dataset,generation,avg_accuracy,max_accuracy,avg_similarity,max_similarity,new_selected,population
1,0,1,88.17001562499999,89.874,0.28156249999999994,0.304,30,64
1,0,2,88.78079687500001,90.104,0.27756250000000005,0.299,17,64
1,0,3,89.01925,90.564,0.27714062500000003,0.299,12,64
1,0,4,89.141625,90.564,0.2763125,0.299,11,64
1,0,5,89.138109375,90.564,0.27553125,0.299,7,64
1,0,6,89.15946875,90.564,0.2750625,0.299,11,64
1,0,7,89.23159375,90.564,0.27442187500000004,0.299,10,64
1,0,8,89.321984375,90.564,0.27425,0.299,5,64
1,0,9,89.36154687499999,90.564,0.27403125000000006,0.299,4,64
1,0,10,89.386671875,90.564,0.27418750000000003,0.299,7,64
1,0,11,89.386953125,90.564,0.27368750000000003,0.299,2,64
1,0,12,89.387,90.564,0.273703125,0.299,5,64
1,0,13,89.40507812499999,90.564,0.273625,0.299,1,64
1,0,14,89.412265625,90.564,0.273625,0.299,5,64
1,0,15,89.394234375,90.564,0.272984375,0.299,4,64
1,0,16,89.419546875,90.564,0.273109375,0.299,3,64
1,0,17,89.38342187500001,90.564,0.272828125,0.299,2,64
1,0,18,89.397828125,90.564,0.27296875,0.299,1,64
1,0,19,89.39782812499999,90.564,0.27278125000000003,0.299,4,64
1,0,20,89.40853125000001,90.564,0.2730625,0.299,3,64
1,0,21,89.397703125,90.564,0.27290625,0.299,1,64
1,0,22,89.412078125,90.564,0.272859375,0.299,3,64
1,0,23,89.42276562500001,90.564,0.272984375,0.299,2,64
1,0,24,89.42268750000001,90.564,0.27268749999999997,0.299,5,64
1,0,25,89.45514062500001,90.564,0.27221875,0.289,0,64
1,0,26,89.455140625,90.564,0.27221875000000006,0.289,4,64
1,0,27,89.45860937500001,90.564,0.271875,0.287,4,64
1,0,28,89.45848437500001,90.564,0.271703125,0.29,1,64
1,0,29,89.4584375,90.564,0.271671875,0.29,4,64
1,0,30,89.4405,90.564,0.27171875,0.29,4,64
1,0,31,89.4983125,90.564,0.27175000000000005,0.287,1,64
1,0,32,89.469421875,90.564,0.27159374999999997,0.287,1,64
1,0,33,89.47659375,90.564,0.27159375,0.287,1,64
1,0,34,89.473,90.564,0.27151562500000004,0.287,2,64
1,0,35,89.47303125,90.564,0.27131250000000007,0.287,2,64
1,0,36,89.4659375,90.564,0.27103125,0.287,1,64
1,0,37,89.469453125,90.564,0.27096875,0.287,3,64
1,0,38,89.473140625,90.564,0.270765625,0.287,2,64
1,0,39,89.48392187500001,90.564,0.2708125,0.287,1,64
1,0,40,89.48396875,90.564,0.27075000000000005,0.287,2,64
1,0,41,89.46968749999999,90.564,0.27037500000000003,0.286,5,64
1,0,42,89.51353125,90.564,0.2705000000000001,0.286,0,64
1,0,43,89.51353125,90.564,0.2705,0.286,4,64
1,0,44,89.542140625,90.564,0.270640625,0.286,2,64
1,0,45,89.5456875,90.564,0.27037500000000003,0.283,4,64
1,0,46,89.47334375,90.564,0.26978125000000003,0.283,1,64
1,0,47,89.534828125,90.564,0.27003125000000006,0.286,2,64
1,0,48,89.46285937500001,90.564,0.269671875,0.286,3,64
1,0,49,89.434,90.564,0.26956250000000004,0.286,3,64
1,0,50,89.4593125,90.564,0.2695,0.286,3,64
1,0,51,89.459390625,90.564,0.2695,0.286,4,64
1,0,52,89.455875,90.564,0.26932812500000003,0.286,3,64
1,0,53,89.46660937500002,90.564,0.26932812500000003,0.286,0,64
1,0,54,89.46660937500002,90.564,0.26932812500000003,0.286,0,64
1,0,55,89.466609375,90.564,0.26932812500000003,0.286,3,64
1,0,56,89.48835937500002,90.564,0.26934375,0.286,1,64
