num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,ga_mutation_rate,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.88221709,0.88259824,0.26347656,382,51,0,433,"model=mine,scope=dataset,dataset=0,phase=preopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.98620690,0.98620690,0.26347656,286,4,0,290,"model=mine,scope=dataset,dataset=0,phase=preopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.91454965,0.91483561,0.24179687,396,37,0,433,"model=mine,scope=dataset,dataset=0,phase=postopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.98275862,0.98275862,0.24179687,285,5,0,290,"model=mine,scope=dataset,dataset=0,phase=postopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.96766744,0.96776263,0.78808594,419,14,0,433,"model=mine,scope=dataset,dataset=1,phase=preopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.93448276,0.93448276,0.78808594,271,19,0,290,"model=mine,scope=dataset,dataset=1,phase=preopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,1.00000000,1.00000000,0.73164063,433,0,0,433,"model=mine,scope=dataset,dataset=1,phase=postopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.95517241,0.95517241,0.73164063,277,13,0,290,"model=mine,scope=dataset,dataset=1,phase=postopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.80369515,0.80400962,0.28886719,348,85,0,433,"model=mine,scope=dataset,dataset=2,phase=preopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.84482759,0.84482759,0.28886719,245,45,0,290,"model=mine,scope=dataset,dataset=2,phase=preopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.85912240,0.85963646,0.27597656,372,61,0,433,"model=mine,scope=dataset,dataset=2,phase=postopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.85862069,0.85862069,0.27597656,249,41,0,290,"model=mine,scope=dataset,dataset=2,phase=postopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.98845266,0.98839882,0.35566406,428,5,0,433,"model=mine,scope=dataset,dataset=3,phase=preopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.98965517,0.98965517,0.35566406,287,3,0,290,"model=mine,scope=dataset,dataset=3,phase=preopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,1.00000000,1.00000000,0.37968750,433,0,0,433,"model=mine,scope=dataset,dataset=3,phase=postopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.98275862,0.98275862,0.37968750,285,5,0,290,"model=mine,scope=dataset,dataset=3,phase=postopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.91050808,0.91069233,0.42402344,0,0,0,0,"model=mine,scope=overall,phase=preopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.93879310,0.93879310,0.42402344,0,0,0,0,"model=mine,scope=overall,phase=preopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.94482759,0.94482759,0.40727539,1096,64,0,1160,"model=mine,scope=overall,phase=postopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.94341801,0.94361802,0.40727539,0,0,0,0,"model=mine,scope=overall,phase=postopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.88221709,0.88259824,0.26347656,382,51,0,433,"model=mine,scope=dataset,dataset=0,phase=preopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.98620690,0.98620690,0.26347656,286,4,0,290,"model=mine,scope=dataset,dataset=0,phase=preopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.90762125,0.90793905,0.23828125,393,40,0,433,"model=mine,scope=dataset,dataset=0,phase=postopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.98620690,0.98620690,0.23828125,286,4,0,290,"model=mine,scope=dataset,dataset=0,phase=postopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.96766744,0.96776263,0.78808594,419,14,0,433,"model=mine,scope=dataset,dataset=1,phase=preopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.93448276,0.93448276,0.78808594,271,19,0,290,"model=mine,scope=dataset,dataset=1,phase=preopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,1.00000000,1.00000000,0.72636719,433,0,0,433,"model=mine,scope=dataset,dataset=1,phase=postopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.97241379,0.97241379,0.72636719,282,8,0,290,"model=mine,scope=dataset,dataset=1,phase=postopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.80369515,0.80400962,0.28886719,348,85,0,433,"model=mine,scope=dataset,dataset=2,phase=preopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.84482759,0.84482759,0.28886719,245,45,0,290,"model=mine,scope=dataset,dataset=2,phase=preopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.84988453,0.85044106,0.28906250,368,65,0,433,"model=mine,scope=dataset,dataset=2,phase=postopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.84482759,0.84482759,0.28906250,245,45,0,290,"model=mine,scope=dataset,dataset=2,phase=postopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.98845266,0.98839882,0.35566406,428,5,0,433,"model=mine,scope=dataset,dataset=3,phase=preopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.98965517,0.98965517,0.35566406,287,3,0,290,"model=mine,scope=dataset,dataset=3,phase=preopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.99769053,0.99767442,0.30683594,432,1,0,433,"model=mine,scope=dataset,dataset=3,phase=postopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.99310345,0.99310345,0.30683594,288,2,0,290,"model=mine,scope=dataset,dataset=3,phase=postopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.91050808,0.91069233,0.42402344,0,0,0,0,"model=mine,scope=overall,phase=preopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.93879310,0.93879310,0.42402344,0,0,0,0,"model=mine,scope=overall,phase=preopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.94913793,0.94913793,0.39013672,1101,59,0,1160,"model=mine,scope=overall,phase=postopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.93879908,0.93901363,0.39013672,0,0,0,0,"model=mine,scope=overall,phase=postopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.88221709,0.88259824,0.26347656,382,51,0,433,"model=mine,scope=dataset,dataset=0,phase=preopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.98620690,0.98620690,0.26347656,286,4,0,290,"model=mine,scope=dataset,dataset=0,phase=preopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.91224018,0.91253675,0.24511719,395,38,0,433,"model=mine,scope=dataset,dataset=0,phase=postopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.98620690,0.98620690,0.24511719,286,4,0,290,"model=mine,scope=dataset,dataset=0,phase=postopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.96766744,0.96776263,0.78808594,419,14,0,433,"model=mine,scope=dataset,dataset=1,phase=preopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.93448276,0.93448276,0.78808594,271,19,0,290,"model=mine,scope=dataset,dataset=1,phase=preopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,1.00000000,1.00000000,0.73027344,433,0,0,433,"model=mine,scope=dataset,dataset=1,phase=postopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.93448276,0.93448276,0.73027344,271,19,0,290,"model=mine,scope=dataset,dataset=1,phase=postopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.80369515,0.80400962,0.28886719,348,85,0,433,"model=mine,scope=dataset,dataset=2,phase=preopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.84482759,0.84482759,0.28886719,245,45,0,290,"model=mine,scope=dataset,dataset=2,phase=preopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.82909931,0.82953756,0.26992187,359,74,0,433,"model=mine,scope=dataset,dataset=2,phase=postopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.85172414,0.85172414,0.26992187,247,43,0,290,"model=mine,scope=dataset,dataset=2,phase=postopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.98845266,0.98839882,0.35566406,428,5,0,433,"model=mine,scope=dataset,dataset=3,phase=preopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.98965517,0.98965517,0.35566406,287,3,0,290,"model=mine,scope=dataset,dataset=3,phase=preopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.99769053,0.99767442,0.30878906,432,1,0,433,"model=mine,scope=dataset,dataset=3,phase=postopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.99655172,0.99655172,0.30878906,289,1,0,290,"model=mine,scope=dataset,dataset=3,phase=postopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.91050808,0.91069233,0.42402344,0,0,0,0,"model=mine,scope=overall,phase=preopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.93879310,0.93879310,0.42402344,0,0,0,0,"model=mine,scope=overall,phase=preopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.94224138,0.94224138,0.38852539,1093,67,0,1160,"model=mine,scope=overall,phase=postopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.93475751,0.93493718,0.38852539,0,0,0,0,"model=mine,scope=overall,phase=postopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.88221709,0.88259824,0.26347656,382,51,0,433,"model=mine,scope=dataset,dataset=0,phase=preopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.98620690,0.98620690,0.26347656,286,4,0,290,"model=mine,scope=dataset,dataset=0,phase=preopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.90762125,0.90793905,0.26718750,393,40,0,433,"model=mine,scope=dataset,dataset=0,phase=postopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.98620690,0.98620690,0.26718750,286,4,0,290,"model=mine,scope=dataset,dataset=0,phase=postopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.96766744,0.96776263,0.78808594,419,14,0,433,"model=mine,scope=dataset,dataset=1,phase=preopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.93448276,0.93448276,0.78808594,271,19,0,290,"model=mine,scope=dataset,dataset=1,phase=preopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,1.00000000,1.00000000,0.74511719,433,0,0,433,"model=mine,scope=dataset,dataset=1,phase=postopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.95172414,0.95172414,0.74511719,276,14,0,290,"model=mine,scope=dataset,dataset=1,phase=postopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.80369515,0.80400962,0.28886719,348,85,0,433,"model=mine,scope=dataset,dataset=2,phase=preopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.84482759,0.84482759,0.28886719,245,45,0,290,"model=mine,scope=dataset,dataset=2,phase=preopt-test"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.83602771,0.83646084,0.26757812,362,71,0,433,"model=mine,scope=dataset,dataset=2,phase=postopt-validation"
100,32,2048,0,1,1,0,0.800000,3,100,1,0.300000,0.85172414,0.85172414,0.26757812,247,43,0,290,"model=mine,scope=dataset,dataset=2,phase=postopt-test"
