0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.369826,-0.505086,-0.523902,-0.555154,-0.566191,-0.570696,-0.586419,-0.582050,-0.594859,-0.584308,-0.573565,-0.568646,-0.526357,-0.483521,-0.288530,-0.035183,-0.320383,-0.491833,-0.542084,-0.563789,-0.578474,-0.585120,-0.596872,-0.595366,-0.613395,-0.600372,-0.577809,-0.575708,-0.542615,-0.500083,-0.316157,0.024736
-0.370258,-0.504848,-0.529243,-0.554624,-0.568483,-0.573465,-0.586701,-0.581612,-0.587258,-0.585023,-0.578952,-0.566104,-0.518374,-0.472170,-0.255831,0.008537,-0.298255,-0.487340,-0.539893,-0.565270,-0.575557,-0.584700,-0.601293,-0.599623,-0.611488,-0.597359,-0.582747,-0.574440,-0.537589,-0.487099,-0.281481,0.092126
-0.359382,-0.469124,-0.484577,-0.512950,-0.525998,-0.531551,-0.555191,-0.537097,-0.545097,-0.547453,-0.541759,-0.531166,-0.493479,-0.449267,-0.256063,0.001725,-0.264942,-0.446368,-0.499382,-0.520985,-0.534172,-0.542991,-0.559202,-0.557607,-0.579335,-0.569105,-0.541913,-0.545903,-0.506223,-0.462540,-0.266960,0.077996
-0.368878,-0.492842,-0.513001,-0.540054,-0.551372,-0.554810,-0.574633,-0.568249,-0.572620,-0.572551,-0.568640,-0.559159,-0.519818,-0.478493,-0.287957,-0.034998,-0.291824,-0.467800,-0.521086,-0.548609,-0.558463,-0.567962,-0.583318,-0.579390,-0.599543,-0.584820,-0.568621,-0.565792,-0.528323,-0.489047,-0.298778,0.053313
-0.372848,-0.490971,-0.507943,-0.529810,-0.552458,-0.549276,-0.565627,-0.560563,-0.577124,-0.571760,-0.565632,-0.555787,-0.521898,-0.482437,-0.293357,-0.033543,-0.312682,-0.475265,-0.521559,-0.544827,-0.552079,-0.563265,-0.578777,-0.577676,-0.593793,-0.581136,-0.566367,-0.563403,-0.530021,-0.493895,-0.318186,0.007465
-0.399744,-0.518882,-0.538497,-0.565286,-0.575733,-0.575453,-0.594923,-0.588710,-0.598458,-0.593390,-0.587009,-0.579768,-0.539432,-0.500118,-0.296194,-0.037971,-0.331528,-0.499790,-0.548853,-0.573333,-0.579390,-0.590942,-0.604849,-0.603743,-0.618765,-0.606274,-0.591026,-0.587586,-0.547855,-0.508466,-0.322169,0.021570
-0.400161,-0.519007,-0.543530,-0.566489,-0.577879,-0.578064,-0.595193,-0.587691,-0.599653,-0.594899,-0.588000,-0.582136,-0.542570,-0.504748,-0.310032,-0.051311,-0.331822,-0.499828,-0.550402,-0.574225,-0.580246,-0.590946,-0.607473,-0.604740,-0.617461,-0.606271,-0.590788,-0.589667,-0.553033,-0.513532,-0.336016,-0.011112
-0.396424,-0.513915,-0.537688,-0.563634,-0.574269,-0.572525,-0.591749,-0.582301,-0.597147,-0.591948,-0.584345,-0.578250,-0.539259,-0.498734,-0.304126,-0.044684,-0.327470,-0.495762,-0.545773,-0.570468,-0.577618,-0.588432,-0.602290,-0.601729,-0.613376,-0.603814,-0.588152,-0.582502,-0.547324,-0.509258,-0.332109,-0.005900
-0.395162,-0.512312,-0.534583,-0.562369,-0.572291,-0.571837,-0.588581,-0.582051,-0.595632,-0.590697,-0.583945,-0.576374,-0.538762,-0.499986,-0.304380,-0.045722,-0.326549,-0.493860,-0.543881,-0.564340,-0.577155,-0.585925,-0.600470,-0.600410,-0.612898,-0.604328,-0.585919,-0.585049,-0.547974,-0.508125,-0.332599,-0.004622
-0.392204,-0.512273,-0.534997,-0.559379,-0.571389,-0.559674,-0.584755,-0.574622,-0.582911,-0.581614,-0.576267,-0.568127,-0.532324,-0.493612,-0.294805,-0.040124,-0.328487,-0.495822,-0.543794,-0.568789,-0.571871,-0.582368,-0.595701,-0.595408,-0.607138,-0.594717,-0.582920,-0.578925,-0.542310,-0.504241,-0.331580,-0.001597
-0.372079,-0.498567,-0.531409,-0.556019,-0.561578,-0.565566,-0.575580,-0.572069,-0.580251,-0.576629,-0.571307,-0.560489,-0.525011,-0.486342,-0.299767,-0.065230,-0.305521,-0.474748,-0.529644,-0.560391,-0.567220,-0.576844,-0.585632,-0.592253,-0.600640,-0.597772,-0.579270,-0.576393,-0.540161,-0.499568,-0.322892,-0.013135
-0.393786,-0.515552,-0.542687,-0.569652,-0.575736,-0.579543,-0.592360,-0.587235,-0.594674,-0.594740,-0.592927,-0.581730,-0.547651,-0.506434,-0.323723,-0.090731,-0.333048,-0.489722,-0.540155,-0.563633,-0.579560,-0.590040,-0.607209,-0.607259,-0.618200,-0.612222,-0.595696,-0.596661,-0.553072,-0.516229,-0.349157,-0.051260
-0.397864,-0.521100,-0.541792,-0.568741,-0.576487,-0.578285,-0.591982,-0.589251,-0.595312,-0.596912,-0.593417,-0.580752,-0.547229,-0.504159,-0.320941,-0.082329,-0.344905,-0.502140,-0.547430,-0.566244,-0.583084,-0.594094,-0.607172,-0.608389,-0.617376,-0.609543,-0.591576,-0.594868,-0.553838,-0.515297,-0.347771,-0.043954
-0.380091,-0.511264,-0.537993,-0.561384,-0.569254,-0.568122,-0.584180,-0.577398,-0.586277,-0.587887,-0.583698,-0.572077,-0.533312,-0.490187,-0.279591,0.011777,-0.325406,-0.491176,-0.539416,-0.564310,-0.574489,-0.584895,-0.596938,-0.600078,-0.608073,-0.604194,-0.583057,-0.586094,-0.544093,-0.502481,-0.306863,0.048920
-0.380265,-0.517256,-0.537699,-0.563679,-0.570838,-0.573524,-0.586407,-0.578531,-0.587636,-0.587789,-0.585660,-0.572971,-0.528264,-0.484087,-0.259836,0.014320,-0.327991,-0.497463,-0.544554,-0.569652,-0.575122,-0.587601,-0.602601,-0.602618,-0.610374,-0.606668,-0.586384,-0.585350,-0.538909,-0.492984,-0.275969,0.152395
-0.343421,-0.470736,-0.497904,-0.525194,-0.523731,-0.523071,-0.537601,-0.531702,-0.553731,-0.549781,-0.546675,-0.532158,-0.489972,-0.451097,-0.246422,0.007628,-0.287912,-0.454881,-0.503368,-0.524326,-0.531529,-0.544073,-0.554440,-0.560002,-0.566580,-0.564539,-0.540676,-0.542325,-0.501047,-0.458683,-0.270023,0.117682
-0.403814,-0.531850,-0.553776,-0.577503,-0.584404,-0.587938,-0.597259,-0.593523,-0.591150,-0.598534,-0.595023,-0.586663,-0.551437,-0.513197,-0.333372,-0.105879,-0.356111,-0.509187,-0.557165,-0.577987,-0.587628,-0.595366,-0.611435,-0.611787,-0.618133,-0.616302,-0.603868,-0.596247,-0.561236,-0.526241,-0.355951,-0.024569
-0.397688,-0.514581,-0.539774,-0.559487,-0.566799,-0.567059,-0.577927,-0.572455,-0.575312,-0.578716,-0.578676,-0.569816,-0.535580,-0.500576,-0.304488,-0.063854,-0.344127,-0.491169,-0.538628,-0.556622,-0.565070,-0.578110,-0.586134,-0.595366,-0.599495,-0.599862,-0.587429,-0.576289,-0.544133,-0.506532,-0.326906,0.024183
-0.404722,-0.522852,-0.547390,-0.568767,-0.579991,-0.581795,-0.590663,-0.586693,-0.590583,-0.595279,-0.587916,-0.578153,-0.543479,-0.508933,-0.319890,-0.081493,-0.354325,-0.505873,-0.553114,-0.571821,-0.585146,-0.591388,-0.605001,-0.605687,-0.613278,-0.611633,-0.594730,-0.586702,-0.553481,-0.518696,-0.346472,-0.011572
-0.342236,-0.493350,-0.529010,-0.554299,-0.564692,-0.566819,-0.579388,-0.576813,-0.576880,-0.582107,-0.573104,-0.564445,-0.526210,-0.483809,-0.269127,0.009525,-0.283898,-0.473019,-0.526132,-0.544831,-0.566049,-0.575199,-0.588732,-0.590973,-0.603361,-0.604487,-0.582997,-0.572555,-0.536164,-0.496124,-0.307393,0.048327
-0.432050,-0.547709,-0.586671,-0.596436,-0.604063,-0.605641,-0.611997,-0.620211,-0.622801,-0.622607,-0.617285,-0.610566,-0.563991,-0.522772,-0.315511,-0.073325,-0.373783,-0.532457,-0.577064,-0.599099,-0.616948,-0.619953,-0.634350,-0.635363,-0.645663,-0.637190,-0.634069,-0.613725,-0.572788,-0.537597,-0.338341,0.099299
-0.503654,-0.614771,-0.645599,-0.651313,-0.659670,-0.655157,-0.664215,-0.663540,-0.664499,-0.670166,-0.666823,-0.657104,-0.621412,-0.581733,-0.363894,-0.066392,-0.450863,-0.596107,-0.634339,-0.654625,-0.666332,-0.666607,-0.676342,-0.676301,-0.679024,-0.680761,-0.673485,-0.659794,-0.627931,-0.590085,-0.391824,-0.003398
-0.420837,-0.571705,-0.612835,-0.618988,-0.639930,-0.637486,-0.649548,-0.642049,-0.650294,-0.650596,-0.649606,-0.629045,-0.569860,-0.507359,-0.210286,0.129775,-0.354729,-0.552931,-0.614926,-0.641411,-0.647110,-0.650632,-0.660929,-0.664045,-0.671210,-0.659824,-0.647786,-0.635340,-0.584927,-0.523344,-0.246812,0.265587
-0.330847,-0.503102,-0.560777,-0.562587,-0.579160,-0.586151,-0.600899,-0.585926,-0.603132,-0.602539,-0.595524,-0.579951,-0.509279,-0.441567,-0.107140,0.317639,-0.284878,-0.481404,-0.537800,-0.572011,-0.581451,-0.596873,-0.608298,-0.610682,-0.613724,-0.612658,-0.607321,-0.584721,-0.519582,-0.459426,-0.171613,0.359991
-0.423289,-0.563956,-0.582805,-0.602519,-0.623970,-0.621856,-0.646186,-0.621667,-0.630647,-0.635490,-0.631497,-0.618402,-0.579688,-0.541012,-0.335260,-0.093667,-0.378941,-0.553005,-0.591064,-0.616609,-0.632114,-0.641642,-0.647666,-0.652494,-0.655046,-0.655357,-0.629604,-0.632740,-0.594705,-0.547225,-0.358617,0.044746
-0.597371,-0.687530,-0.706688,-0.715194,-0.726457,-0.723702,-0.733538,-0.725809,-0.720125,-0.729207,-0.737933,-0.722730,-0.690876,-0.663322,-0.487433,-0.286697,-0.533534,-0.666604,-0.706227,-0.720398,-0.728470,-0.725394,-0.735207,-0.742499,-0.747613,-0.733304,-0.734465,-0.730284,-0.698274,-0.661103,-0.482014,-0.105876
-0.599712,-0.690690,-0.714788,-0.721423,-0.729785,-0.727935,-0.737520,-0.727817,-0.724362,-0.731221,-0.737398,-0.723441,-0.691390,-0.664097,-0.486198,-0.282231,-0.546494,-0.678487,-0.710997,-0.723637,-0.732051,-0.730313,-0.739177,-0.745550,-0.748550,-0.740576,-0.736983,-0.730422,-0.702778,-0.664951,-0.479603,-0.098771
-0.577963,-0.647859,-0.657583,-0.673091,-0.678839,-0.678337,-0.688880,-0.679783,-0.682124,-0.687017,-0.689203,-0.674761,-0.650517,-0.621183,-0.454584,-0.252571,-0.523418,-0.633979,-0.669590,-0.678799,-0.686180,-0.688656,-0.693170,-0.694774,-0.698381,-0.688100,-0.681731,-0.685436,-0.651353,-0.618452,-0.443101,-0.067888
-0.593234,-0.667085,-0.693570,-0.692753,-0.705776,-0.708200,-0.714715,-0.706261,-0.709191,-0.714856,-0.712726,-0.702131,-0.669127,-0.638131,-0.436934,-0.189976,-0.529889,-0.658046,-0.690956,-0.699609,-0.711607,-0.711080,-0.718324,-0.725692,-0.730817,-0.720765,-0.710483,-0.708773,-0.676150,-0.636347,-0.435572,-0.010522
-0.573834,-0.659870,-0.691947,-0.693359,-0.700530,-0.693343,-0.709882,-0.698636,-0.712603,-0.714355,-0.710781,-0.704308,-0.671427,-0.649888,-0.472965,-0.259880,-0.536957,-0.649160,-0.687542,-0.700982,-0.715176,-0.705987,-0.717365,-0.722329,-0.726458,-0.712219,-0.714217,-0.710437,-0.678866,-0.646929,-0.467401,-0.072122
-0.573839,-0.643437,-0.668141,-0.675612,-0.669147,-0.671050,-0.686818,-0.678896,-0.678029,-0.692695,-0.697539,-0.677174,-0.659397,-0.637698,-0.471777,-0.270620,-0.505123,-0.620062,-0.650707,-0.667689,-0.675336,-0.684837,-0.689159,-0.699922,-0.704819,-0.683976,-0.690827,-0.684984,-0.653305,-0.620837,-0.444655,-0.098953
-0.626296,-0.714243,-0.743836,-0.751796,-0.750984,-0.753970,-0.759854,-0.753657,-0.757376,-0.760678,-0.758044,-0.750479,-0.716096,-0.685466,-0.480515,-0.252562,-0.612997,-0.721262,-0.747600,-0.747193,-0.761269,-0.761101,-0.767105,-0.772143,-0.772065,-0.766066,-0.761270,-0.760123,-0.729218,-0.689359,-0.491945,-0.066246
-0.613757,-0.708377,-0.734111,-0.741097,-0.745420,-0.750529,-0.754414,-0.746035,-0.746862,-0.752517,-0.750443,-0.741493,-0.702086,-0.674621,-0.470412,-0.214914,-0.587509,-0.711595,-0.737777,-0.738369,-0.750388,-0.759481,-0.758111,-0.768649,-0.767469,-0.763626,-0.756427,-0.754350,-0.719741,-0.683529,-0.487624,-0.089975
-0.631287,-0.724780,-0.743538,-0.757122,-0.759770,-0.761989,-0.765786,-0.759460,-0.759083,-0.766034,-0.763274,-0.756563,-0.720814,-0.692525,-0.490303,-0.236058,-0.616307,-0.728652,-0.755309,-0.758141,-0.769737,-0.769895,-0.771979,-0.779995,-0.780858,-0.773893,-0.766869,-0.769131,-0.737777,-0.700072,-0.508066,-0.112619
-0.588753,-0.694720,-0.717149,-0.737529,-0.739136,-0.745403,-0.751418,-0.748873,-0.746520,-0.750320,-0.744418,-0.742523,-0.710606,-0.672038,-0.462556,-0.192418,-0.580232,-0.699781,-0.731960,-0.738772,-0.747158,-0.755098,-0.758266,-0.765361,-0.760009,-0.761304,-0.750254,-0.752947,-0.718011,-0.683973,-0.486560,-0.074848
-0.617295,-0.703133,-0.734655,-0.738574,-0.737563,-0.738390,-0.744215,-0.743695,-0.742266,-0.751048,-0.746261,-0.738030,-0.709575,-0.678966,-0.486252,-0.241503,-0.602956,-0.706290,-0.736104,-0.735680,-0.745695,-0.748678,-0.754165,-0.759323,-0.758116,-0.760677,-0.747144,-0.745092,-0.720446,-0.692849,-0.517625,-0.132603
-0.624178,-0.716150,-0.733005,-0.744532,-0.743551,-0.747941,-0.752688,-0.747436,-0.754097,-0.752818,-0.754001,-0.747751,-0.719196,-0.690507,-0.494048,-0.247098,-0.613740,-0.722606,-0.747337,-0.748787,-0.754345,-0.758943,-0.765673,-0.768947,-0.771587,-0.765940,-0.758873,-0.761138,-0.730998,-0.699785,-0.518342,-0.120268
-0.617678,-0.705228,-0.722088,-0.743750,-0.744247,-0.745396,-0.752915,-0.748974,-0.750501,-0.755409,-0.750463,-0.746445,-0.717769,-0.687001,-0.498356,-0.246826,-0.596294,-0.712972,-0.739714,-0.740323,-0.754786,-0.757451,-0.762598,-0.767830,-0.764134,-0.765943,-0.756924,-0.755228,-0.732457,-0.698918,-0.517656,-0.121391
-0.600633,-0.698904,-0.710804,-0.734434,-0.738375,-0.741604,-0.750198,-0.745277,-0.748477,-0.749759,-0.740428,-0.737212,-0.711421,-0.679413,-0.489418,-0.242739,-0.591755,-0.701762,-0.730888,-0.732482,-0.746406,-0.747856,-0.756383,-0.761286,-0.763323,-0.755391,-0.753530,-0.752631,-0.722489,-0.690528,-0.511830,-0.131146
-0.623087,-0.703808,-0.721932,-0.738348,-0.742337,-0.745526,-0.751789,-0.751246,-0.751906,-0.754956,-0.752033,-0.748540,-0.721178,-0.688958,-0.497073,-0.251844,-0.606945,-0.718889,-0.740078,-0.734108,-0.750467,-0.757620,-0.763048,-0.768209,-0.764137,-0.767511,-0.760298,-0.757548,-0.732314,-0.697196,-0.516623,-0.133747
-0.603660,-0.701640,-0.709045,-0.730445,-0.737868,-0.733971,-0.744500,-0.739532,-0.753040,-0.748961,-0.743281,-0.738743,-0.710363,-0.676597,-0.477976,-0.222535,-0.588248,-0.713258,-0.736630,-0.733041,-0.742842,-0.747460,-0.762148,-0.760333,-0.752684,-0.753748,-0.750646,-0.750276,-0.722076,-0.685933,-0.493419,-0.092186
-0.609855,-0.703712,-0.718151,-0.735904,-0.743058,-0.741784,-0.754071,-0.750476,-0.751692,-0.751897,-0.747601,-0.744436,-0.712854,-0.674450,-0.439091,-0.136914,-0.583763,-0.713303,-0.741291,-0.741757,-0.749334,-0.755593,-0.761788,-0.766119,-0.764657,-0.761209,-0.758105,-0.754923,-0.723778,-0.679587,-0.438406,0.064632
-0.589022,-0.678280,-0.706523,-0.716575,-0.724125,-0.729882,-0.740307,-0.736793,-0.739261,-0.737672,-0.742595,-0.729570,-0.696498,-0.669157,-0.483910,-0.250979,-0.563345,-0.694291,-0.724487,-0.725137,-0.734618,-0.742323,-0.748251,-0.757070,-0.759208,-0.753874,-0.746078,-0.738483,-0.712357,-0.670718,-0.492770,-0.129861
-0.589078,-0.696548,-0.713533,-0.728358,-0.737540,-0.734469,-0.748201,-0.744552,-0.747072,-0.749830,-0.739635,-0.739613,-0.708832,-0.679670,-0.503909,-0.255364,-0.580074,-0.702268,-0.736997,-0.734979,-0.742636,-0.751617,-0.754274,-0.761489,-0.759085,-0.754683,-0.750781,-0.745667,-0.727609,-0.691335,-0.527320,-0.177412
-0.537510,-0.644437,-0.662623,-0.683997,-0.692102,-0.683358,-0.710551,-0.695955,-0.709689,-0.710943,-0.698176,-0.693055,-0.657001,-0.632848,-0.449735,-0.223547,-0.526097,-0.658459,-0.690635,-0.696368,-0.698667,-0.708458,-0.721801,-0.723869,-0.728318,-0.719289,-0.715011,-0.704691,-0.680949,-0.644868,-0.472665,-0.108046
-0.554061,-0.640488,-0.650388,-0.679473,-0.688725,-0.688813,-0.701523,-0.696542,-0.694473,-0.698410,-0.697618,-0.690421,-0.665743,-0.637996,-0.471107,-0.226662,-0.525867,-0.648767,-0.676464,-0.687037,-0.687840,-0.699346,-0.709647,-0.708720,-0.722162,-0.715682,-0.707210,-0.707544,-0.683976,-0.648102,-0.487358,-0.126699
-0.584363,-0.676575,-0.692685,-0.709753,-0.722842,-0.719964,-0.738340,-0.728053,-0.725381,-0.730853,-0.726212,-0.719609,-0.688473,-0.657462,-0.477304,-0.230468,-0.552633,-0.682334,-0.714226,-0.721739,-0.726504,-0.732949,-0.745227,-0.742193,-0.750088,-0.742555,-0.737005,-0.732878,-0.705725,-0.666809,-0.486321,-0.112320
-0.557229,-0.654836,-0.679638,-0.690499,-0.706192,-0.703482,-0.719225,-0.713469,-0.715216,-0.716209,-0.711627,-0.698155,-0.671447,-0.638997,-0.457935,-0.210063,-0.533722,-0.661127,-0.695556,-0.698394,-0.711896,-0.716147,-0.730214,-0.727677,-0.737143,-0.728019,-0.720098,-0.717682,-0.687044,-0.644891,-0.472896,-0.107159
-0.576626,-0.671292,-0.688489,-0.702480,-0.711936,-0.706463,-0.721623,-0.716213,-0.720032,-0.719503,-0.712479,-0.709809,-0.682856,-0.650953,-0.476663,-0.232971,-0.566950,-0.683851,-0.698856,-0.715539,-0.709619,-0.719682,-0.734298,-0.732462,-0.739154,-0.736659,-0.730073,-0.718508,-0.699486,-0.664449,-0.492086,-0.123861
-0.510722,-0.646181,-0.665977,-0.682076,-0.704204,-0.695621,-0.712528,-0.699261,-0.711060,-0.709974,-0.695483,-0.688232,-0.641599,-0.593176,-0.352486,-0.025833,-0.478843,-0.649474,-0.684905,-0.697791,-0.701424,-0.707587,-0.723003,-0.717532,-0.720356,-0.721474,-0.702000,-0.698441,-0.655461,-0.601621,-0.352730,0.142732
-0.568187,-0.658321,-0.675545,-0.682670,-0.700816,-0.696307,-0.712574,-0.706327,-0.711281,-0.710041,-0.701714,-0.694262,-0.666057,-0.631906,-0.462821,-0.213344,-0.534942,-0.661376,-0.689399,-0.702982,-0.696167,-0.712277,-0.724650,-0.721913,-0.722759,-0.729496,-0.720545,-0.707708,-0.677463,-0.640762,-0.468216,-0.143220
