seed,dataset,generation,new_selected,population
1,0,1,76.0,128.0
1,0,2,60.0,128.0
1,0,3,57.0,128.0
1,0,4,41.0,128.0
1,0,5,36.0,128.0
1,0,6,43.0,128.0
1,0,7,33.0,128.0
1,0,8,31.0,128.0
1,0,9,26.0,128.0
1,0,10,18.0,128.0
1,0,11,18.0,128.0
1,0,12,19.0,128.0
1,0,13,21.0,128.0
1,0,14,22.0,128.0
1,0,15,13.0,128.0
1,0,16,16.0,128.0
1,0,17,17.0,128.0
1,0,18,13.0,128.0
1,0,19,16.0,128.0
1,0,20,13.0,128.0
1,0,21,19.0,128.0
1,0,22,9.0,128.0
1,0,23,8.0,128.0
1,0,24,11.0,128.0
1,0,25,14.0,128.0
1,0,26,8.0,128.0
1,0,27,9.0,128.0
1,0,28,16.0,128.0
1,0,29,14.0,128.0
1,0,30,17.0,128.0
1,0,31,14.0,128.0
1,0,32,12.0,128.0
1,0,33,10.0,128.0
1,0,34,11.0,128.0
1,0,35,14.0,128.0
1,0,36,16.0,128.0
1,0,37,14.0,128.0
1,0,38,20.0,128.0
1,0,39,8.0,128.0
1,0,40,11.0,128.0
1,0,41,8.0,128.0
1,0,42,16.0,128.0
1,0,43,12.0,128.0
1,0,44,18.0,128.0
1,0,45,13.0,128.0
1,0,46,16.0,128.0
1,0,47,14.0,128.0
1,0,48,13.0,128.0
1,0,49,14.0,128.0
1,0,50,19.0,128.0
1,0,51,12.0,128.0
1,0,52,14.0,128.0
1,0,53,10.0,128.0
1,0,54,14.0,128.0
1,0,55,12.0,128.0
1,0,56,12.0,128.0
1,0,57,15.0,128.0
1,0,58,10.0,128.0
1,0,59,10.0,128.0
1,0,60,9.0,128.0
1,0,61,13.0,128.0
1,0,62,10.0,128.0
1,0,63,16.0,128.0
1,0,64,10.0,128.0
1,0,65,18.0,128.0
1,0,66,23.0,128.0
1,0,67,21.0,128.0
1,0,68,21.0,128.0
1,0,69,14.0,128.0
1,0,70,13.0,128.0
1,0,71,10.0,128.0
1,0,72,13.0,128.0
1,0,73,12.0,128.0
1,0,74,19.0,128.0
1,0,75,13.0,128.0
1,0,76,17.0,128.0
1,0,77,19.0,128.0
1,0,78,13.0,128.0
1,0,79,17.0,128.0
1,0,80,16.0,128.0
1,0,81,13.0,128.0
1,0,82,15.0,128.0
1,0,83,14.0,128.0
1,0,84,14.0,128.0
1,0,85,17.0,128.0
1,0,86,17.0,128.0
1,0,87,11.0,128.0
1,0,88,12.0,128.0
1,0,89,9.0,128.0
1,0,90,15.0,128.0
1,0,91,19.0,128.0
1,0,92,7.0,128.0
1,0,93,16.0,128.0
1,0,94,11.0,128.0
1,0,95,15.0,128.0
1,0,96,14.0,128.0
1,0,97,7.0,128.0
1,0,98,11.0,128.0
1,0,99,17.0,128.0
1,0,100,13.0,128.0
1,0,101,14.0,128.0
1,0,102,17.0,128.0
1,0,103,22.0,128.0
1,0,104,16.0,128.0
1,0,105,21.0,128.0
1,0,106,21.0,128.0
1,0,107,18.0,128.0
1,0,108,21.0,128.0
1,0,109,22.0,128.0
1,0,110,19.0,128.0
1,0,111,16.0,128.0
1,0,112,16.0,128.0
1,0,113,12.0,128.0
1,0,114,16.0,128.0
1,0,115,14.0,128.0
1,0,116,18.0,128.0
1,0,117,15.0,128.0
1,0,118,22.0,128.0
1,0,119,23.0,128.0
1,0,120,17.0,128.0
1,0,121,22.0,128.0
1,0,122,15.0,128.0
1,0,123,20.0,128.0
1,0,124,15.0,128.0
1,0,125,15.0,128.0
1,0,126,15.0,128.0
1,0,127,12.0,128.0
1,0,128,12.0,128.0
2,0,1,79.0,128.0
2,0,2,70.0,128.0
2,0,3,62.0,128.0
2,0,4,52.0,128.0
2,0,5,37.0,128.0
2,0,6,34.0,128.0
2,0,7,26.0,128.0
2,0,8,42.0,128.0
2,0,9,30.0,128.0
2,0,10,26.0,128.0
2,0,11,30.0,128.0
2,0,12,24.0,128.0
2,0,13,23.0,128.0
2,0,14,27.0,128.0
2,0,15,22.0,128.0
2,0,16,23.0,128.0
2,0,17,21.0,128.0
2,0,18,20.0,128.0
2,0,19,24.0,128.0
2,0,20,21.0,128.0
2,0,21,14.0,128.0
2,0,22,19.0,128.0
2,0,23,14.0,128.0
2,0,24,16.0,128.0
2,0,25,15.0,128.0
2,0,26,14.0,128.0
2,0,27,13.0,128.0
2,0,28,22.0,128.0
2,0,29,12.0,128.0
2,0,30,9.0,128.0
2,0,31,17.0,128.0
2,0,32,14.0,128.0
2,0,33,19.0,128.0
2,0,34,14.0,128.0
2,0,35,14.0,128.0
2,0,36,15.0,128.0
2,0,37,16.0,128.0
2,0,38,10.0,128.0
2,0,39,6.0,128.0
2,0,40,8.0,128.0
2,0,41,13.0,128.0
2,0,42,13.0,128.0
2,0,43,10.0,128.0
2,0,44,13.0,128.0
2,0,45,14.0,128.0
2,0,46,10.0,128.0
2,0,47,9.0,128.0
2,0,48,7.0,128.0
2,0,49,14.0,128.0
2,0,50,13.0,128.0
2,0,51,15.0,128.0
2,0,52,10.0,128.0
2,0,53,21.0,128.0
2,0,54,7.0,128.0
2,0,55,9.0,128.0
2,0,56,10.0,128.0
2,0,57,10.0,128.0
2,0,58,11.0,128.0
2,0,59,7.0,128.0
2,0,60,8.0,128.0
2,0,61,6.0,128.0
2,0,62,13.0,128.0
2,0,63,7.0,128.0
2,0,64,8.0,128.0
2,0,65,9.0,128.0
2,0,66,10.0,128.0
2,0,67,7.0,128.0
2,0,68,10.0,128.0
2,0,69,9.0,128.0
2,0,70,11.0,128.0
2,0,71,7.0,128.0
2,0,72,8.0,128.0
2,0,73,9.0,128.0
2,0,74,9.0,128.0
2,0,75,12.0,128.0
2,0,76,13.0,128.0
2,0,77,9.0,128.0
2,0,78,7.0,128.0
2,0,79,14.0,128.0
2,0,80,9.0,128.0
2,0,81,13.0,128.0
2,0,82,11.0,128.0
2,0,83,14.0,128.0
2,0,84,5.0,128.0
2,0,85,14.0,128.0
2,0,86,8.0,128.0
2,0,87,11.0,128.0
2,0,88,13.0,128.0
2,0,89,13.0,128.0
2,0,90,10.0,128.0
2,0,91,8.0,128.0
2,0,92,13.0,128.0
2,0,93,12.0,128.0
2,0,94,12.0,128.0
2,0,95,13.0,128.0
2,0,96,15.0,128.0
2,0,97,16.0,128.0
2,0,98,16.0,128.0
2,0,99,18.0,128.0
2,0,100,18.0,128.0
2,0,101,17.0,128.0
2,0,102,12.0,128.0
2,0,103,14.0,128.0
2,0,104,18.0,128.0
2,0,105,20.0,128.0
2,0,106,18.0,128.0
2,0,107,11.0,128.0
2,0,108,11.0,128.0
2,0,109,10.0,128.0
2,0,110,7.0,128.0
2,0,111,16.0,128.0
2,0,112,9.0,128.0
2,0,113,9.0,128.0
2,0,114,7.0,128.0
2,0,115,10.0,128.0
2,0,116,12.0,128.0
2,0,117,15.0,128.0
2,0,118,12.0,128.0
2,0,119,12.0,128.0
2,0,120,14.0,128.0
2,0,121,13.0,128.0
2,0,122,18.0,128.0
2,0,123,15.0,128.0
2,0,124,11.0,128.0
2,0,125,12.0,128.0
2,0,126,15.0,128.0
2,0,127,11.0,128.0
2,0,128,19.0,128.0
3,0,1,73.0,128.0
3,0,2,56.0,128.0
3,0,3,51.0,128.0
3,0,4,44.0,128.0
3,0,5,40.0,128.0
3,0,6,36.0,128.0
3,0,7,38.0,128.0
3,0,8,34.0,128.0
3,0,9,27.0,128.0
3,0,10,30.0,128.0
3,0,11,18.0,128.0
3,0,12,26.0,128.0
3,0,13,26.0,128.0
3,0,14,18.0,128.0
3,0,15,19.0,128.0
3,0,16,16.0,128.0
3,0,17,11.0,128.0
3,0,18,13.0,128.0
3,0,19,17.0,128.0
3,0,20,12.0,128.0
3,0,21,13.0,128.0
3,0,22,13.0,128.0
3,0,23,14.0,128.0
3,0,24,12.0,128.0
3,0,25,11.0,128.0
3,0,26,13.0,128.0
3,0,27,12.0,128.0
3,0,28,14.0,128.0
3,0,29,13.0,128.0
3,0,30,11.0,128.0
3,0,31,9.0,128.0
3,0,32,10.0,128.0
3,0,33,16.0,128.0
3,0,34,11.0,128.0
3,0,35,13.0,128.0
3,0,36,9.0,128.0
3,0,37,14.0,128.0
3,0,38,18.0,128.0
3,0,39,6.0,128.0
3,0,40,10.0,128.0
3,0,41,11.0,128.0
3,0,42,9.0,128.0
3,0,43,11.0,128.0
3,0,44,14.0,128.0
3,0,45,10.0,128.0
3,0,46,13.0,128.0
3,0,47,9.0,128.0
3,0,48,10.0,128.0
3,0,49,11.0,128.0
3,0,50,8.0,128.0
3,0,51,13.0,128.0
3,0,52,13.0,128.0
3,0,53,15.0,128.0
3,0,54,8.0,128.0
3,0,55,7.0,128.0
3,0,56,20.0,128.0
3,0,57,14.0,128.0
3,0,58,6.0,128.0
3,0,59,10.0,128.0
3,0,60,10.0,128.0
3,0,61,5.0,128.0
3,0,62,13.0,128.0
3,0,63,11.0,128.0
3,0,64,12.0,128.0
3,0,65,9.0,128.0
3,0,66,10.0,128.0
3,0,67,10.0,128.0
3,0,68,8.0,128.0
3,0,69,14.0,128.0
3,0,70,12.0,128.0
3,0,71,9.0,128.0
3,0,72,8.0,128.0
3,0,73,11.0,128.0
3,0,74,12.0,128.0
3,0,75,13.0,128.0
3,0,76,14.0,128.0
3,0,77,8.0,128.0
3,0,78,16.0,128.0
3,0,79,10.0,128.0
3,0,80,12.0,128.0
3,0,81,11.0,128.0
3,0,82,10.0,128.0
3,0,83,10.0,128.0
3,0,84,12.0,128.0
3,0,85,14.0,128.0
3,0,86,15.0,128.0
3,0,87,13.0,128.0
3,0,88,13.0,128.0
3,0,89,14.0,128.0
3,0,90,13.0,128.0
3,0,91,9.0,128.0
3,0,92,19.0,128.0
3,0,93,17.0,128.0
3,0,94,14.0,128.0
3,0,95,17.0,128.0
3,0,96,15.0,128.0
3,0,97,12.0,128.0
3,0,98,23.0,128.0
3,0,99,22.0,128.0
3,0,100,20.0,128.0
3,0,101,20.0,128.0
3,0,102,21.0,128.0
3,0,103,13.0,128.0
3,0,104,17.0,128.0
3,0,105,15.0,128.0
3,0,106,15.0,128.0
3,0,107,14.0,128.0
3,0,108,22.0,128.0
3,0,109,18.0,128.0
3,0,110,15.0,128.0
3,0,111,15.0,128.0
3,0,112,13.0,128.0
3,0,113,18.0,128.0
3,0,114,12.0,128.0
3,0,115,26.0,128.0
3,0,116,15.0,128.0
3,0,117,16.0,128.0
3,0,118,16.0,128.0
3,0,119,18.0,128.0
3,0,120,23.0,128.0
3,0,121,22.0,128.0
3,0,122,18.0,128.0
3,0,123,23.0,128.0
3,0,124,23.0,128.0
3,0,125,29.0,128.0
3,0,126,17.0,128.0
3,0,127,23.0,128.0
3,0,128,25.0,128.0
