seed,dataset,generation,new_selected,population
1,0,1,60.0,128.0
1,0,2,41.0,128.0
1,0,3,28.0,128.0
1,0,4,28.0,128.0
1,0,5,22.0,128.0
1,0,6,17.0,128.0
1,0,7,19.0,128.0
1,0,8,21.0,128.0
1,0,9,18.0,128.0
1,0,10,13.0,128.0
1,0,11,13.0,128.0
1,0,12,13.0,128.0
1,0,13,10.0,128.0
1,0,14,12.0,128.0
1,0,15,8.0,128.0
1,0,16,9.0,128.0
1,0,17,6.0,128.0
1,0,18,5.0,128.0
1,0,19,14.0,128.0
1,0,20,7.0,128.0
1,0,21,5.0,128.0
1,0,22,9.0,128.0
1,0,23,8.0,128.0
1,0,24,11.0,128.0
1,0,25,11.0,128.0
1,0,26,2.0,128.0
1,0,27,9.0,128.0
1,0,28,6.0,128.0
1,0,29,4.0,128.0
1,0,30,4.0,128.0
1,0,31,3.0,128.0
1,0,32,5.0,128.0
1,0,33,6.0,128.0
1,0,34,5.0,128.0
1,0,35,9.0,128.0
1,0,36,9.0,128.0
1,0,37,5.0,128.0
1,0,38,4.0,128.0
1,0,39,4.0,128.0
1,0,40,9.0,128.0
1,0,41,5.0,128.0
1,0,42,7.0,128.0
1,0,43,10.0,128.0
1,0,44,4.0,128.0
1,0,45,6.0,128.0
1,0,46,4.0,128.0
1,0,47,6.0,128.0
1,0,48,5.0,128.0
1,0,49,10.0,128.0
1,0,50,9.0,128.0
1,0,51,6.0,128.0
1,0,52,3.0,128.0
1,0,53,13.0,128.0
1,0,54,10.0,128.0
1,0,55,7.0,128.0
1,0,56,11.0,128.0
1,0,57,9.0,128.0
1,0,58,9.0,128.0
1,0,59,9.0,128.0
1,0,60,7.0,128.0
1,0,61,9.0,128.0
1,0,62,8.0,128.0
1,0,63,11.0,128.0
1,0,64,9.0,128.0
1,0,65,10.0,128.0
1,0,66,9.0,128.0
1,0,67,16.0,128.0
1,0,68,11.0,128.0
1,0,69,10.0,128.0
1,0,70,11.0,128.0
1,0,71,13.0,128.0
1,0,72,10.0,128.0
1,0,73,16.0,128.0
1,0,74,16.0,128.0
1,0,75,6.0,128.0
1,0,76,10.0,128.0
1,0,77,10.0,128.0
1,0,78,8.0,128.0
1,0,79,10.0,128.0
1,0,80,8.0,128.0
1,0,81,11.0,128.0
1,0,82,11.0,128.0
1,0,83,11.0,128.0
1,0,84,9.0,128.0
1,0,85,18.0,128.0
1,0,86,11.0,128.0
1,0,87,18.0,128.0
1,0,88,12.0,128.0
1,0,89,18.0,128.0
1,0,90,14.0,128.0
1,0,91,11.0,128.0
1,0,92,8.0,128.0
1,0,93,8.0,128.0
1,0,94,15.0,128.0
1,0,95,13.0,128.0
1,0,96,10.0,128.0
1,0,97,14.0,128.0
1,0,98,15.0,128.0
1,0,99,13.0,128.0
1,0,100,15.0,128.0
1,0,101,13.0,128.0
1,0,102,11.0,128.0
1,0,103,16.0,128.0
1,0,104,11.0,128.0
1,0,105,14.0,128.0
1,0,106,15.0,128.0
1,0,107,12.0,128.0
1,0,108,10.0,128.0
1,0,109,15.0,128.0
1,0,110,8.0,128.0
1,0,111,15.0,128.0
1,0,112,11.0,128.0
1,0,113,20.0,128.0
1,0,114,17.0,128.0
1,0,115,19.0,128.0
1,0,116,24.0,128.0
1,0,117,17.0,128.0
1,0,118,19.0,128.0
1,0,119,23.0,128.0
1,0,120,19.0,128.0
1,0,121,22.0,128.0
1,0,122,13.0,128.0
1,0,123,21.0,128.0
1,0,124,14.0,128.0
1,0,125,13.0,128.0
1,0,126,17.0,128.0
1,0,127,22.0,128.0
1,0,128,23.0,128.0
2,0,1,73.0,128.0
2,0,2,57.0,128.0
2,0,3,48.0,128.0
2,0,4,33.0,128.0
2,0,5,29.0,128.0
2,0,6,17.0,128.0
2,0,7,23.0,128.0
2,0,8,18.0,128.0
2,0,9,22.0,128.0
2,0,10,19.0,128.0
2,0,11,10.0,128.0
2,0,12,16.0,128.0
2,0,13,12.0,128.0
2,0,14,9.0,128.0
2,0,15,6.0,128.0
2,0,16,13.0,128.0
2,0,17,9.0,128.0
2,0,18,5.0,128.0
2,0,19,5.0,128.0
2,0,20,12.0,128.0
2,0,21,7.0,128.0
2,0,22,11.0,128.0
2,0,23,9.0,128.0
2,0,24,6.0,128.0
2,0,25,9.0,128.0
2,0,26,7.0,128.0
2,0,27,5.0,128.0
2,0,28,6.0,128.0
2,0,29,8.0,128.0
2,0,30,4.0,128.0
2,0,31,4.0,128.0
2,0,32,9.0,128.0
2,0,33,7.0,128.0
2,0,34,5.0,128.0
2,0,35,8.0,128.0
2,0,36,8.0,128.0
2,0,37,9.0,128.0
2,0,38,13.0,128.0
2,0,39,5.0,128.0
2,0,40,5.0,128.0
2,0,41,4.0,128.0
2,0,42,7.0,128.0
2,0,43,7.0,128.0
2,0,44,10.0,128.0
2,0,45,7.0,128.0
2,0,46,10.0,128.0
