num_levels,vector_dimension,scope,dataset_id,krischan_accuracy,candidate_accuracy,delta_candidate_minus_krischan,winner
41,8192,overall,-1,0.9494,0.95545977,0.00605977000000002,candidate
51,512,dataset,0,0.977,0.97126437,-0.005735629999999992,krischan
51,512,dataset,1,0.6598,0.90804598,0.24824597999999998,candidate
51,512,dataset,2,0.8943000000000001,0.83333333,-0.06096667000000011,krischan
51,512,dataset,3,0.9609000000000001,0.97701149,0.016111489999999895,candidate
51,512,overall,-1,0.873,0.92241379,0.04941379000000001,candidate
51,1024,dataset,0,0.977,0.99425287,0.017252869999999976,candidate
51,1024,dataset,1,0.8321999999999999,0.6954023,-0.1367976999999999,krischan
51,1024,dataset,2,0.8506,0.87356322,0.02296321999999995,candidate
51,1024,dataset,3,0.9667,0.98275862,0.016058620000000023,candidate
51,1024,overall,-1,0.9066,0.88649425,-0.020105749999999922,krischan
51,2048,dataset,0,0.9736,0.98275862,0.009158620000000006,candidate
51,2048,dataset,1,0.831,0.71264368,-0.11835631999999996,krischan
51,2048,dataset,2,0.8609,0.86781609,0.006916090000000041,candidate
51,2048,dataset,3,0.9712999999999999,0.97126437,-3.56299999999532e-05,krischan
51,2048,overall,-1,0.9092,0.88362069,-0.025579310000000022,krischan
51,4096,dataset,0,0.9851000000000001,0.98275862,-0.0023413800000000595,krischan
51,4096,dataset,1,0.8414,0.70689655,-0.13450345000000008,krischan
51,4096,dataset,2,0.8609,0.86206897,0.001168970000000047,candidate
51,4096,dataset,3,0.9667,0.98275862,0.016058620000000023,candidate
51,4096,overall,-1,0.9135,0.88362069,-0.029879309999999992,krischan
51,8192,dataset,0,0.9815999999999999,0.99425287,0.012652870000000038,candidate
51,8192,dataset,1,0.7828,0.74137931,-0.04142069000000004,krischan
51,8192,dataset,2,0.8644,0.87356322,0.009163220000000027,candidate
51,8192,dataset,3,0.9690000000000001,0.97126437,0.0022643699999999045,candidate
51,8192,overall,-1,0.8994,0.89511494,-0.004285059999999952,krischan
61,512,dataset,0,0.9804999999999999,0.98275862,0.0022586200000001,candidate
61,512,dataset,1,0.7056999999999999,0.77586207,0.07016207000000008,candidate
61,512,dataset,2,0.8391,0.82758621,-0.011513789999999968,krischan
61,512,dataset,3,0.9712999999999999,0.98850575,0.01720575000000002,candidate
61,512,overall,-1,0.8741,0.89367816,0.01957816000000001,candidate
61,1024,dataset,0,0.9782,0.98275862,0.004558620000000069,candidate
61,1024,dataset,1,0.7161,0.85632184,0.14022184000000004,candidate
61,1024,dataset,2,0.8529000000000001,0.8908046,0.037904599999999844,candidate
61,1024,dataset,3,0.9655,0.98275862,0.017258620000000002,candidate
61,1024,overall,-1,0.8782,0.92816092,0.049960919999999964,candidate
61,2048,dataset,0,0.9448000000000001,0.99425287,0.04945286999999987,candidate
61,2048,dataset,1,0.7931,0.7816092,-0.011490800000000023,krischan
61,2048,dataset,2,0.8805,0.88505747,0.004557470000000063,candidate
61,2048,dataset,3,0.9782,1.0,0.02180000000000004,candidate
61,2048,overall,-1,0.8991,0.91522989,0.01612988999999998,candidate
61,4096,dataset,0,0.9851000000000001,0.98850575,0.003405749999999874,candidate
61,4096,dataset,1,0.7414000000000001,0.76436782,0.022967819999999972,candidate
61,4096,dataset,2,0.8517,0.86206897,0.010368970000000033,candidate
61,4096,dataset,3,0.9815999999999999,1.0,0.018400000000000083,candidate
61,4096,overall,-1,0.8898999999999999,0.90373563,0.013835630000000099,candidate
61,8192,dataset,0,0.9851000000000001,0.99425287,0.009152869999999869,candidate
61,8192,dataset,1,0.8184,0.74712644,-0.07127356000000007,krischan
61,8192,dataset,2,0.8540000000000001,0.89655172,0.04255171999999996,candidate
61,8192,dataset,3,0.9839,1.0,0.016100000000000003,candidate
61,8192,overall,-1,0.9103,0.90948276,-0.0008172400000000524,krischan
71,512,dataset,0,0.977,0.96551724,-0.011482759999999925,krischan
71,512,dataset,1,0.6678000000000001,0.79310345,0.12530344999999998,candidate
71,512,dataset,2,0.8690000000000001,0.82758621,-0.04141379000000012,krischan
71,512,dataset,3,0.977,0.99425287,0.017252869999999976,candidate
71,512,overall,-1,0.8726999999999999,0.89511494,0.022414940000000105,candidate
71,1024,dataset,0,0.9804999999999999,0.98850575,0.008005750000000034,candidate
71,1024,dataset,1,0.8828,0.77586207,-0.10693793000000007,krischan
71,1024,dataset,2,0.8575,0.86206897,0.0045689700000000055,candidate
