num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
91,32,512,0,1,0,0,5,100,1,0.000000,0.96551724,0.96571429,0.15390625,168,5,1,174,"model=mine,scope=dataset,dataset=0,phase=test"
91,32,512,0,1,0,0,5,100,1,0.000000,0.83333333,0.83428571,0.67500000,145,27,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
91,32,512,0,1,0,0,5,100,1,0.000000,0.82758621,0.82789916,0.15390625,144,30,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
91,32,512,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.19296875,173,1,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
91,32,512,0,1,0,0,5,100,1,0.000000,0.90517241,0.90554622,0.29394531,630,63,3,696,"model=mine,scope=overall,phase=test"
101,32,512,0,1,0,0,5,100,1,0.000000,0.97701149,0.97714286,0.16406250,170,4,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
101,32,512,0,1,0,0,5,100,1,0.000000,0.92528736,0.92571429,0.63671875,161,12,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
101,32,512,0,1,0,0,5,100,1,0.000000,0.82758621,0.82789916,0.13828125,144,30,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
101,32,512,0,1,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.20156250,174,0,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
101,32,512,0,1,0,0,5,100,1,0.000000,0.93247126,0.93268908,0.28515625,649,46,1,696,"model=mine,scope=overall,phase=test"
111,32,512,0,1,0,0,5,100,1,0.000000,0.96551724,0.96571429,0.17265625,168,4,2,174,"model=mine,scope=dataset,dataset=0,phase=test"
111,32,512,0,1,0,0,5,100,1,0.000000,0.83333333,0.83310924,0.66171875,145,28,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
111,32,512,0,1,0,0,5,100,1,0.000000,0.82758621,0.82806723,0.14296875,144,30,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
111,32,512,0,1,0,0,5,100,1,0.000000,0.98275862,0.98285714,0.20546875,171,3,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
111,32,512,0,1,0,0,5,100,1,0.000000,0.90229885,0.90243697,0.29570313,628,65,3,696,"model=mine,scope=overall,phase=test"
121,32,512,0,1,0,0,5,100,1,0.000000,0.96551724,0.96571429,0.18125000,168,4,2,174,"model=mine,scope=dataset,dataset=0,phase=test"
121,32,512,0,1,0,0,5,100,1,0.000000,0.87931034,0.87899160,0.64531250,153,20,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
121,32,512,0,1,0,0,5,100,1,0.000000,0.82758621,0.82789916,0.15859375,144,30,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
121,32,512,0,1,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.18359375,174,0,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
121,32,512,0,1,0,0,5,100,1,0.000000,0.91810345,0.91815126,0.29218750,639,54,3,696,"model=mine,scope=overall,phase=test"
131,32,512,0,1,0,0,5,100,1,0.000000,0.98275862,0.98285714,0.16093750,171,2,1,174,"model=mine,scope=dataset,dataset=0,phase=test"
131,32,512,0,1,0,0,5,100,1,0.000000,0.85057471,0.85109244,0.61640625,148,25,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
131,32,512,0,1,0,0,5,100,1,0.000000,0.82758621,0.82789916,0.13437500,144,30,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
131,32,512,0,1,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.18906250,174,0,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
131,32,512,0,1,0,0,5,100,1,0.000000,0.91522989,0.91546218,0.27519531,637,57,2,696,"model=mine,scope=overall,phase=test"
141,32,512,0,1,0,0,5,100,1,0.000000,0.96551724,0.96571429,0.16406250,168,4,2,174,"model=mine,scope=dataset,dataset=0,phase=test"
141,32,512,0,1,0,0,5,100,1,0.000000,0.90804598,0.90823529,0.61640625,158,14,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
141,32,512,0,1,0,0,5,100,1,0.000000,0.82758621,0.82789916,0.14296875,144,30,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
