seed,dataset,generation,new_selected,population
1,0,1,71.0,128.0
1,0,2,44.0,128.0
1,0,3,40.0,128.0
1,0,4,34.0,128.0
1,0,5,29.0,128.0
1,0,6,27.0,128.0
1,0,7,22.0,128.0
1,0,8,24.0,128.0
1,0,9,22.0,128.0
1,0,10,18.0,128.0
1,0,11,16.0,128.0
1,0,12,15.0,128.0
1,0,13,16.0,128.0
1,0,14,16.0,128.0
1,0,15,18.0,128.0
1,0,16,11.0,128.0
1,0,17,15.0,128.0
1,0,18,11.0,128.0
1,0,19,12.0,128.0
1,0,20,8.0,128.0
1,0,21,16.0,128.0
1,0,22,7.0,128.0
1,0,23,11.0,128.0
1,0,24,5.0,128.0
1,0,25,8.0,128.0
1,0,26,12.0,128.0
1,0,27,9.0,128.0
1,0,28,8.0,128.0
1,0,29,6.0,128.0
1,0,30,10.0,128.0
1,0,31,9.0,128.0
1,0,32,7.0,128.0
1,0,33,7.0,128.0
1,0,34,8.0,128.0
1,0,35,7.0,128.0
1,0,36,10.0,128.0
1,0,37,16.0,128.0
1,0,38,13.0,128.0
1,0,39,13.0,128.0
1,0,40,13.0,128.0
1,0,41,12.0,128.0
1,0,42,14.0,128.0
1,0,43,12.0,128.0
1,0,44,12.0,128.0
1,0,45,14.0,128.0
1,0,46,14.0,128.0
1,0,47,14.0,128.0
1,0,48,12.0,128.0
1,0,49,14.0,128.0
1,0,50,14.0,128.0
1,0,51,10.0,128.0
1,0,52,15.0,128.0
1,0,53,16.0,128.0
1,0,54,14.0,128.0
1,0,55,12.0,128.0
1,0,56,11.0,128.0
1,0,57,7.0,128.0
1,0,58,6.0,128.0
1,0,59,9.0,128.0
1,0,60,11.0,128.0
1,0,61,15.0,128.0
1,0,62,11.0,128.0
1,0,63,11.0,128.0
1,0,64,11.0,128.0
1,0,65,12.0,128.0
1,0,66,11.0,128.0
1,0,67,7.0,128.0
1,0,68,10.0,128.0
1,0,69,15.0,128.0
1,0,70,13.0,128.0
1,0,71,15.0,128.0
1,0,72,9.0,128.0
1,0,73,11.0,128.0
1,0,74,7.0,128.0
1,0,75,14.0,128.0
1,0,76,8.0,128.0
1,0,77,17.0,128.0
1,0,78,12.0,128.0
1,0,79,14.0,128.0
1,0,80,10.0,128.0
1,0,81,7.0,128.0
1,0,82,14.0,128.0
1,0,83,15.0,128.0
1,0,84,20.0,128.0
1,0,85,16.0,128.0
1,0,86,10.0,128.0
1,0,87,18.0,128.0
1,0,88,18.0,128.0
1,0,89,20.0,128.0
1,0,90,13.0,128.0
1,0,91,9.0,128.0
1,0,92,18.0,128.0
1,0,93,13.0,128.0
1,0,94,15.0,128.0
1,0,95,12.0,128.0
1,0,96,11.0,128.0
1,0,97,16.0,128.0
1,0,98,12.0,128.0
1,0,99,14.0,128.0
1,0,100,14.0,128.0
1,0,101,9.0,128.0
1,0,102,12.0,128.0
1,0,103,17.0,128.0
1,0,104,21.0,128.0
1,0,105,19.0,128.0
1,0,106,13.0,128.0
1,0,107,13.0,128.0
1,0,108,9.0,128.0
1,0,109,19.0,128.0
1,0,110,12.0,128.0
1,0,111,12.0,128.0
1,0,112,18.0,128.0
1,0,113,23.0,128.0
1,0,114,16.0,128.0
1,0,115,30.0,128.0
1,0,116,26.0,128.0
1,0,117,20.0,128.0
1,0,118,24.0,128.0
1,0,119,17.0,128.0
1,0,120,19.0,128.0
1,0,121,20.0,128.0
1,0,122,14.0,128.0
1,0,123,18.0,128.0
1,0,124,12.0,128.0
1,0,125,28.0,128.0
1,0,126,14.0,128.0
1,0,127,20.0,128.0
1,0,128,16.0,128.0
2,0,1,79.0,128.0
2,0,2,66.0,128.0
2,0,3,54.0,128.0
2,0,4,44.0,128.0
2,0,5,38.0,128.0
2,0,6,32.0,128.0
2,0,7,35.0,128.0
2,0,8,25.0,128.0
2,0,9,20.0,128.0
2,0,10,16.0,128.0
2,0,11,15.0,128.0
2,0,12,13.0,128.0
