seed,dataset,generation,new_selected,population
1,0,1,73.0,128.0
1,0,2,57.0,128.0
1,0,3,39.0,128.0
1,0,4,31.0,128.0
1,0,5,28.0,128.0
1,0,6,26.0,128.0
1,0,7,16.0,128.0
1,0,8,22.0,128.0
1,0,9,19.0,128.0
1,0,10,14.0,128.0
1,0,11,21.0,128.0
1,0,12,25.0,128.0
1,0,13,12.0,128.0
1,0,14,15.0,128.0
1,0,15,12.0,128.0
1,0,16,18.0,128.0
1,0,17,10.0,128.0
1,0,18,11.0,128.0
1,0,19,8.0,128.0
1,0,20,3.0,128.0
1,0,21,9.0,128.0
1,0,22,8.0,128.0
1,0,23,7.0,128.0
1,0,24,12.0,128.0
1,0,25,8.0,128.0
1,0,26,12.0,128.0
1,0,27,10.0,128.0
1,0,28,6.0,128.0
1,0,29,9.0,128.0
1,0,30,5.0,128.0
1,0,31,10.0,128.0
1,0,32,8.0,128.0
1,0,33,7.0,128.0
1,0,34,9.0,128.0
1,0,35,5.0,128.0
1,0,36,6.0,128.0
1,0,37,7.0,128.0
1,0,38,8.0,128.0
1,0,39,4.0,128.0
1,0,40,4.0,128.0
1,0,41,8.0,128.0
1,0,42,6.0,128.0
1,0,43,3.0,128.0
1,0,44,7.0,128.0
1,0,45,11.0,128.0
1,0,46,8.0,128.0
1,0,47,11.0,128.0
1,0,48,10.0,128.0
1,0,49,8.0,128.0
1,0,50,7.0,128.0
1,0,51,6.0,128.0
1,0,52,3.0,128.0
1,0,53,6.0,128.0
1,0,54,9.0,128.0
1,0,55,4.0,128.0
1,0,56,5.0,128.0
1,0,57,3.0,128.0
1,0,58,8.0,128.0
1,0,59,12.0,128.0
1,0,60,5.0,128.0
1,0,61,6.0,128.0
1,0,62,6.0,128.0
1,0,63,9.0,128.0
1,0,64,6.0,128.0
1,0,65,8.0,128.0
1,0,66,9.0,128.0
1,0,67,3.0,128.0
1,0,68,6.0,128.0
1,0,69,6.0,128.0
1,0,70,7.0,128.0
1,0,71,8.0,128.0
1,0,72,7.0,128.0
1,0,73,6.0,128.0
1,0,74,5.0,128.0
1,0,75,10.0,128.0
1,0,76,6.0,128.0
1,0,77,2.0,128.0
1,0,78,5.0,128.0
1,0,79,5.0,128.0
1,0,80,13.0,128.0
1,0,81,8.0,128.0
1,0,82,9.0,128.0
1,0,83,9.0,128.0
1,0,84,10.0,128.0
1,0,85,12.0,128.0
1,0,86,10.0,128.0
1,0,87,9.0,128.0
1,0,88,9.0,128.0
1,0,89,8.0,128.0
1,0,90,17.0,128.0
1,0,91,9.0,128.0
1,0,92,7.0,128.0
