seed,dataset,generation,avg_accuracy,max_accuracy,avg_similarity,max_similarity,new_selected,population
1,0,1,88.17001562499999,89.874,0.28156249999999994,0.304,35,64
1,0,2,88.82120312500001,90.334,0.275390625,0.298,30,64
1,0,3,88.95828125,90.334,0.27089062500000005,0.298,26,64
1,0,4,89.1353125,90.334,0.268265625,0.298,16,64
1,0,5,89.25450000000001,90.334,0.26660937500000004,0.283,19,64
1,0,6,89.46006250000002,90.334,0.26640625,0.286,13,64
1,0,7,89.55015625000001,90.794,0.26551562500000003,0.286,11,64
1,0,8,89.607671875,90.794,0.26509375,0.286,11,64
1,0,9,89.63984375000001,90.794,0.264828125,0.287,9,64
1,0,10,89.60385937500001,90.794,0.26384375000000004,0.287,5,64
1,0,11,89.64340625,90.794,0.26370312500000004,0.287,6,64
1,0,12,89.69378125,90.794,0.26315625000000004,0.286,10,64
1,0,13,89.66131250000001,90.794,0.262390625,0.286,7,64
1,0,14,89.66481250000001,90.794,0.26189062500000004,0.286,8,64
1,0,15,89.7190625,90.794,0.26120312500000004,0.281,8,64
1,0,16,89.65071875000001,90.794,0.26,0.275,9,64
1,0,17,89.719140625,90.794,0.259359375,0.275,5,64
1,0,18,89.75143750000001,90.794,0.2590625,0.275,5,64
1,0,19,89.72989062500001,90.794,0.258984375,0.275,7,64
1,0,20,89.75503125,90.794,0.25864062499999996,0.274,8,64
1,0,21,89.69390625,90.794,0.257328125,0.274,6,64
1,0,22,89.70109375000001,90.794,0.257296875,0.274,5,64
1,0,23,89.683046875,90.794,0.257,0.274,7,64
1,0,24,89.661421875,90.794,0.25646875,0.274,4,64
1,0,25,89.66853125,90.794,0.256421875,0.274,3,64
1,0,26,89.69365625,90.794,0.25634375,0.274,5,64
1,0,27,89.68303125,90.794,0.256109375,0.274,4,64
1,0,28,89.69732812500001,90.794,0.255953125,0.274,1,64
1,0,29,89.704546875,90.794,0.256,0.274,4,64
1,0,30,89.6758125,90.794,0.25565625000000003,0.274,1,64
1,0,31,89.67940625,90.794,0.255578125,0.274,3,64
1,0,32,89.70809375,90.794,0.25540625,0.274,3,64
1,0,33,89.740546875,90.794,0.25571875,0.274,5,64
1,0,34,89.80178125,90.794,0.25565625000000003,0.274,3,64
1,0,35,89.769375,90.794,0.25509375,0.274,3,64
1,0,36,89.80525,90.794,0.255140625,0.274,1,64
1,0,37,89.80525,90.794,0.255046875,0.274,1,64
1,0,38,89.808890625,90.794,0.255046875,0.274,6,64
1,0,39,89.790859375,90.794,0.254765625,0.274,2,64
1,0,40,89.7765,90.794,0.254515625,0.274,5,64
1,0,41,89.78721875,90.794,0.25434375,0.274,4,64
1,0,42,89.76571875,90.794,0.25425,0.274,2,64
1,0,43,89.73321874999999,90.794,0.254046875,0.274,1,64
1,0,44,89.74057812500001,90.794,0.25404687499999995,0.274,3,64
