seed,dataset,generation,new_selected,population
1,0,1,74.0,128.0
1,0,2,61.0,128.0
1,0,3,65.0,128.0
1,0,4,53.0,128.0
1,0,5,42.0,128.0
1,0,6,39.0,128.0
1,0,7,40.0,128.0
1,0,8,42.0,128.0
1,0,9,46.0,128.0
1,0,10,52.0,128.0
1,0,11,45.0,128.0
1,0,12,39.0,128.0
1,0,13,40.0,128.0
1,0,14,35.0,128.0
1,0,15,49.0,128.0
1,0,16,42.0,128.0
1,0,17,35.0,128.0
1,0,18,33.0,128.0
1,0,19,41.0,128.0
1,0,20,45.0,128.0
1,0,21,29.0,128.0
1,0,22,35.0,128.0
1,0,23,36.0,128.0
1,0,24,33.0,128.0
1,0,25,34.0,128.0
1,0,26,25.0,128.0
1,0,27,26.0,128.0
1,0,28,34.0,128.0
1,0,29,26.0,128.0
1,0,30,28.0,128.0
1,0,31,27.0,128.0
1,0,32,28.0,128.0
1,0,33,32.0,128.0
1,0,34,35.0,128.0
1,0,35,30.0,128.0
1,0,36,38.0,128.0
1,0,37,42.0,128.0
1,0,38,44.0,128.0
1,0,39,36.0,128.0
1,0,40,46.0,128.0
1,0,41,48.0,128.0
1,0,42,46.0,128.0
1,0,43,47.0,128.0
1,0,44,51.0,128.0
1,0,45,47.0,128.0
1,0,46,42.0,128.0
1,0,47,43.0,128.0
1,0,48,37.0,128.0
1,0,49,43.0,128.0
1,0,50,42.0,128.0
1,0,51,34.0,128.0
1,0,52,30.0,128.0
1,0,53,32.0,128.0
1,0,54,44.0,128.0
1,0,55,47.0,128.0
1,0,56,34.0,128.0
1,0,57,38.0,128.0
1,0,58,36.0,128.0
1,0,59,25.0,128.0
1,0,60,32.0,128.0
1,0,61,25.0,128.0
1,0,62,33.0,128.0
1,0,63,29.0,128.0
1,0,64,25.0,128.0
1,0,65,31.0,128.0
1,0,66,38.0,128.0
1,0,67,23.0,128.0
1,0,68,41.0,128.0
1,0,69,33.0,128.0
1,0,70,34.0,128.0
1,0,71,41.0,128.0
1,0,72,56.0,128.0
1,0,73,35.0,128.0
1,0,74,59.0,128.0
1,0,75,19.0,128.0
1,0,76,15.0,128.0
1,0,77,24.0,128.0
1,0,78,26.0,128.0
1,0,79,36.0,128.0
1,0,80,35.0,128.0
1,0,81,56.0,128.0
1,0,82,57.0,128.0
1,0,83,40.0,128.0
1,0,84,2.0,128.0
1,0,85,2.0,128.0
1,0,86,2.0,128.0
1,0,87,5.0,128.0
1,0,88,5.0,128.0
1,0,89,12.0,128.0
1,0,90,20.0,128.0
1,0,91,36.0,128.0
1,0,92,63.0,128.0
1,0,93,2.0,128.0
1,0,94,1.0,128.0
1,0,95,2.0,128.0
1,0,96,2.0,128.0
1,0,97,1.0,128.0
1,0,98,3.0,128.0
1,0,99,4.0,128.0
1,0,100,4.0,128.0
1,0,101,3.0,128.0
1,0,102,2.0,128.0
1,0,103,4.0,128.0
1,0,104,2.0,128.0
1,0,105,2.0,128.0
1,0,106,5.0,128.0
1,0,107,5.0,128.0
1,0,108,1.0,128.0
1,0,109,1.0,128.0
1,0,110,2.0,128.0
1,0,111,3.0,128.0
1,0,112,1.0,128.0
1,0,113,1.0,128.0
1,0,114,2.0,128.0
1,0,115,3.0,128.0
1,0,116,1.0,128.0
1,0,117,1.0,128.0
1,0,118,1.0,128.0
1,0,119,2.0,128.0
1,0,120,3.0,128.0
1,0,121,2.0,128.0
1,0,122,1.0,128.0
1,0,123,1.0,128.0
1,0,124,3.0,128.0
1,0,125,1.0,128.0
1,0,126,1.0,128.0
1,0,127,1.0,128.0
1,0,128,2.0,128.0
2,0,1,81.0,128.0
2,0,2,68.0,128.0
2,0,3,63.0,128.0
2,0,4,55.0,128.0
2,0,5,61.0,128.0
2,0,6,59.0,128.0
2,0,7,64.0,128.0
2,0,8,46.0,128.0
2,0,9,52.0,128.0
2,0,10,44.0,128.0
2,0,11,57.0,128.0
2,0,12,51.0,128.0
2,0,13,51.0,128.0
2,0,14,60.0,128.0
2,0,15,62.0,128.0
2,0,16,60.0,128.0
2,0,17,55.0,128.0
2,0,18,58.0,128.0
2,0,19,61.0,128.0
2,0,20,61.0,128.0
2,0,21,52.0,128.0
2,0,22,58.0,128.0
2,0,23,58.0,128.0
2,0,24,57.0,128.0
2,0,25,56.0,128.0
2,0,26,52.0,128.0
2,0,27,61.0,128.0
2,0,28,63.0,128.0
2,0,29,55.0,128.0
2,0,30,60.0,128.0
2,0,31,69.0,128.0
2,0,32,65.0,128.0
2,0,33,49.0,128.0
2,0,34,62.0,128.0
2,0,35,59.0,128.0
2,0,36,53.0,128.0
2,0,37,57.0,128.0
2,0,38,57.0,128.0
2,0,39,55.0,128.0
2,0,40,46.0,128.0
2,0,41,51.0,128.0
2,0,42,48.0,128.0
2,0,43,57.0,128.0
2,0,44,55.0,128.0
2,0,45,53.0,128.0
2,0,46,55.0,128.0
2,0,47,52.0,128.0
2,0,48,52.0,128.0
2,0,49,42.0,128.0
2,0,50,46.0,128.0
2,0,51,46.0,128.0
2,0,52,44.0,128.0
2,0,53,42.0,128.0
2,0,54,36.0,128.0
2,0,55,35.0,128.0
2,0,56,39.0,128.0
2,0,57,44.0,128.0
2,0,58,34.0,128.0
2,0,59,42.0,128.0
2,0,60,38.0,128.0
2,0,61,43.0,128.0
2,0,62,40.0,128.0
2,0,63,52.0,128.0
2,0,64,55.0,128.0
2,0,65,49.0,128.0
2,0,66,61.0,128.0
2,0,67,56.0,128.0
2,0,68,48.0,128.0
2,0,69,44.0,128.0
2,0,70,45.0,128.0
2,0,71,54.0,128.0
2,0,72,57.0,128.0
2,0,73,54.0,128.0
2,0,74,70.0,128.0
2,0,75,39.0,128.0
2,0,76,41.0,128.0
2,0,77,60.0,128.0
2,0,78,69.0,128.0
2,0,79,2.0,128.0
2,0,80,2.0,128.0
2,0,81,2.0,128.0
2,0,82,2.0,128.0
2,0,83,1.0,128.0
2,0,84,3.0,128.0
2,0,85,3.0,128.0
2,0,86,2.0,128.0
2,0,87,2.0,128.0
2,0,88,2.0,128.0
2,0,89,2.0,128.0
2,0,90,11.0,128.0
2,0,91,33.0,128.0
2,0,92,79.0,128.0
2,0,93,2.0,128.0
2,0,94,3.0,128.0
2,0,95,2.0,128.0
2,0,96,3.0,128.0
2,0,97,2.0,128.0
2,0,98,2.0,128.0
2,0,99,2.0,128.0
2,0,100,3.0,128.0
2,0,101,2.0,128.0
2,0,102,3.0,128.0
2,0,103,2.0,128.0
2,0,104,3.0,128.0
2,0,105,2.0,128.0
2,0,106,3.0,128.0
2,0,107,2.0,128.0
2,0,108,3.0,128.0
2,0,109,3.0,128.0
2,0,110,2.0,128.0
2,0,111,3.0,128.0
2,0,112,3.0,128.0
2,0,113,3.0,128.0
2,0,114,2.0,128.0
2,0,115,3.0,128.0
2,0,116,3.0,128.0
2,0,117,3.0,128.0
2,0,118,3.0,128.0
2,0,119,3.0,128.0
2,0,120,3.0,128.0
2,0,121,3.0,128.0
2,0,122,3.0,128.0
2,0,123,3.0,128.0
2,0,124,3.0,128.0
2,0,125,3.0,128.0
2,0,126,3.0,128.0
2,0,127,3.0,128.0
2,0,128,3.0,128.0
3,0,1,72.0,128.0
3,0,2,64.0,128.0
3,0,3,58.0,128.0
3,0,4,59.0,128.0
3,0,5,66.0,128.0
3,0,6,54.0,128.0
3,0,7,39.0,128.0
3,0,8,44.0,128.0
3,0,9,49.0,128.0
3,0,10,47.0,128.0
3,0,11,44.0,128.0
3,0,12,40.0,128.0
3,0,13,44.0,128.0
3,0,14,41.0,128.0
3,0,15,39.0,128.0
3,0,16,50.0,128.0
3,0,17,46.0,128.0
3,0,18,47.0,128.0
3,0,19,40.0,128.0
3,0,20,51.0,128.0
3,0,21,56.0,128.0
3,0,22,46.0,128.0
3,0,23,52.0,128.0
3,0,24,47.0,128.0
3,0,25,46.0,128.0
3,0,26,47.0,128.0
3,0,27,47.0,128.0
3,0,28,50.0,128.0
3,0,29,50.0,128.0
3,0,30,49.0,128.0
3,0,31,44.0,128.0
3,0,32,59.0,128.0
3,0,33,66.0,128.0
3,0,34,61.0,128.0
3,0,35,63.0,128.0
3,0,36,59.0,128.0
3,0,37,59.0,128.0
3,0,38,60.0,128.0
3,0,39,60.0,128.0
3,0,40,55.0,128.0
3,0,41,60.0,128.0
3,0,42,54.0,128.0
3,0,43,57.0,128.0
3,0,44,52.0,128.0
3,0,45,50.0,128.0
3,0,46,59.0,128.0
3,0,47,57.0,128.0
3,0,48,59.0,128.0
3,0,49,50.0,128.0
3,0,50,52.0,128.0
3,0,51,56.0,128.0
3,0,52,53.0,128.0
3,0,53,55.0,128.0
3,0,54,53.0,128.0
3,0,55,51.0,128.0
3,0,56,53.0,128.0
3,0,57,51.0,128.0
3,0,58,49.0,128.0
3,0,59,54.0,128.0
3,0,60,52.0,128.0
3,0,61,54.0,128.0
3,0,62,35.0,128.0
3,0,63,42.0,128.0
3,0,64,54.0,128.0
3,0,65,47.0,128.0
3,0,66,55.0,128.0
3,0,67,54.0,128.0
3,0,68,56.0,128.0
3,0,69,56.0,128.0
3,0,70,60.0,128.0
3,0,71,58.0,128.0
3,0,72,36.0,128.0
3,0,73,59.0,128.0
3,0,74,46.0,128.0
3,0,75,8.0,128.0
3,0,76,19.0,128.0
3,0,77,29.0,128.0
3,0,78,78.0,128.0
3,0,79,8.0,128.0
3,0,80,2.0,128.0
3,0,81,3.0,128.0
3,0,82,2.0,128.0
3,0,83,2.0,128.0
3,0,84,2.0,128.0
3,0,85,3.0,128.0
3,0,86,2.0,128.0
3,0,87,2.0,128.0
3,0,88,2.0,128.0
3,0,89,2.0,128.0
3,0,90,3.0,128.0
3,0,91,3.0,128.0
3,0,92,3.0,128.0
3,0,93,3.0,128.0
3,0,94,2.0,128.0
3,0,95,3.0,128.0
3,0,96,3.0,128.0
3,0,97,3.0,128.0
3,0,98,3.0,128.0
3,0,99,3.0,128.0
3,0,100,3.0,128.0
3,0,101,3.0,128.0
3,0,102,3.0,128.0
3,0,103,3.0,128.0
3,0,104,3.0,128.0
3,0,105,3.0,128.0
3,0,106,3.0,128.0
3,0,107,3.0,128.0
3,0,108,3.0,128.0
3,0,109,3.0,128.0
3,0,110,3.0,128.0
3,0,111,3.0,128.0
3,0,112,3.0,128.0
3,0,113,3.0,128.0
3,0,114,3.0,128.0
3,0,115,3.0,128.0
3,0,116,3.0,128.0
3,0,117,3.0,128.0
3,0,118,3.0,128.0
3,0,119,3.0,128.0
3,0,120,3.0,128.0
3,0,121,3.0,128.0
3,0,122,3.0,128.0
3,0,123,3.0,128.0
3,0,124,3.0,128.0
3,0,125,3.0,128.0
3,0,126,3.0,128.0
3,0,127,3.0,128.0
3,0,128,3.0,128.0
