0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.798836,-0.784203,-0.724993,-0.749421,-0.693401,-0.757731,-0.769937,-0.775712,-1.000000,-0.761818,-0.600757,-0.645556,-0.723593,-0.671756,-0.749474,-0.764628,-0.766994,-0.745524,-0.687820,-0.681555,-0.659765,-0.740104,-0.709002,-0.745843,-0.738646,-0.619441,-0.565051,-0.605723,-0.705984,-0.677440,-0.752304,-0.767106
-0.805960,-0.799424,-0.753570,-0.771862,-0.730153,-0.768753,-0.767620,-0.768176,-1.000000,-0.740578,-0.579279,-0.608971,-0.671505,-0.647027,-0.743582,-0.766935,-0.786465,-0.768593,-0.726555,-0.704580,-0.667986,-0.754134,-0.714984,-0.731274,-0.727355,-0.608216,-0.567808,-0.603154,-0.705603,-0.648661,-0.748577,-0.771319
-0.812454,-0.800624,-0.745788,-0.769093,-0.714911,-0.768261,-0.765887,-0.774391,-1.000000,-0.755462,-0.624370,-0.643683,-0.728771,-0.680147,-0.758876,-0.779327,-0.788033,-0.767942,-0.728697,-0.707752,-0.651038,-0.753934,-0.704134,-0.729294,-0.725170,-0.622642,-0.594865,-0.635956,-0.720772,-0.681916,-0.762209,-0.781710
-0.808086,-0.789962,-0.747653,-0.759861,-0.700828,-0.770044,-0.761860,-0.772066,-1.000000,-0.753641,-0.626143,-0.663157,-0.730152,-0.676173,-0.760002,-0.779033,-0.782570,-0.763715,-0.726466,-0.704319,-0.657328,-0.739348,-0.704779,-0.736355,-0.739756,-0.629583,-0.600133,-0.642650,-0.722411,-0.682582,-0.764978,-0.782865
-0.801563,-0.793264,-0.748155,-0.756057,-0.693977,-0.769871,-0.758368,-0.766864,-1.000000,-0.762478,-0.608745,-0.655728,-0.715145,-0.668929,-0.752537,-0.773024,-0.783040,-0.762505,-0.719965,-0.697490,-0.659541,-0.749734,-0.706210,-0.730091,-0.730973,-0.614064,-0.583904,-0.626415,-0.727926,-0.670541,-0.758399,-0.777823
-0.812513,-0.796826,-0.753591,-0.761047,-0.708153,-0.775941,-0.764266,-0.772901,-1.000000,-0.763675,-0.564723,-0.627050,-0.723074,-0.660239,-0.753537,-0.776996,-0.786938,-0.765615,-0.724897,-0.705759,-0.661153,-0.760044,-0.711331,-0.738095,-0.734282,-0.607228,-0.560260,-0.606823,-0.730261,-0.673900,-0.761252,-0.784076
-0.810869,-0.798614,-0.752818,-0.756181,-0.716372,-0.784404,-0.766506,-0.769969,-1.000000,-0.770092,-0.614201,-0.649723,-0.727993,-0.660205,-0.757076,-0.780857,-0.782995,-0.758814,-0.724787,-0.708236,-0.668768,-0.766606,-0.716326,-0.744343,-0.755562,-0.628084,-0.591610,-0.637739,-0.748251,-0.667338,-0.763593,-0.787028
-0.813727,-0.794321,-0.744063,-0.758361,-0.712961,-0.779459,-0.774402,-0.770226,-1.000000,-0.780244,-0.631225,-0.691238,-0.770073,-0.706675,-0.767905,-0.785499,-0.788318,-0.763604,-0.720899,-0.703474,-0.669688,-0.760922,-0.717742,-0.750526,-0.758290,-0.631091,-0.601337,-0.650234,-0.751860,-0.689271,-0.773851,-0.792362
-0.803768,-0.791288,-0.748039,-0.747459,-0.700499,-0.778983,-0.771975,-0.782868,-1.000000,-0.765491,-0.616600,-0.671777,-0.747110,-0.704727,-0.768917,-0.783694,-0.785905,-0.762216,-0.718216,-0.684545,-0.637014,-0.755294,-0.715508,-0.745116,-0.751819,-0.609095,-0.599972,-0.652891,-0.744773,-0.699657,-0.774213,-0.788917
-0.800834,-0.787726,-0.731169,-0.746981,-0.698944,-0.769320,-0.768610,-0.774237,-1.000000,-0.771317,-0.626201,-0.677035,-0.758346,-0.718958,-0.777012,-0.786380,-0.781658,-0.760040,-0.691634,-0.693736,-0.654965,-0.753168,-0.712519,-0.745797,-0.753321,-0.614846,-0.592444,-0.643351,-0.736310,-0.700068,-0.778764,-0.788941
-0.821267,-0.806079,-0.753834,-0.765087,-0.712800,-0.784382,-0.782878,-0.785870,-1.000000,-0.787594,-0.628478,-0.681649,-0.761469,-0.717835,-0.779187,-0.796455,-0.798104,-0.776502,-0.701523,-0.708658,-0.673084,-0.765486,-0.724900,-0.758710,-0.765560,-0.628073,-0.599259,-0.651415,-0.756019,-0.699627,-0.784040,-0.800997
-0.809701,-0.798600,-0.754562,-0.760220,-0.705758,-0.779532,-0.780131,-0.780006,-1.000000,-0.769584,-0.587022,-0.640705,-0.745207,-0.704585,-0.770425,-0.789665,-0.793254,-0.772295,-0.713074,-0.706147,-0.653394,-0.756160,-0.720774,-0.753332,-0.746539,-0.626312,-0.569679,-0.622927,-0.730323,-0.688014,-0.771987,-0.792207
-0.817841,-0.802317,-0.752215,-0.754271,-0.696740,-0.770830,-0.775619,-0.787380,-1.000000,-0.751380,-0.624368,-0.654098,-0.745860,-0.721187,-0.780385,-0.793819,-0.795261,-0.776193,-0.719026,-0.711312,-0.649403,-0.751949,-0.714943,-0.746520,-0.746714,-0.619171,-0.585691,-0.636286,-0.725744,-0.706439,-0.787277,-0.799077
-0.809338,-0.793380,-0.749214,-0.764817,-0.705196,-0.778656,-0.756831,-0.768301,-1.000000,-0.760503,-0.587072,-0.613875,-0.738550,-0.704931,-0.766640,-0.781112,-0.781687,-0.760258,-0.709689,-0.709149,-0.634670,-0.753989,-0.691221,-0.726837,-0.759556,-0.541523,-0.590873,-0.645487,-0.687895,-0.700311,-0.779593,-0.790017
-0.762988,-0.762753,-0.704017,-0.736566,-0.679775,-0.754182,-0.750737,-0.765819,-1.000000,-0.769552,-0.627331,-0.656540,-0.725678,-0.681662,-0.743028,-0.755253,-0.755958,-0.741608,-0.698674,-0.690544,-0.640716,-0.739454,-0.703107,-0.739311,-0.759762,-0.636958,-0.605127,-0.644738,-0.707551,-0.640675,-0.750202,-0.761972
-0.808078,-0.793558,-0.746160,-0.758416,-0.700203,-0.769684,-0.762919,-0.777863,-1.000000,-0.779989,-0.634942,-0.695153,-0.752059,-0.718488,-0.769390,-0.783596,-0.788740,-0.768746,-0.715084,-0.703358,-0.640753,-0.748742,-0.717499,-0.744238,-0.754432,-0.630051,-0.602861,-0.644867,-0.721028,-0.680437,-0.770704,-0.786326
-0.808104,-0.795051,-0.745543,-0.761739,-0.699425,-0.773238,-0.772735,-0.785372,-1.000000,-0.787119,-0.635030,-0.698234,-0.768829,-0.719315,-0.772479,-0.785232,-0.781024,-0.755614,-0.718945,-0.709208,-0.646646,-0.753321,-0.723455,-0.749977,-0.758654,-0.632397,-0.599594,-0.645837,-0.739183,-0.685876,-0.770692,-0.787663
-0.814588,-0.800970,-0.740636,-0.752473,-0.699367,-0.769173,-0.765223,-0.782037,-1.000000,-0.783873,-0.634765,-0.688972,-0.772918,-0.719271,-0.773297,-0.787955,-0.788283,-0.763258,-0.715556,-0.709914,-0.657483,-0.759808,-0.708613,-0.741450,-0.758640,-0.634007,-0.600790,-0.630471,-0.668464,-0.670368,-0.769091,-0.789853
-0.812252,-0.799290,-0.752984,-0.761367,-0.698570,-0.768148,-0.769942,-0.783662,-1.000000,-0.784425,-0.644956,-0.693460,-0.766219,-0.705338,-0.761918,-0.779335,-0.789695,-0.771495,-0.728367,-0.715038,-0.660427,-0.755102,-0.712113,-0.744303,-0.756249,-0.636138,-0.603087,-0.637280,-0.751624,-0.676081,-0.762369,-0.781556
-0.797489,-0.782697,-0.738916,-0.745746,-0.685790,-0.762510,-0.761672,-0.769444,-1.000000,-0.763975,-0.610720,-0.668889,-0.723113,-0.703209,-0.762877,-0.776172,-0.777805,-0.755870,-0.720402,-0.701340,-0.651830,-0.749493,-0.713453,-0.731962,-0.734359,-0.608718,-0.591194,-0.620956,-0.739217,-0.679298,-0.766296,-0.783260
-0.800639,-0.791863,-0.739144,-0.755854,-0.683570,-0.743696,-0.731790,-0.725015,-1.000000,-0.770086,-0.623039,-0.648888,-0.704139,-0.685019,-0.753041,-0.767351,-0.777368,-0.757808,-0.711173,-0.713833,-0.643313,-0.733038,-0.678124,-0.674220,-0.704312,-0.609081,-0.573046,-0.605604,-0.706428,-0.666078,-0.752763,-0.768510
-0.795624,-0.790678,-0.746187,-0.749692,-0.680477,-0.730275,-0.710906,-0.736780,-1.000000,-0.755568,-0.617369,-0.663805,-0.725430,-0.696472,-0.752209,-0.765621,-0.776401,-0.758120,-0.719767,-0.705696,-0.651356,-0.729647,-0.648418,-0.687415,-0.709975,-0.584695,-0.563975,-0.605018,-0.702053,-0.666256,-0.749347,-0.767900
-0.797497,-0.790873,-0.747902,-0.750805,-0.686206,-0.732907,-0.714507,-0.728097,-1.000000,-0.743006,-0.600955,-0.656678,-0.698597,-0.695517,-0.757270,-0.771964,-0.780070,-0.760904,-0.719980,-0.703854,-0.651081,-0.728113,-0.668789,-0.697818,-0.680020,-0.574066,-0.564917,-0.623433,-0.721289,-0.673854,-0.759440,-0.777630
-0.791921,-0.781299,-0.730544,-0.719015,-0.638941,-0.732612,-0.732384,-0.751274,-1.000000,-0.748359,-0.593208,-0.635088,-0.688593,-0.693387,-0.747806,-0.755639,-0.758308,-0.743361,-0.699346,-0.658930,-0.634579,-0.729694,-0.669045,-0.700020,-0.722755,-0.572772,-0.534228,-0.562146,-0.700415,-0.670328,-0.752233,-0.764070
-0.801866,-0.790936,-0.744303,-0.759535,-0.692241,-0.739762,-0.714342,-0.748987,-1.000000,-0.766435,-0.608554,-0.677866,-0.708131,-0.680244,-0.744082,-0.761212,-0.774202,-0.759449,-0.723666,-0.728549,-0.648507,-0.737654,-0.654683,-0.701473,-0.737467,-0.591216,-0.551892,-0.605788,-0.739989,-0.669760,-0.745855,-0.768343
-0.778172,-0.765126,-0.718507,-0.740561,-0.660246,-0.720324,-0.703487,-0.733417,-1.000000,-0.725761,-0.573305,-0.632302,-0.632551,-0.659118,-0.731442,-0.745051,-0.752560,-0.733786,-0.688487,-0.714033,-0.624784,-0.697478,-0.651329,-0.695179,-0.728568,-0.582723,-0.534578,-0.570914,-0.688734,-0.630640,-0.728204,-0.744760
-0.783114,-0.780230,-0.733711,-0.752047,-0.685228,-0.736080,-0.717486,-0.749473,-1.000000,-0.758031,-0.600025,-0.665128,-0.704298,-0.662047,-0.732026,-0.748165,-0.754659,-0.737780,-0.720241,-0.693096,-0.652393,-0.725244,-0.652072,-0.690419,-0.725008,-0.581935,-0.534243,-0.595178,-0.732327,-0.653417,-0.726518,-0.744278
-0.764777,-0.739550,-0.704100,-0.720087,-0.643519,-0.706259,-0.690849,-0.731416,-1.000000,-0.751127,-0.583567,-0.628864,-0.687921,-0.656458,-0.722077,-0.730368,-0.736761,-0.724339,-0.699183,-0.691673,-0.621501,-0.695549,-0.605842,-0.667108,-0.706102,-0.572611,-0.533338,-0.589006,-0.730417,-0.646293,-0.726570,-0.735591
-0.776618,-0.751621,-0.710672,-0.750941,-0.673011,-0.721788,-0.703561,-0.727000,-1.000000,-0.757365,-0.608238,-0.666905,-0.690460,-0.655282,-0.732239,-0.746678,-0.749569,-0.732698,-0.687926,-0.712105,-0.636753,-0.714377,-0.637835,-0.688250,-0.723484,-0.590443,-0.550150,-0.606465,-0.729758,-0.650794,-0.735717,-0.751826
-0.787047,-0.773990,-0.730578,-0.727836,-0.672580,-0.726888,-0.707101,-0.722874,-1.000000,-0.752896,-0.585059,-0.656188,-0.682393,-0.643405,-0.737544,-0.752282,-0.760044,-0.747694,-0.733155,-0.717730,-0.646471,-0.722358,-0.640619,-0.677293,-0.691992,-0.536189,-0.503918,-0.580933,-0.732725,-0.664055,-0.743293,-0.759322
-0.794303,-0.785308,-0.738732,-0.751713,-0.695852,-0.728072,-0.714024,-0.736870,-1.000000,-0.746724,-0.594934,-0.635164,-0.669017,-0.656788,-0.737643,-0.754956,-0.767601,-0.754027,-0.721195,-0.712866,-0.606950,-0.725276,-0.626086,-0.674974,-0.712836,-0.576275,-0.547598,-0.596873,-0.704187,-0.662392,-0.744186,-0.762105
-0.797565,-0.788876,-0.745768,-0.760526,-0.696672,-0.731072,-0.720487,-0.742418,-1.000000,-0.748186,-0.571512,-0.621735,-0.656805,-0.642936,-0.725166,-0.747219,-0.766261,-0.752787,-0.735055,-0.736022,-0.648293,-0.730765,-0.649249,-0.696185,-0.718766,-0.574987,-0.529970,-0.575522,-0.710114,-0.663225,-0.734092,-0.755870
-0.797542,-0.788721,-0.744929,-0.757543,-0.692875,-0.736942,-0.723323,-0.745846,-1.000000,-0.725776,-0.566328,-0.598394,-0.641693,-0.659935,-0.740559,-0.755102,-0.768568,-0.753161,-0.725639,-0.723507,-0.647933,-0.732448,-0.650980,-0.699113,-0.721896,-0.583078,-0.535899,-0.582522,-0.692477,-0.660567,-0.740757,-0.759799
-0.797923,-0.789795,-0.741657,-0.761193,-0.699664,-0.732644,-0.719233,-0.744020,-1.000000,-0.722071,-0.497879,-0.542509,-0.609085,-0.648935,-0.740965,-0.756354,-0.771732,-0.757087,-0.737396,-0.728476,-0.656718,-0.731938,-0.646674,-0.685921,-0.703687,-0.532300,-0.483532,-0.547255,-0.657239,-0.644293,-0.737866,-0.758120
-0.785340,-0.777173,-0.725866,-0.750622,-0.685226,-0.723399,-0.709351,-0.729939,-1.000000,-0.735464,-0.578111,-0.629737,-0.653951,-0.645038,-0.724308,-0.741101,-0.757307,-0.744020,-0.724399,-0.724663,-0.644695,-0.720395,-0.626155,-0.674330,-0.708660,-0.564457,-0.523378,-0.576514,-0.698349,-0.640837,-0.724094,-0.746311
-0.787176,-0.781549,-0.743306,-0.759809,-0.698358,-0.728483,-0.712099,-0.734240,-1.000000,-0.730642,-0.574010,-0.628138,-0.651790,-0.636597,-0.736214,-0.752181,-0.767753,-0.755821,-0.735480,-0.727276,-0.652070,-0.727703,-0.628336,-0.681702,-0.705519,-0.568996,-0.518168,-0.576878,-0.709762,-0.654714,-0.736845,-0.755718
-0.776462,-0.769253,-0.736398,-0.749710,-0.677220,-0.706905,-0.701410,-0.711856,-1.000000,-0.709423,-0.547791,-0.596025,-0.603949,-0.627988,-0.716118,-0.735627,-0.753244,-0.741864,-0.719801,-0.712000,-0.644939,-0.707458,-0.626956,-0.664766,-0.695498,-0.566002,-0.498219,-0.558039,-0.700281,-0.648697,-0.717367,-0.738423
-0.793018,-0.788857,-0.739386,-0.753364,-0.700976,-0.726097,-0.709497,-0.729008,-1.000000,-0.725402,-0.562078,-0.605447,-0.642621,-0.646827,-0.728965,-0.745324,-0.766322,-0.754122,-0.726937,-0.721315,-0.655618,-0.723429,-0.630168,-0.673043,-0.699367,-0.567932,-0.504730,-0.543238,-0.701572,-0.649205,-0.732392,-0.752390
-0.793969,-0.788748,-0.739472,-0.758099,-0.702848,-0.722988,-0.709755,-0.730133,-1.000000,-0.734220,-0.570320,-0.616353,-0.650839,-0.651977,-0.734801,-0.750177,-0.769627,-0.758452,-0.732137,-0.730670,-0.658521,-0.723751,-0.633092,-0.680957,-0.705690,-0.573962,-0.517179,-0.574692,-0.702627,-0.659088,-0.735992,-0.755627
-0.795612,-0.790648,-0.749177,-0.767185,-0.710193,-0.730531,-0.715180,-0.738155,-1.000000,-0.732061,-0.577660,-0.610536,-0.645686,-0.651218,-0.733224,-0.750129,-0.770354,-0.759140,-0.749694,-0.739410,-0.676772,-0.731541,-0.636926,-0.679444,-0.712256,-0.573816,-0.522366,-0.578944,-0.711452,-0.650101,-0.732128,-0.754819
-0.795576,-0.790488,-0.751066,-0.765692,-0.705660,-0.725620,-0.714792,-0.741050,-1.000000,-0.731548,-0.567618,-0.614925,-0.645124,-0.637255,-0.735876,-0.755293,-0.772185,-0.758141,-0.740209,-0.740570,-0.673967,-0.730444,-0.637670,-0.683655,-0.700936,-0.561158,-0.508172,-0.573548,-0.698792,-0.655490,-0.734168,-0.760462
-0.773755,-0.775033,-0.739676,-0.757295,-0.697876,-0.717167,-0.693900,-0.721971,-1.000000,-0.689589,-0.515988,-0.556773,-0.563730,-0.610078,-0.709380,-0.728642,-0.757310,-0.746055,-0.726706,-0.730272,-0.673924,-0.716034,-0.608738,-0.659572,-0.685115,-0.534499,-0.495271,-0.564644,-0.640915,-0.636033,-0.707886,-0.727069
-0.762360,-0.764897,-0.717272,-0.730750,-0.666383,-0.694740,-0.666929,-0.658875,-1.000000,-0.689316,-0.520400,-0.544339,-0.574508,-0.585230,-0.701371,-0.724901,-0.753658,-0.749712,-0.722434,-0.710547,-0.671703,-0.694455,-0.594930,-0.609926,-0.665314,-0.536383,-0.480355,-0.554212,-0.616923,-0.559121,-0.691725,-0.721904
-0.788302,-0.786466,-0.748837,-0.756602,-0.706896,-0.724762,-0.701375,-0.713648,-1.000000,-0.702622,-0.542673,-0.581122,-0.613616,-0.631372,-0.729308,-0.746448,-0.762961,-0.749389,-0.737321,-0.727647,-0.675048,-0.721902,-0.619541,-0.664129,-0.671333,-0.545939,-0.497765,-0.563927,-0.666475,-0.638777,-0.727790,-0.750435
-0.789731,-0.783301,-0.742149,-0.755419,-0.703655,-0.724246,-0.701374,-0.724712,-1.000000,-0.709465,-0.540648,-0.607124,-0.618653,-0.652123,-0.726901,-0.741387,-0.754141,-0.737180,-0.737239,-0.731360,-0.673203,-0.716958,-0.611419,-0.662824,-0.673962,-0.532094,-0.495191,-0.559790,-0.671465,-0.662869,-0.728182,-0.746473
-0.791445,-0.787840,-0.744966,-0.752629,-0.702463,-0.715504,-0.697081,-0.712186,-1.000000,-0.710806,-0.510619,-0.584698,-0.633058,-0.605846,-0.717001,-0.740571,-0.762259,-0.749086,-0.739454,-0.733609,-0.674681,-0.718817,-0.614180,-0.649768,-0.668368,-0.494101,-0.464053,-0.553777,-0.706425,-0.660602,-0.723709,-0.747677
-0.791420,-0.788487,-0.747641,-0.756645,-0.708846,-0.727105,-0.700645,-0.722065,-1.000000,-0.699208,-0.497035,-0.577190,-0.586330,-0.620638,-0.732117,-0.750715,-0.767938,-0.754088,-0.741784,-0.733991,-0.673902,-0.723970,-0.613341,-0.643756,-0.654508,-0.506830,-0.456177,-0.547530,-0.680841,-0.653220,-0.730052,-0.755014
-0.779371,-0.776505,-0.718035,-0.746033,-0.705554,-0.723164,-0.689468,-0.709026,-1.000000,-0.702449,-0.521923,-0.591927,-0.655243,-0.614516,-0.716026,-0.736658,-0.752918,-0.739785,-0.705948,-0.720688,-0.664902,-0.717003,-0.603138,-0.634875,-0.675335,-0.517912,-0.482208,-0.563720,-0.710095,-0.654057,-0.723727,-0.739729
-0.782451,-0.782855,-0.732882,-0.747437,-0.704286,-0.704684,-0.660897,-0.689246,-1.000000,-0.718802,-0.532844,-0.609580,-0.619514,-0.596863,-0.709193,-0.732671,-0.757262,-0.740941,-0.704773,-0.724246,-0.666748,-0.700778,-0.583937,-0.600030,-0.667009,-0.495231,-0.455202,-0.550803,-0.675784,-0.626855,-0.705755,-0.731851
-0.791623,-0.788710,-0.744103,-0.750059,-0.711700,-0.744944,-0.722648,-0.731272,-1.000000,-0.714858,-0.547346,-0.614425,-0.651267,-0.630484,-0.733954,-0.753511,-0.770758,-0.756457,-0.733921,-0.724001,-0.679105,-0.740332,-0.658556,-0.696098,-0.707121,-0.551184,-0.501906,-0.579758,-0.679481,-0.659890,-0.730138,-0.753793
-0.786811,-0.781214,-0.734305,-0.745999,-0.711604,-0.751168,-0.737963,-0.740982,-1.000000,-0.715258,-0.552081,-0.618128,-0.665251,-0.635512,-0.736181,-0.754224,-0.767185,-0.752706,-0.727633,-0.712193,-0.674145,-0.734902,-0.662510,-0.697929,-0.704457,-0.552073,-0.507215,-0.582114,-0.690919,-0.659332,-0.730545,-0.752479
-0.780365,-0.771483,-0.712616,-0.725642,-0.663252,-0.732202,-0.723062,-0.730622,-1.000000,-0.719310,-0.554306,-0.628004,-0.674109,-0.625756,-0.718325,-0.733488,-0.738477,-0.722342,-0.702697,-0.693222,-0.636757,-0.712999,-0.639217,-0.672965,-0.698179,-0.523429,-0.473310,-0.501958,-0.716053,-0.661621,-0.727707,-0.743771
-0.789008,-0.780669,-0.738088,-0.741843,-0.702305,-0.735961,-0.700518,-0.723381,-1.000000,-0.698345,-0.551649,-0.623996,-0.677110,-0.633669,-0.714252,-0.732413,-0.756452,-0.741646,-0.720399,-0.698111,-0.631825,-0.716934,-0.608321,-0.657726,-0.689704,-0.549322,-0.509837,-0.585040,-0.726532,-0.660185,-0.718655,-0.738419
-0.786360,-0.784997,-0.729618,-0.752478,-0.708953,-0.743148,-0.716506,-0.728203,-1.000000,-0.712312,-0.561675,-0.618678,-0.663813,-0.636809,-0.732366,-0.752195,-0.768893,-0.752728,-0.720628,-0.727088,-0.655707,-0.717032,-0.622254,-0.667866,-0.705647,-0.552524,-0.521077,-0.585309,-0.693299,-0.657074,-0.724066,-0.748136
-0.795059,-0.786661,-0.744766,-0.752938,-0.693126,-0.762693,-0.743529,-0.738874,-1.000000,-0.715515,-0.562120,-0.620175,-0.630991,-0.607540,-0.732652,-0.753089,-0.775226,-0.760844,-0.738733,-0.716377,-0.665799,-0.752494,-0.638533,-0.688104,-0.703797,-0.557180,-0.533416,-0.603335,-0.718087,-0.668896,-0.726313,-0.749575
