seed,dataset,generation,avg_accuracy,max_accuracy,avg_similarity,max_similarity,new_selected,population
1,0,1,86.80083593749998,90.104,0.276625,0.334,77,128
1,0,2,87.8895078125,90.104,0.26377343750000004,0.334,49,128
1,0,3,88.1715859375,91.251,0.25989843749999997,0.334,45,128
1,0,4,88.3605,91.251,0.25565625000000003,0.297,35,128
1,0,5,88.49683593750001,91.251,0.25392187499999996,0.297,28,128
1,0,6,88.66903906249999,91.251,0.25270312500000003,0.296,22,128
1,0,7,88.62478124999998,91.251,0.2511796875,0.296,16,128
1,0,8,88.65698437500001,91.251,0.250953125,0.296,17,128
1,0,9,88.6190546875,91.251,0.24944531250000002,0.292,17,128
1,0,10,88.61153125,91.251,0.2484765625,0.292,16,128
1,0,11,88.6331015625,91.251,0.24820312500000002,0.292,16,128
1,0,12,88.80015625,91.251,0.2475,0.292,10,128
1,0,13,88.8580390625,91.251,0.2472578125,0.292,13,128
1,0,14,88.96146875,91.251,0.2472890625,0.295,12,128
1,0,15,88.97202343750001,91.251,0.24714843749999998,0.295,13,128
1,0,16,88.9758125,91.251,0.246640625,0.295,8,128
1,0,17,88.939609375,91.251,0.2462109375,0.292,12,128
1,0,18,89.0100390625,91.251,0.2461875,0.292,9,128
1,0,19,88.96825,91.251,0.24559375,0.292,12,128
1,0,20,88.86665624999999,91.251,0.24483593750000002,0.292,10,128
1,0,21,88.9317578125,91.251,0.24496875,0.292,11,128
1,0,22,88.9153046875,91.251,0.24453125,0.292,11,128
1,0,23,88.87899218749999,91.251,0.24442968750000002,0.292,13,128
1,0,24,88.9265390625,91.251,0.2435078125,0.292,10,128
1,0,25,88.884953125,91.251,0.24307812500000003,0.292,9,128
1,0,26,88.933859375,91.251,0.243328125,0.292,6,128
1,0,27,88.937640625,91.251,0.2428671875,0.292,7,128
1,0,28,88.96466406249999,91.251,0.24278124999999998,0.292,11,128
1,0,29,88.9969296875,91.251,0.2428359375,0.292,7,128
1,0,30,88.9227578125,91.251,0.24245312500000002,0.292,11,128
1,0,31,88.926375,91.251,0.242046875,0.292,4,128
1,0,32,88.9425078125,91.251,0.24201562499999998,0.292,12,128
1,0,33,88.97653125,91.251,0.2417578125,0.292,6,128
1,0,34,89.018015625,91.251,0.2421796875,0.292,6,128
1,0,35,89.04869531249999,91.251,0.2422109375,0.292,9,128
1,0,36,89.03243749999999,91.251,0.24240625,0.292,17,128
1,0,37,89.1861640625,91.251,0.242546875,0.292,8,128
1,0,38,89.173515625,91.251,0.2420390625,0.292,6,128
1,0,39,89.1680859375,91.251,0.2418359375,0.292,11,128
1,0,40,89.162796875,91.251,0.2408671875,0.282,8,128
1,0,41,89.18266406250001,91.251,0.240375,0.282,8,128
1,0,42,89.2372578125,91.251,0.23971875,0.282,9,128
1,0,43,89.3710625,91.251,0.24021093750000003,0.282,6,128
