num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,ga_mutation_rate,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
10,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.70344828,0.70344828,0.46679687,0,0,0,0,"model=mine,scope=overall,phase=uniform-ga-test"
10,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.68648961,0.68667469,0.47929687,0,0,0,0,"model=mine,scope=overall,phase=preopt-validation"
10,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.70517241,0.70517241,0.47929687,0,0,0,0,"model=mine,scope=overall,phase=preopt-test"
10,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.73793103,0.73793103,0.45527344,856,304,0,1160,"model=mine,scope=overall,phase=postopt-test"
10,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.76212471,0.76202887,0.45527344,0,0,0,0,"model=mine,scope=overall,phase=postopt-validation"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.78752887,0.78805132,0.29843750,341,91,1,433,"model=mine,scope=dataset,dataset=0,phase=uniform-validation"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.94137931,0.94137931,0.29843750,273,17,0,290,"model=mine,scope=dataset,dataset=0,phase=uniform-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.90069284,0.90101577,0.25390625,390,43,0,433,"model=mine,scope=dataset,dataset=0,phase=uniform-ga-validation"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.96206897,0.96206897,0.25390625,279,11,0,290,"model=mine,scope=dataset,dataset=0,phase=uniform-ga-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.85681293,0.85736434,0.30156250,371,61,1,433,"model=mine,scope=dataset,dataset=0,phase=preopt-validation"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.98620690,0.98620690,0.30156250,286,4,0,290,"model=mine,scope=dataset,dataset=0,phase=preopt-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.88683603,0.88727613,0.25273438,384,49,0,433,"model=mine,scope=dataset,dataset=0,phase=postopt-validation"
