seed,dataset,generation,new_selected,population
1,0,1,74.0,128.0
1,0,2,56.0,128.0
1,0,3,49.0,128.0
1,0,4,51.0,128.0
1,0,5,34.0,128.0
1,0,6,27.0,128.0
1,0,7,21.0,128.0
1,0,8,22.0,128.0
1,0,9,23.0,128.0
1,0,10,19.0,128.0
1,0,11,14.0,128.0
1,0,12,17.0,128.0
1,0,13,22.0,128.0
1,0,14,15.0,128.0
1,0,15,10.0,128.0
1,0,16,14.0,128.0
1,0,17,12.0,128.0
1,0,18,8.0,128.0
1,0,19,13.0,128.0
1,0,20,16.0,128.0
1,0,21,10.0,128.0
1,0,22,16.0,128.0
1,0,23,6.0,128.0
1,0,24,10.0,128.0
1,0,25,11.0,128.0
1,0,26,19.0,128.0
1,0,27,10.0,128.0
1,0,28,9.0,128.0
1,0,29,9.0,128.0
1,0,30,9.0,128.0
1,0,31,7.0,128.0
1,0,32,11.0,128.0
1,0,33,4.0,128.0
1,0,34,6.0,128.0
1,0,35,8.0,128.0
1,0,36,7.0,128.0
1,0,37,7.0,128.0
1,0,38,7.0,128.0
1,0,39,8.0,128.0
1,0,40,5.0,128.0
1,0,41,8.0,128.0
1,0,42,5.0,128.0
1,0,43,6.0,128.0
1,0,44,5.0,128.0
1,0,45,8.0,128.0
1,0,46,4.0,128.0
1,0,47,1.0,128.0
1,0,48,5.0,128.0
1,0,49,1.0,128.0
1,0,50,5.0,128.0
1,0,51,3.0,128.0
1,0,52,2.0,128.0
1,0,53,2.0,128.0
1,0,54,5.0,128.0
1,0,55,5.0,128.0
1,0,56,4.0,128.0
1,0,57,5.0,128.0
1,0,58,5.0,128.0
1,0,59,8.0,128.0
1,0,60,6.0,128.0
1,0,61,3.0,128.0
1,0,62,8.0,128.0
1,0,63,5.0,128.0
1,0,64,4.0,128.0
1,0,65,4.0,128.0
1,0,66,1.0,128.0
1,0,67,4.0,128.0
1,0,68,3.0,128.0
1,0,69,4.0,128.0
1,0,70,3.0,128.0
1,0,71,4.0,128.0
1,0,72,3.0,128.0
1,0,73,4.0,128.0
1,0,74,6.0,128.0
1,0,75,5.0,128.0
1,0,76,4.0,128.0
1,0,77,5.0,128.0
1,0,78,6.0,128.0
1,0,79,10.0,128.0
1,0,80,4.0,128.0
1,0,81,6.0,128.0
1,0,82,3.0,128.0
1,0,83,9.0,128.0
1,0,84,9.0,128.0
1,0,85,7.0,128.0
1,0,86,3.0,128.0
1,0,87,4.0,128.0
1,0,88,6.0,128.0
1,0,89,9.0,128.0
1,0,90,6.0,128.0
1,0,91,10.0,128.0
1,0,92,11.0,128.0
1,0,93,10.0,128.0
1,0,94,13.0,128.0
1,0,95,7.0,128.0
1,0,96,12.0,128.0
1,0,97,15.0,128.0
1,0,98,8.0,128.0
1,0,99,13.0,128.0
1,0,100,10.0,128.0
1,0,101,15.0,128.0
1,0,102,14.0,128.0
1,0,103,11.0,128.0
1,0,104,13.0,128.0
1,0,105,22.0,128.0
1,0,106,12.0,128.0
1,0,107,15.0,128.0
1,0,108,21.0,128.0
1,0,109,17.0,128.0
1,0,110,13.0,128.0
1,0,111,17.0,128.0
1,0,112,13.0,128.0
1,0,113,16.0,128.0
1,0,114,19.0,128.0
1,0,115,18.0,128.0
1,0,116,21.0,128.0
1,0,117,19.0,128.0
1,0,118,19.0,128.0
1,0,119,23.0,128.0
1,0,120,27.0,128.0
1,0,121,20.0,128.0
1,0,122,18.0,128.0
1,0,123,29.0,128.0
1,0,124,25.0,128.0
1,0,125,26.0,128.0
1,0,126,30.0,128.0
1,0,127,23.0,128.0
1,0,128,17.0,128.0
2,0,1,73.0,128.0
2,0,2,60.0,128.0
2,0,3,50.0,128.0
2,0,4,48.0,128.0
2,0,5,41.0,128.0
2,0,6,30.0,128.0
2,0,7,36.0,128.0
2,0,8,26.0,128.0
2,0,9,30.0,128.0
2,0,10,23.0,128.0
2,0,11,18.0,128.0
2,0,12,18.0,128.0
2,0,13,13.0,128.0
2,0,14,23.0,128.0
2,0,15,16.0,128.0
2,0,16,19.0,128.0
2,0,17,16.0,128.0
2,0,18,13.0,128.0
2,0,19,11.0,128.0
2,0,20,14.0,128.0
2,0,21,11.0,128.0
2,0,22,8.0,128.0
2,0,23,7.0,128.0
2,0,24,5.0,128.0
2,0,25,5.0,128.0
2,0,26,12.0,128.0
2,0,27,4.0,128.0
2,0,28,5.0,128.0
2,0,29,6.0,128.0
2,0,30,10.0,128.0
2,0,31,12.0,128.0
2,0,32,10.0,128.0
2,0,33,5.0,128.0
2,0,34,10.0,128.0
2,0,35,6.0,128.0
2,0,36,10.0,128.0
2,0,37,10.0,128.0
2,0,38,6.0,128.0
2,0,39,8.0,128.0
2,0,40,9.0,128.0
2,0,41,3.0,128.0
2,0,42,9.0,128.0
2,0,43,10.0,128.0
2,0,44,7.0,128.0
2,0,45,5.0,128.0
2,0,46,5.0,128.0
2,0,47,10.0,128.0
2,0,48,7.0,128.0
2,0,49,7.0,128.0
2,0,50,10.0,128.0
2,0,51,10.0,128.0
2,0,52,5.0,128.0
2,0,53,3.0,128.0
2,0,54,6.0,128.0
2,0,55,8.0,128.0
2,0,56,8.0,128.0
2,0,57,3.0,128.0
2,0,58,9.0,128.0
2,0,59,11.0,128.0
2,0,60,8.0,128.0
2,0,61,5.0,128.0
2,0,62,4.0,128.0
2,0,63,9.0,128.0
2,0,64,6.0,128.0
2,0,65,7.0,128.0
2,0,66,9.0,128.0
2,0,67,6.0,128.0
2,0,68,5.0,128.0
2,0,69,6.0,128.0
2,0,70,7.0,128.0
2,0,71,7.0,128.0
2,0,72,7.0,128.0
2,0,73,12.0,128.0
2,0,74,4.0,128.0
2,0,75,11.0,128.0
2,0,76,8.0,128.0
2,0,77,4.0,128.0
2,0,78,11.0,128.0
2,0,79,9.0,128.0
2,0,80,8.0,128.0
2,0,81,8.0,128.0
2,0,82,11.0,128.0
2,0,83,7.0,128.0
2,0,84,10.0,128.0
2,0,85,9.0,128.0
2,0,86,6.0,128.0
2,0,87,10.0,128.0
2,0,88,6.0,128.0
2,0,89,15.0,128.0
2,0,90,15.0,128.0
2,0,91,10.0,128.0
2,0,92,9.0,128.0
2,0,93,11.0,128.0
2,0,94,12.0,128.0
2,0,95,6.0,128.0
2,0,96,17.0,128.0
2,0,97,14.0,128.0
2,0,98,20.0,128.0
2,0,99,16.0,128.0
2,0,100,17.0,128.0
2,0,101,16.0,128.0
2,0,102,12.0,128.0
2,0,103,7.0,128.0
2,0,104,17.0,128.0
2,0,105,16.0,128.0
2,0,106,15.0,128.0
2,0,107,13.0,128.0
2,0,108,18.0,128.0
2,0,109,13.0,128.0
2,0,110,14.0,128.0
2,0,111,14.0,128.0
2,0,112,19.0,128.0
2,0,113,27.0,128.0
2,0,114,15.0,128.0
2,0,115,19.0,128.0
2,0,116,23.0,128.0
2,0,117,21.0,128.0
2,0,118,26.0,128.0
2,0,119,25.0,128.0
2,0,120,20.0,128.0
2,0,121,18.0,128.0
2,0,122,21.0,128.0
2,0,123,26.0,128.0
2,0,124,15.0,128.0
2,0,125,27.0,128.0
2,0,126,21.0,128.0
2,0,127,25.0,128.0
2,0,128,27.0,128.0
3,0,1,72.0,128.0
3,0,2,50.0,128.0
3,0,3,45.0,128.0
3,0,4,49.0,128.0
3,0,5,37.0,128.0
3,0,6,35.0,128.0
3,0,7,23.0,128.0
3,0,8,27.0,128.0
3,0,9,29.0,128.0
3,0,10,19.0,128.0
3,0,11,18.0,128.0
3,0,12,20.0,128.0
3,0,13,14.0,128.0
3,0,14,13.0,128.0
3,0,15,12.0,128.0
3,0,16,10.0,128.0
3,0,17,8.0,128.0
3,0,18,9.0,128.0
3,0,19,14.0,128.0
3,0,20,9.0,128.0
3,0,21,7.0,128.0
3,0,22,9.0,128.0
3,0,23,5.0,128.0
3,0,24,13.0,128.0
3,0,25,9.0,128.0
3,0,26,13.0,128.0
3,0,27,15.0,128.0
3,0,28,10.0,128.0
3,0,29,12.0,128.0
3,0,30,9.0,128.0
3,0,31,8.0,128.0
3,0,32,13.0,128.0
3,0,33,9.0,128.0
3,0,34,10.0,128.0
3,0,35,7.0,128.0
3,0,36,6.0,128.0
3,0,37,6.0,128.0
3,0,38,7.0,128.0
3,0,39,7.0,128.0
3,0,40,7.0,128.0
3,0,41,6.0,128.0
3,0,42,9.0,128.0
3,0,43,5.0,128.0
3,0,44,9.0,128.0
3,0,45,7.0,128.0
3,0,46,4.0,128.0
3,0,47,5.0,128.0
3,0,48,7.0,128.0
3,0,49,3.0,128.0
3,0,50,5.0,128.0
3,0,51,7.0,128.0
3,0,52,7.0,128.0
3,0,53,9.0,128.0
3,0,54,3.0,128.0
3,0,55,4.0,128.0
3,0,56,8.0,128.0
3,0,57,4.0,128.0
3,0,58,2.0,128.0
3,0,59,5.0,128.0
3,0,60,3.0,128.0
3,0,61,5.0,128.0
3,0,62,5.0,128.0
3,0,63,6.0,128.0
3,0,64,4.0,128.0
3,0,65,4.0,128.0
3,0,66,5.0,128.0
3,0,67,4.0,128.0
3,0,68,2.0,128.0
3,0,69,9.0,128.0
3,0,70,3.0,128.0
3,0,71,4.0,128.0
3,0,72,6.0,128.0
3,0,73,9.0,128.0
3,0,74,5.0,128.0
3,0,75,8.0,128.0
3,0,76,7.0,128.0
3,0,77,9.0,128.0
3,0,78,8.0,128.0
3,0,79,10.0,128.0
3,0,80,11.0,128.0
3,0,81,6.0,128.0
3,0,82,4.0,128.0
3,0,83,7.0,128.0
3,0,84,9.0,128.0
3,0,85,12.0,128.0
3,0,86,3.0,128.0
3,0,87,9.0,128.0
