seed,dataset,generation,new_selected,population
1,0,1,73.0,128.0
1,0,2,55.0,128.0
1,0,3,40.0,128.0
1,0,4,25.0,128.0
1,0,5,38.0,128.0
1,0,6,27.0,128.0
1,0,7,23.0,128.0
1,0,8,22.0,128.0
1,0,9,19.0,128.0
1,0,10,15.0,128.0
1,0,11,15.0,128.0
1,0,12,21.0,128.0
1,0,13,22.0,128.0
1,0,14,12.0,128.0
1,0,15,17.0,128.0
1,0,16,14.0,128.0
1,0,17,12.0,128.0
1,0,18,12.0,128.0
1,0,19,9.0,128.0
1,0,20,16.0,128.0
1,0,21,10.0,128.0
1,0,22,13.0,128.0
1,0,23,16.0,128.0
1,0,24,13.0,128.0
1,0,25,16.0,128.0
1,0,26,17.0,128.0
1,0,27,11.0,128.0
1,0,28,15.0,128.0
1,0,29,16.0,128.0
1,0,30,7.0,128.0
1,0,31,19.0,128.0
1,0,32,15.0,128.0
1,0,33,13.0,128.0
1,0,34,15.0,128.0
1,0,35,8.0,128.0
1,0,36,14.0,128.0
1,0,37,14.0,128.0
1,0,38,12.0,128.0
1,0,39,9.0,128.0
1,0,40,16.0,128.0
1,0,41,12.0,128.0
1,0,42,20.0,128.0
1,0,43,13.0,128.0
1,0,44,14.0,128.0
1,0,45,7.0,128.0
1,0,46,10.0,128.0
1,0,47,9.0,128.0
1,0,48,16.0,128.0
1,0,49,13.0,128.0
1,0,50,10.0,128.0
1,0,51,16.0,128.0
1,0,52,15.0,128.0
1,0,53,15.0,128.0
1,0,54,13.0,128.0
1,0,55,12.0,128.0
1,0,56,16.0,128.0
1,0,57,16.0,128.0
1,0,58,16.0,128.0
1,0,59,13.0,128.0
1,0,60,14.0,128.0
1,0,61,11.0,128.0
1,0,62,9.0,128.0
1,0,63,12.0,128.0
1,0,64,12.0,128.0
1,0,65,12.0,128.0
1,0,66,10.0,128.0
1,0,67,17.0,128.0
1,0,68,14.0,128.0
1,0,69,8.0,128.0
1,0,70,14.0,128.0
1,0,71,15.0,128.0
1,0,72,7.0,128.0
1,0,73,5.0,128.0
1,0,74,10.0,128.0
1,0,75,14.0,128.0
1,0,76,9.0,128.0
1,0,77,12.0,128.0
1,0,78,11.0,128.0
1,0,79,14.0,128.0
1,0,80,12.0,128.0
1,0,81,11.0,128.0
1,0,82,12.0,128.0
1,0,83,8.0,128.0
1,0,84,8.0,128.0
1,0,85,12.0,128.0
1,0,86,14.0,128.0
1,0,87,14.0,128.0
1,0,88,12.0,128.0
1,0,89,15.0,128.0
1,0,90,10.0,128.0
1,0,91,6.0,128.0
1,0,92,6.0,128.0
1,0,93,6.0,128.0
1,0,94,12.0,128.0
1,0,95,8.0,128.0
1,0,96,14.0,128.0
1,0,97,16.0,128.0
1,0,98,14.0,128.0
1,0,99,15.0,128.0
1,0,100,10.0,128.0
1,0,101,7.0,128.0
1,0,102,14.0,128.0
1,0,103,9.0,128.0
1,0,104,15.0,128.0
1,0,105,10.0,128.0
1,0,106,8.0,128.0
1,0,107,10.0,128.0
1,0,108,16.0,128.0
1,0,109,13.0,128.0
1,0,110,21.0,128.0
1,0,111,17.0,128.0
1,0,112,11.0,128.0
1,0,113,11.0,128.0
