seed,dataset,generation,new_selected,population
1,0,1,73.0,128.0
1,0,2,55.0,128.0
1,0,3,40.0,128.0
1,0,4,33.0,128.0
1,0,5,37.0,128.0
1,0,6,28.0,128.0
1,0,7,29.0,128.0
1,0,8,27.0,128.0
1,0,9,22.0,128.0
1,0,10,20.0,128.0
1,0,11,17.0,128.0
1,0,12,22.0,128.0
1,0,13,21.0,128.0
1,0,14,21.0,128.0
1,0,15,19.0,128.0
1,0,16,12.0,128.0
1,0,17,11.0,128.0
1,0,18,13.0,128.0
1,0,19,9.0,128.0
1,0,20,11.0,128.0
1,0,21,9.0,128.0
1,0,22,11.0,128.0
1,0,23,10.0,128.0
1,0,24,10.0,128.0
1,0,25,7.0,128.0
1,0,26,9.0,128.0
1,0,27,10.0,128.0
1,0,28,7.0,128.0
1,0,29,8.0,128.0
1,0,30,8.0,128.0
1,0,31,11.0,128.0
1,0,32,11.0,128.0
1,0,33,11.0,128.0
1,0,34,5.0,128.0
1,0,35,7.0,128.0
1,0,36,12.0,128.0
1,0,37,10.0,128.0
1,0,38,9.0,128.0
1,0,39,11.0,128.0
1,0,40,12.0,128.0
1,0,41,13.0,128.0
1,0,42,11.0,128.0
1,0,43,16.0,128.0
1,0,44,8.0,128.0
1,0,45,16.0,128.0
1,0,46,9.0,128.0
1,0,47,14.0,128.0
1,0,48,10.0,128.0
1,0,49,11.0,128.0
1,0,50,11.0,128.0
1,0,51,9.0,128.0
1,0,52,11.0,128.0
1,0,53,13.0,128.0
1,0,54,10.0,128.0
1,0,55,19.0,128.0
1,0,56,10.0,128.0
1,0,57,10.0,128.0
1,0,58,10.0,128.0
1,0,59,8.0,128.0
1,0,60,17.0,128.0
1,0,61,8.0,128.0
1,0,62,16.0,128.0
1,0,63,14.0,128.0
1,0,64,17.0,128.0
1,0,65,15.0,128.0
1,0,66,17.0,128.0
1,0,67,15.0,128.0
1,0,68,21.0,128.0
1,0,69,16.0,128.0
1,0,70,16.0,128.0
1,0,71,12.0,128.0
1,0,72,18.0,128.0
1,0,73,13.0,128.0
1,0,74,14.0,128.0
1,0,75,7.0,128.0
1,0,76,15.0,128.0
1,0,77,22.0,128.0
1,0,78,21.0,128.0
1,0,79,15.0,128.0
1,0,80,10.0,128.0
1,0,81,13.0,128.0
1,0,82,18.0,128.0
1,0,83,9.0,128.0
1,0,84,11.0,128.0
1,0,85,16.0,128.0
1,0,86,15.0,128.0
1,0,87,14.0,128.0
1,0,88,19.0,128.0
1,0,89,9.0,128.0
1,0,90,15.0,128.0
1,0,91,16.0,128.0
1,0,92,10.0,128.0
1,0,93,11.0,128.0
1,0,94,8.0,128.0
1,0,95,9.0,128.0
1,0,96,12.0,128.0
1,0,97,15.0,128.0
1,0,98,13.0,128.0
1,0,99,18.0,128.0
1,0,100,13.0,128.0
1,0,101,16.0,128.0
1,0,102,7.0,128.0
1,0,103,13.0,128.0
1,0,104,12.0,128.0
1,0,105,11.0,128.0
1,0,106,12.0,128.0
1,0,107,12.0,128.0
1,0,108,20.0,128.0
1,0,109,12.0,128.0
1,0,110,14.0,128.0
1,0,111,15.0,128.0
1,0,112,16.0,128.0
1,0,113,9.0,128.0
