seed,dataset,generation,new_selected,population
1,0,1,75.0,128.0
1,0,2,67.0,128.0
1,0,3,56.0,128.0
1,0,4,49.0,128.0
1,0,5,43.0,128.0
1,0,6,27.0,128.0
1,0,7,32.0,128.0
1,0,8,29.0,128.0
1,0,9,28.0,128.0
1,0,10,31.0,128.0
1,0,11,24.0,128.0
1,0,12,23.0,128.0
1,0,13,28.0,128.0
1,0,14,24.0,128.0
1,0,15,22.0,128.0
1,0,16,22.0,128.0
1,0,17,23.0,128.0
1,0,18,31.0,128.0
1,0,19,21.0,128.0
1,0,20,31.0,128.0
1,0,21,24.0,128.0
1,0,22,19.0,128.0
1,0,23,22.0,128.0
1,0,24,19.0,128.0
1,0,25,19.0,128.0
1,0,26,18.0,128.0
1,0,27,22.0,128.0
1,0,28,19.0,128.0
1,0,29,14.0,128.0
1,0,30,20.0,128.0
1,0,31,19.0,128.0
1,0,32,11.0,128.0
1,0,33,12.0,128.0
1,0,34,13.0,128.0
1,0,35,17.0,128.0
1,0,36,12.0,128.0
1,0,37,8.0,128.0
1,0,38,17.0,128.0
1,0,39,13.0,128.0
1,0,40,13.0,128.0
1,0,41,9.0,128.0
1,0,42,10.0,128.0
1,0,43,13.0,128.0
1,0,44,5.0,128.0
1,0,45,14.0,128.0
1,0,46,12.0,128.0
1,0,47,15.0,128.0
1,0,48,15.0,128.0
1,0,49,15.0,128.0
1,0,50,12.0,128.0
1,0,51,9.0,128.0
1,0,52,14.0,128.0
1,0,53,14.0,128.0
1,0,54,9.0,128.0
1,0,55,11.0,128.0
1,0,56,10.0,128.0
1,0,57,12.0,128.0
1,0,58,12.0,128.0
1,0,59,11.0,128.0
1,0,60,15.0,128.0
1,0,61,11.0,128.0
1,0,62,9.0,128.0
1,0,63,14.0,128.0
1,0,64,10.0,128.0
1,0,65,10.0,128.0
1,0,66,4.0,128.0
1,0,67,11.0,128.0
1,0,68,10.0,128.0
1,0,69,6.0,128.0
1,0,70,7.0,128.0
1,0,71,8.0,128.0
1,0,72,6.0,128.0
1,0,73,6.0,128.0
1,0,74,15.0,128.0
1,0,75,13.0,128.0
1,0,76,11.0,128.0
1,0,77,11.0,128.0
1,0,78,7.0,128.0
1,0,79,7.0,128.0
1,0,80,9.0,128.0
1,0,81,5.0,128.0
1,0,82,6.0,128.0
1,0,83,11.0,128.0
1,0,84,4.0,128.0
1,0,85,6.0,128.0
1,0,86,6.0,128.0
1,0,87,5.0,128.0
1,0,88,8.0,128.0
1,0,89,3.0,128.0
1,0,90,4.0,128.0
1,0,91,4.0,128.0
1,0,92,8.0,128.0
1,0,93,13.0,128.0
1,0,94,8.0,128.0
1,0,95,7.0,128.0
1,0,96,8.0,128.0
1,0,97,7.0,128.0
1,0,98,5.0,128.0
1,0,99,9.0,128.0
1,0,100,9.0,128.0
1,0,101,7.0,128.0
1,0,102,8.0,128.0
1,0,103,7.0,128.0
1,0,104,4.0,128.0
1,0,105,5.0,128.0
1,0,106,5.0,128.0
1,0,107,7.0,128.0
1,0,108,2.0,128.0
1,0,109,4.0,128.0
1,0,110,9.0,128.0
1,0,111,5.0,128.0
1,0,112,3.0,128.0
1,0,113,3.0,128.0
1,0,114,1.0,128.0
1,0,115,5.0,128.0
1,0,116,7.0,128.0
1,0,117,5.0,128.0
1,0,118,6.0,128.0
1,0,119,3.0,128.0
1,0,120,4.0,128.0
1,0,121,3.0,128.0
1,0,122,9.0,128.0
1,0,123,5.0,128.0
1,0,124,7.0,128.0
1,0,125,5.0,128.0
1,0,126,6.0,128.0
1,0,127,6.0,128.0
1,0,128,4.0,128.0
2,0,1,77.0,128.0
2,0,2,67.0,128.0
2,0,3,59.0,128.0
2,0,4,55.0,128.0
2,0,5,51.0,128.0
2,0,6,55.0,128.0
2,0,7,54.0,128.0
2,0,8,51.0,128.0
2,0,9,52.0,128.0
2,0,10,42.0,128.0
2,0,11,37.0,128.0
2,0,12,35.0,128.0
2,0,13,33.0,128.0
2,0,14,30.0,128.0
2,0,15,31.0,128.0
2,0,16,21.0,128.0
2,0,17,27.0,128.0
2,0,18,18.0,128.0
2,0,19,15.0,128.0
2,0,20,18.0,128.0
2,0,21,18.0,128.0
2,0,22,16.0,128.0
2,0,23,18.0,128.0
2,0,24,13.0,128.0
2,0,25,19.0,128.0
2,0,26,12.0,128.0
2,0,27,15.0,128.0
2,0,28,15.0,128.0
2,0,29,15.0,128.0
2,0,30,15.0,128.0
2,0,31,11.0,128.0
2,0,32,10.0,128.0
2,0,33,7.0,128.0
2,0,34,10.0,128.0
2,0,35,6.0,128.0
2,0,36,14.0,128.0
2,0,37,17.0,128.0
2,0,38,13.0,128.0
2,0,39,9.0,128.0
2,0,40,13.0,128.0
2,0,41,11.0,128.0
2,0,42,14.0,128.0
2,0,43,9.0,128.0
2,0,44,11.0,128.0
2,0,45,16.0,128.0
2,0,46,11.0,128.0
2,0,47,7.0,128.0
2,0,48,13.0,128.0
2,0,49,13.0,128.0
2,0,50,7.0,128.0
2,0,51,9.0,128.0
2,0,52,13.0,128.0
2,0,53,9.0,128.0
2,0,54,14.0,128.0
2,0,55,10.0,128.0
2,0,56,7.0,128.0
2,0,57,8.0,128.0
2,0,58,9.0,128.0
2,0,59,11.0,128.0
2,0,60,9.0,128.0
2,0,61,13.0,128.0
2,0,62,6.0,128.0
2,0,63,7.0,128.0
2,0,64,10.0,128.0
2,0,65,9.0,128.0
2,0,66,10.0,128.0
2,0,67,12.0,128.0
2,0,68,9.0,128.0
2,0,69,15.0,128.0
2,0,70,5.0,128.0
2,0,71,6.0,128.0
2,0,72,7.0,128.0
2,0,73,10.0,128.0
2,0,74,8.0,128.0
2,0,75,8.0,128.0
2,0,76,5.0,128.0
2,0,77,12.0,128.0
2,0,78,7.0,128.0
2,0,79,5.0,128.0
2,0,80,10.0,128.0
2,0,81,7.0,128.0
2,0,82,5.0,128.0
2,0,83,4.0,128.0
2,0,84,6.0,128.0
2,0,85,7.0,128.0
2,0,86,5.0,128.0
2,0,87,8.0,128.0
2,0,88,9.0,128.0
2,0,89,6.0,128.0
2,0,90,8.0,128.0
2,0,91,7.0,128.0
2,0,92,5.0,128.0
2,0,93,8.0,128.0
2,0,94,6.0,128.0
2,0,95,7.0,128.0
2,0,96,9.0,128.0
2,0,97,8.0,128.0
2,0,98,8.0,128.0
2,0,99,5.0,128.0
2,0,100,5.0,128.0
2,0,101,7.0,128.0
2,0,102,13.0,128.0
2,0,103,9.0,128.0
2,0,104,10.0,128.0
2,0,105,2.0,128.0
2,0,106,10.0,128.0
2,0,107,9.0,128.0
2,0,108,6.0,128.0
2,0,109,12.0,128.0
2,0,110,6.0,128.0
2,0,111,9.0,128.0
2,0,112,7.0,128.0
2,0,113,8.0,128.0
2,0,114,9.0,128.0
2,0,115,10.0,128.0
2,0,116,6.0,128.0
2,0,117,9.0,128.0
2,0,118,6.0,128.0
2,0,119,10.0,128.0
2,0,120,9.0,128.0
2,0,121,9.0,128.0
2,0,122,6.0,128.0
2,0,123,7.0,128.0
2,0,124,10.0,128.0
2,0,125,8.0,128.0
2,0,126,9.0,128.0
2,0,127,3.0,128.0
2,0,128,8.0,128.0
3,0,1,73.0,128.0
3,0,2,57.0,128.0
3,0,3,45.0,128.0
3,0,4,43.0,128.0
3,0,5,50.0,128.0
3,0,6,41.0,128.0
3,0,7,50.0,128.0
3,0,8,39.0,128.0
3,0,9,29.0,128.0
3,0,10,41.0,128.0
3,0,11,36.0,128.0
3,0,12,28.0,128.0
3,0,13,33.0,128.0
3,0,14,35.0,128.0
3,0,15,34.0,128.0
3,0,16,33.0,128.0
3,0,17,29.0,128.0
3,0,18,34.0,128.0
3,0,19,22.0,128.0
3,0,20,22.0,128.0
3,0,21,23.0,128.0
3,0,22,28.0,128.0
3,0,23,21.0,128.0
3,0,24,32.0,128.0
3,0,25,26.0,128.0
3,0,26,31.0,128.0
3,0,27,24.0,128.0
3,0,28,26.0,128.0
3,0,29,28.0,128.0
3,0,30,26.0,128.0
3,0,31,28.0,128.0
3,0,32,25.0,128.0
3,0,33,18.0,128.0
3,0,34,17.0,128.0
3,0,35,26.0,128.0
3,0,36,20.0,128.0
3,0,37,19.0,128.0
3,0,38,13.0,128.0
3,0,39,11.0,128.0
3,0,40,15.0,128.0
3,0,41,12.0,128.0
3,0,42,13.0,128.0
3,0,43,13.0,128.0
3,0,44,13.0,128.0
3,0,45,16.0,128.0
3,0,46,10.0,128.0
3,0,47,15.0,128.0
3,0,48,8.0,128.0
3,0,49,12.0,128.0
3,0,50,12.0,128.0
3,0,51,8.0,128.0
3,0,52,11.0,128.0
3,0,53,13.0,128.0
3,0,54,9.0,128.0
3,0,55,6.0,128.0
3,0,56,3.0,128.0
3,0,57,7.0,128.0
3,0,58,3.0,128.0
3,0,59,12.0,128.0
3,0,60,13.0,128.0
3,0,61,4.0,128.0
3,0,62,9.0,128.0
3,0,63,4.0,128.0
3,0,64,15.0,128.0
3,0,65,3.0,128.0
3,0,66,10.0,128.0
3,0,67,7.0,128.0
3,0,68,9.0,128.0
3,0,69,7.0,128.0
3,0,70,7.0,128.0
3,0,71,10.0,128.0
3,0,72,8.0,128.0
3,0,73,5.0,128.0
3,0,74,5.0,128.0
3,0,75,7.0,128.0
3,0,76,7.0,128.0
3,0,77,6.0,128.0
3,0,78,6.0,128.0
3,0,79,8.0,128.0
3,0,80,6.0,128.0
3,0,81,10.0,128.0
3,0,82,11.0,128.0
3,0,83,8.0,128.0
3,0,84,9.0,128.0
3,0,85,4.0,128.0
3,0,86,5.0,128.0
3,0,87,4.0,128.0
3,0,88,8.0,128.0
3,0,89,7.0,128.0
3,0,90,4.0,128.0
3,0,91,7.0,128.0
3,0,92,11.0,128.0
3,0,93,5.0,128.0
3,0,94,6.0,128.0
3,0,95,7.0,128.0
3,0,96,7.0,128.0
3,0,97,3.0,128.0
3,0,98,9.0,128.0
3,0,99,5.0,128.0
3,0,100,5.0,128.0
3,0,101,7.0,128.0
3,0,102,5.0,128.0
3,0,103,11.0,128.0
3,0,104,3.0,128.0
3,0,105,8.0,128.0
3,0,106,9.0,128.0
3,0,107,8.0,128.0
3,0,108,5.0,128.0
3,0,109,10.0,128.0
3,0,110,6.0,128.0
3,0,111,9.0,128.0
3,0,112,9.0,128.0
3,0,113,7.0,128.0
3,0,114,5.0,128.0
3,0,115,1.0,128.0
3,0,116,7.0,128.0
3,0,117,4.0,128.0
3,0,118,3.0,128.0
3,0,119,6.0,128.0
3,0,120,7.0,128.0
3,0,121,3.0,128.0
3,0,122,8.0,128.0
3,0,123,8.0,128.0
3,0,124,4.0,128.0
3,0,125,0.0,128.0
3,0,126,6.0,128.0
3,0,127,5.0,128.0
3,0,128,10.0,128.0
