num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
51,32,1024,0,1,0,0,5,100,1,0.000000,0.68965517,0.68941176,0.65468750,120,52,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
51,32,1024,0,1,0,0,5,100,1,0.000000,0.87931034,0.88000000,0.21718750,153,21,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
51,32,1024,0,1,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.18671875,174,0,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
51,32,1024,0,1,0,0,5,100,1,0.000000,0.89080460,0.89092437,0.29687500,620,74,2,696,"model=mine,scope=overall,phase=test"
61,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.12695312,172,2,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
61,32,1024,0,1,0,0,5,100,1,0.000000,0.74137931,0.74218487,0.68710938,129,44,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
61,32,1024,0,1,0,0,5,100,1,0.000000,0.85632184,0.85714286,0.20351563,149,25,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
61,32,1024,0,1,0,0,5,100,1,0.000000,0.98275862,0.98285714,0.18359375,171,2,1,174,"model=mine,scope=dataset,dataset=3,phase=test"
61,32,1024,0,1,0,0,5,100,1,0.000000,0.89224138,0.89268908,0.30029297,621,73,2,696,"model=mine,scope=overall,phase=test"
71,32,1024,0,1,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.12734375,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
71,32,1024,0,1,0,0,5,100,1,0.000000,0.91954023,0.91983193,0.67812500,160,14,0,174,"model=mine,scope=dataset,dataset=1,phase=test"
71,32,1024,0,1,0,0,5,100,1,0.000000,0.85057471,0.85142857,0.20117188,148,25,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
71,32,1024,0,1,0,0,5,100,1,0.000000,0.98275862,0.98285714,0.19179688,171,3,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
71,32,1024,0,1,0,0,5,100,1,0.000000,0.93821839,0.93852941,0.29960938,653,42,1,696,"model=mine,scope=overall,phase=test"
81,32,1024,0,1,0,0,5,100,1,0.000000,0.98275862,0.98285714,0.12929688,171,2,1,174,"model=mine,scope=dataset,dataset=0,phase=test"
81,32,1024,0,1,0,0,5,100,1,0.000000,0.91954023,0.92000000,0.67929688,160,13,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
81,32,1024,0,1,0,0,5,100,1,0.000000,0.89080460,0.89142857,0.19687500,155,19,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
81,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.18828125,172,2,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
81,32,1024,0,1,0,0,5,100,1,0.000000,0.94540230,0.94571429,0.29843750,658,36,2,696,"model=mine,scope=overall,phase=test"
91,32,1024,0,1,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.12539063,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
91,32,1024,0,1,0,0,5,100,1,0.000000,0.74712644,0.74537815,0.66289062,130,43,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
91,32,1024,0,1,0,0,5,100,1,0.000000,0.89080460,0.89142857,0.19804688,155,19,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
91,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.19414063,172,2,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
91,32,1024,0,1,0,0,5,100,1,0.000000,0.90660920,0.90634454,0.29511719,631,64,1,696,"model=mine,scope=overall,phase=test"
101,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.11484375,172,2,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
101,32,1024,0,1,0,0,5,100,1,0.000000,0.69540230,0.69546218,0.62382812,121,51,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
101,32,1024,0,1,0,0,5,100,1,0.000000,0.85057471,0.85142857,0.19609375,148,26,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
101,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.18867187,172,2,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
101,32,1024,0,1,0,0,5,100,1,0.000000,0.88074713,0.88100840,0.28085938,613,81,2,696,"model=mine,scope=overall,phase=test"
111,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.12578125,172,2,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
111,32,1024,0,1,0,0,5,100,1,0.000000,0.70689655,0.70756303,0.59257812,123,49,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
111,32,1024,0,1,0,0,5,100,1,0.000000,0.89080460,0.89142857,0.20390625,155,19,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
111,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.18828125,172,2,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
111,32,1024,0,1,0,0,5,100,1,0.000000,0.89367816,0.89403361,0.27763672,622,72,2,696,"model=mine,scope=overall,phase=test"
121,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.12539063,172,2,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
121,32,1024,0,1,0,0,5,100,1,0.000000,0.86781609,0.86806723,0.63789063,151,21,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
121,32,1024,0,1,0,0,5,100,1,0.000000,0.86206897,0.86285714,0.19687500,150,24,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
121,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.19335938,172,2,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
121,32,1024,0,1,0,0,5,100,1,0.000000,0.92672414,0.92701681,0.28837891,645,49,2,696,"model=mine,scope=overall,phase=test"
131,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.11562500,172,2,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
131,32,1024,0,1,0,0,5,100,1,0.000000,0.89655172,0.89714286,0.65078125,156,16,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
131,32,1024,0,1,0,0,5,100,1,0.000000,0.89080460,0.89142857,0.20898438,155,19,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
131,32,1024,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.18085937,173,1,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
131,32,1024,0,1,0,0,5,100,1,0.000000,0.94252874,0.94285714,0.28906250,656,38,2,696,"model=mine,scope=overall,phase=test"
141,32,1024,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.12421875,173,1,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
141,32,1024,0,1,0,0,5,100,1,0.000000,0.86206897,0.86285714,0.64648438,150,21,3,174,"model=mine,scope=dataset,dataset=1,phase=test"
141,32,1024,0,1,0,0,5,100,1,0.000000,0.87356322,0.87428571,0.19257812,152,22,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
141,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.17578125,172,2,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
141,32,1024,0,1,0,0,5,100,1,0.000000,0.92959770,0.93000000,0.28476563,647,46,3,696,"model=mine,scope=overall,phase=test"
151,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.11406250,172,2,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
151,32,1024,0,1,0,0,5,100,1,0.000000,0.77011494,0.77092437,0.61679688,134,38,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
151,32,1024,0,1,0,0,5,100,1,0.000000,0.92528736,0.92571429,0.19921875,161,13,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
151,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.17929687,172,2,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
151,32,1024,0,1,0,0,5,100,1,0.000000,0.91810345,0.91844538,0.27734375,639,55,2,696,"model=mine,scope=overall,phase=test"
21,32,2048,0,1,0,0,5,100,1,0.000000,0.99425287,0.99411765,0.15722656,173,1,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
21,32,2048,0,1,0,0,5,100,1,0.000000,0.40229885,0.40000000,0.97656250,70,102,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
21,32,2048,0,1,0,0,5,100,1,0.000000,0.87931034,0.88000000,0.23867188,153,21,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
21,32,2048,0,1,0,0,5,100,1,0.000000,0.79885057,0.80000000,0.24257813,139,34,1,174,"model=mine,scope=dataset,dataset=3,phase=test"
21,32,2048,0,1,0,0,5,100,1,0.000000,0.76867816,0.76852941,0.40375977,535,158,3,696,"model=mine,scope=overall,phase=test"
31,32,2048,0,1,0,0,5,100,1,0.000000,0.98850575,0.98840336,0.16328125,172,2,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
31,32,2048,0,1,0,0,5,100,1,0.000000,0.57471264,0.57142857,0.84433594,100,72,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
31,32,2048,0,1,0,0,5,100,1,0.000000,0.85057471,0.85142857,0.15605469,148,26,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
31,32,2048,0,1,0,0,5,100,1,0.000000,0.97701149,0.97714286,0.20566406,170,4,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
31,32,2048,0,1,0,0,5,100,1,0.000000,0.84770115,0.84710084,0.34233398,590,104,2,696,"model=mine,scope=overall,phase=test"
41,32,2048,0,1,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.17207031,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
41,32,2048,0,1,0,0,5,100,1,0.000000,0.70689655,0.70319328,0.74160156,123,49,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
41,32,2048,0,1,0,0,5,100,1,0.000000,0.86781609,0.86857143,0.17070313,151,23,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
41,32,2048,0,1,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.17773438,174,0,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
41,32,2048,0,1,0,0,5,100,1,0.000000,0.89367816,0.89294118,0.31552734,622,72,2,696,"model=mine,scope=overall,phase=test"
51,32,2048,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.15371094,173,1,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
51,32,2048,0,1,0,0,5,100,1,0.000000,0.67816092,0.67815126,0.68066406,118,54,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
51,32,2048,0,1,0,0,5,100,1,0.000000,0.86781609,0.86857143,0.17304687,151,23,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
