num_levels,vector_dimension,scope,dataset_id,krischan_accuracy,candidate_accuracy,delta_candidate_minus_krischan,winner
41,8192,overall,-1,0.9494,0.88793103,-0.06146897000000007,krischan
51,512,dataset,0,0.977,0.98850575,0.011505749999999981,candidate
51,512,dataset,1,0.6598,0.68965517,0.02985516999999993,candidate
51,512,dataset,2,0.8943000000000001,0.82758621,-0.0667137900000001,krischan
51,512,dataset,3,0.9609000000000001,0.98850575,0.027605749999999873,candidate
51,512,overall,-1,0.873,0.87356322,0.0005632199999999754,candidate
51,1024,dataset,0,0.977,0.99425287,0.017252869999999976,candidate
51,1024,dataset,1,0.8321999999999999,0.68965517,-0.14254482999999996,krischan
51,1024,dataset,2,0.8506,0.87931034,0.028710339999999945,candidate
51,1024,dataset,3,0.9667,1.0,0.033299999999999996,candidate
51,1024,overall,-1,0.9066,0.8908046,-0.015795400000000015,krischan
51,2048,dataset,0,0.9736,0.99425287,0.020652869999999934,candidate
51,2048,dataset,1,0.831,0.67816092,-0.15283908000000002,krischan
51,2048,dataset,2,0.8609,0.86781609,0.006916090000000041,candidate
51,2048,dataset,3,0.9712999999999999,1.0,0.02870000000000006,candidate
51,2048,overall,-1,0.9092,0.88505747,-0.024142529999999995,krischan
51,4096,dataset,0,0.9851000000000001,0.98850575,0.003405749999999874,candidate
51,4096,dataset,1,0.8414,0.67241379,-0.16898621000000003,krischan
51,4096,dataset,2,0.8609,0.86781609,0.006916090000000041,candidate
51,4096,dataset,3,0.9667,1.0,0.033299999999999996,candidate
51,4096,overall,-1,0.9135,0.88218391,-0.03131609000000002,krischan
51,8192,dataset,0,0.9815999999999999,1.0,0.018400000000000083,candidate
51,8192,dataset,1,0.7828,0.64367816,-0.13912184000000005,krischan
51,8192,dataset,2,0.8644,0.8908046,0.0264046,candidate
51,8192,dataset,3,0.9690000000000001,1.0,0.030999999999999917,candidate
51,8192,overall,-1,0.8994,0.88362069,-0.01577930999999999,krischan
61,512,dataset,0,0.9804999999999999,0.98275862,0.0022586200000001,candidate
61,512,dataset,1,0.7056999999999999,0.89655172,0.19085172000000017,candidate
61,512,dataset,2,0.8391,0.82183908,-0.017260919999999902,krischan
61,512,dataset,3,0.9712999999999999,0.98275862,0.011458620000000086,candidate
61,512,overall,-1,0.8741,0.92097701,0.04687701,candidate
61,1024,dataset,0,0.9782,0.98850575,0.010305750000000002,candidate
61,1024,dataset,1,0.7161,0.74137931,0.025279310000000055,candidate
61,1024,dataset,2,0.8529000000000001,0.85632184,0.0034218399999998983,candidate
61,1024,dataset,3,0.9655,0.98275862,0.017258620000000002,candidate
61,1024,overall,-1,0.8782,0.89224138,0.014041379999999992,candidate
61,2048,dataset,0,0.9448000000000001,0.98850575,0.04370574999999988,candidate
61,2048,dataset,1,0.7931,0.74137931,-0.051720690000000014,krischan
61,2048,dataset,2,0.8805,0.85632184,-0.02417815999999995,krischan
61,2048,dataset,3,0.9782,0.99425287,0.016052869999999997,candidate
61,2048,overall,-1,0.8991,0.89511494,-0.003985059999999985,krischan
61,4096,dataset,0,0.9851000000000001,0.99425287,0.009152869999999869,candidate
61,4096,dataset,1,0.7414000000000001,0.70689655,-0.0345034500000001,krischan
61,4096,dataset,2,0.8517,0.85632184,0.004621839999999988,candidate
61,4096,dataset,3,0.9815999999999999,0.99425287,0.012652870000000038,candidate
61,4096,overall,-1,0.8898999999999999,0.88793103,-0.001968969999999959,krischan
61,8192,dataset,0,0.9851000000000001,0.99425287,0.009152869999999869,candidate
61,8192,dataset,1,0.8184,0.72988506,-0.08851494000000004,krischan
61,8192,dataset,2,0.8540000000000001,0.86781609,0.013816089999999948,candidate
61,8192,dataset,3,0.9839,0.98850575,0.004605749999999964,candidate
61,8192,overall,-1,0.9103,0.89511494,-0.015185059999999972,krischan
71,512,dataset,0,0.977,0.98850575,0.011505749999999981,candidate
71,512,dataset,1,0.6678000000000001,0.88505747,0.21725746999999995,candidate
71,512,dataset,2,0.8690000000000001,0.83333333,-0.03566667000000012,krischan
71,512,dataset,3,0.977,0.98275862,0.005758620000000048,candidate
71,512,overall,-1,0.8726999999999999,0.92241379,0.04971379000000009,candidate
71,1024,dataset,0,0.9804999999999999,1.0,0.019500000000000073,candidate
71,1024,dataset,1,0.8828,0.91954023,0.03674022999999993,candidate
71,1024,dataset,2,0.8575,0.85057471,-0.006925290000000084,krischan
71,1024,dataset,3,0.9815999999999999,0.98275862,0.0011586200000001101,candidate
71,1024,overall,-1,0.9256,0.93821839,0.01261838999999998,candidate
71,2048,dataset,0,0.9862000000000001,0.98850575,0.0023057499999998843,candidate
71,2048,dataset,1,0.677,0.87356322,0.19656321999999993,candidate
71,2048,dataset,2,0.8517,0.87356322,0.02186321999999996,candidate
71,2048,dataset,3,0.9851000000000001,0.98850575,0.003405749999999874,candidate
71,2048,overall,-1,0.875,0.93103448,0.05603448,candidate
71,4096,dataset,0,0.9759,1.0,0.02410000000000001,candidate
71,4096,dataset,1,0.6069,0.97701149,0.37011149,candidate
71,4096,dataset,2,0.8517,0.86206897,0.010368970000000033,candidate
71,4096,dataset,3,0.9862000000000001,0.98850575,0.0023057499999998843,candidate
71,4096,overall,-1,0.8552,0.95689655,0.10169655,candidate
71,8192,dataset,0,0.9862000000000001,1.0,0.013799999999999923,candidate
71,8192,dataset,1,0.7713,0.97126437,0.19996437,candidate
71,8192,dataset,2,0.8529000000000001,0.9137931,0.06089309999999992,candidate
71,8192,dataset,3,0.9839,0.98275862,-0.0011413799999999696,krischan
71,8192,overall,-1,0.8986,0.96695402,0.06835402000000002,candidate
81,512,dataset,0,0.9862000000000001,0.97701149,-0.009188510000000094,krischan
81,512,dataset,1,0.6470999999999999,0.86781609,0.22071609000000014,candidate
81,512,dataset,2,0.8448,0.82758621,-0.017213790000000007,krischan
81,512,dataset,3,0.9712999999999999,1.0,0.02870000000000006,candidate
81,512,overall,-1,0.8623999999999999,0.91810345,0.0557034500000001,candidate
81,1024,dataset,0,0.977,0.98275862,0.005758620000000048,candidate
81,1024,dataset,1,0.7724,0.91954023,0.14714022999999998,candidate
81,1024,dataset,2,0.8482999999999999,0.8908046,0.042504600000000003,candidate
81,1024,dataset,3,0.9701000000000001,0.98850575,0.018405749999999887,candidate
81,1024,overall,-1,0.892,0.9454023,0.053402300000000014,candidate
81,2048,dataset,0,0.9851000000000001,1.0,0.014899999999999913,candidate
81,2048,dataset,1,0.8471,0.92528736,0.07818736000000004,candidate
81,2048,dataset,2,0.8644,0.90229885,0.03789885000000004,candidate
81,2048,dataset,3,0.9759,1.0,0.02410000000000001,candidate
81,2048,overall,-1,0.9181,0.95689655,0.03879654999999993,candidate
81,4096,dataset,0,0.9828,0.98850575,0.005705749999999954,candidate
81,4096,dataset,1,0.7506,0.82183908,0.07123908000000001,candidate
81,4096,dataset,2,0.8448,0.85057471,0.005774709999999961,candidate
81,4096,dataset,3,0.9851000000000001,1.0,0.014899999999999913,candidate
81,4096,overall,-1,0.8908,0.91522989,0.024429889999999954,candidate
81,8192,dataset,0,0.9828,0.99425287,0.011452869999999948,candidate
81,8192,dataset,1,0.6920000000000001,0.86206897,0.17006896999999999,candidate
81,8192,dataset,2,0.8529000000000001,0.8908046,0.037904599999999844,candidate
81,8192,dataset,3,0.9828,1.0,0.017199999999999993,candidate
81,8192,overall,-1,0.8776,0.93678161,0.059181609999999996,candidate
91,512,dataset,0,0.9747,0.97126437,-0.003435630000000023,krischan
91,512,dataset,1,0.7908,0.95977011,0.16897011000000006,candidate
91,512,dataset,2,0.8425,0.82183908,-0.02066091999999997,krischan
91,512,dataset,3,0.9851000000000001,1.0,0.014899999999999913,candidate
91,512,overall,-1,0.8983,0.93821839,0.03991838999999997,candidate
91,1024,dataset,0,0.977,1.0,0.02300000000000002,candidate
91,1024,dataset,1,0.754,0.74712644,-0.006873560000000056,krischan
91,1024,dataset,2,0.8437,0.8908046,0.04710459999999994,candidate
91,1024,dataset,3,0.9804999999999999,0.98850575,0.008005750000000034,candidate
91,1024,overall,-1,0.8887999999999999,0.9066092,0.01780920000000008,candidate
91,2048,dataset,0,0.9782,0.99425287,0.016052869999999997,candidate
91,2048,dataset,1,0.9195,0.90804598,-0.011454019999999954,krischan
91,2048,dataset,2,0.8493999999999999,0.88505747,0.03565747000000008,candidate
91,2048,dataset,3,0.9828,1.0,0.017199999999999993,candidate
91,2048,overall,-1,0.9325,0.94683908,0.01433908000000006,candidate
91,4096,dataset,0,0.9839,0.98850575,0.004605749999999964,candidate
91,4096,dataset,1,0.9632,0.79310345,-0.1700965499999999,krischan
91,4096,dataset,2,0.8529000000000001,0.86206897,0.009168969999999943,candidate
91,4096,dataset,3,0.9828,1.0,0.017199999999999993,candidate
91,4096,overall,-1,0.9457,0.91091954,-0.03478046000000001,krischan
91,8192,dataset,0,0.9782,1.0,0.02180000000000004,candidate
91,8192,dataset,1,0.8632,0.87356322,0.010363220000000006,candidate
91,8192,dataset,2,0.8701000000000001,0.88505747,0.014957469999999917,candidate
91,8192,dataset,3,0.9804999999999999,1.0,0.019500000000000073,candidate
91,8192,overall,-1,0.9229999999999999,0.93965517,0.016655170000000052,candidate
101,512,dataset,0,0.9759,0.97701149,0.0011114899999999928,candidate
101,512,dataset,1,0.8747,0.85057471,-0.024125290000000077,krischan
101,512,dataset,2,0.8414,0.82183908,-0.01956091999999998,krischan
101,512,dataset,3,0.9747,0.98275862,0.008058620000000016,candidate
101,512,overall,-1,0.9167000000000001,0.90804598,-0.00865402000000004,krischan
101,1024,dataset,0,0.9723999999999999,0.98850575,0.01610575000000003,candidate
101,1024,dataset,1,0.8654999999999999,0.6954023,-0.1700976999999999,krischan
101,1024,dataset,2,0.8482999999999999,0.85057471,0.002274710000000013,candidate
101,1024,dataset,3,0.9851000000000001,0.98850575,0.003405749999999874,candidate
101,1024,overall,-1,0.9178000000000001,0.88074713,-0.037052870000000016,krischan
101,2048,dataset,0,0.9862000000000001,0.98850575,0.0023057499999998843,candidate
101,2048,dataset,1,0.8759,0.85057471,-0.025325290000000056,krischan
101,2048,dataset,2,0.8414,0.8908046,0.04940459999999991,candidate
101,2048,dataset,3,0.9851000000000001,0.98850575,0.003405749999999874,candidate
101,2048,overall,-1,0.9220999999999999,0.9295977,0.0074977000000000515,candidate
101,4096,dataset,0,0.9862000000000001,0.98850575,0.0023057499999998843,candidate
101,4096,dataset,1,0.9034,0.77011494,-0.13328505999999996,krischan
101,4096,dataset,2,0.8529000000000001,0.85057471,-0.0023252900000001464,krischan
101,4096,dataset,3,0.9862000000000001,1.0,0.013799999999999923,candidate
101,4096,overall,-1,0.9322,0.90229885,-0.029901150000000043,krischan
101,8192,dataset,0,0.9839,0.99425287,0.010352869999999958,candidate
101,8192,dataset,1,0.9540000000000001,0.77011494,-0.18388506000000004,krischan
101,8192,dataset,2,0.8493999999999999,0.90229885,0.05289885000000005,candidate
101,8192,dataset,3,0.9804999999999999,0.99425287,0.013752870000000028,candidate
101,8192,overall,-1,0.9420000000000001,0.91522989,-0.02677011000000007,krischan
111,512,dataset,0,0.9667,0.97126437,0.004564369999999984,candidate
111,512,dataset,1,0.8425,0.93678161,0.09428161000000002,candidate
111,512,dataset,2,0.8575,0.81609195,-0.04140805000000003,krischan
111,512,dataset,3,0.9804999999999999,0.99425287,0.013752870000000028,candidate
111,512,overall,-1,0.9118,0.9295977,0.017797699999999916,candidate
111,1024,dataset,0,0.9873999999999999,0.98850575,0.0011057500000000164,candidate
111,1024,dataset,1,0.7563,0.70689655,-0.049403450000000015,krischan
111,1024,dataset,2,0.8356,0.8908046,0.05520459999999994,candidate
111,1024,dataset,3,0.9804999999999999,0.98850575,0.008005750000000034,candidate
111,1024,overall,-1,0.8898999999999999,0.89367816,0.003778160000000086,candidate
111,2048,dataset,0,0.9782,0.99425287,0.016052869999999997,candidate
111,2048,dataset,1,0.9023,0.83908046,-0.06321953999999996,krischan
111,2048,dataset,2,0.8448,0.88505747,0.04025747000000002,candidate
111,2048,dataset,3,0.9862000000000001,0.98850575,0.0023057499999998843,candidate
111,2048,overall,-1,0.9279000000000001,0.92672414,-0.0011758600000000285,krischan
111,4096,dataset,0,0.9851000000000001,0.98850575,0.003405749999999874,candidate
111,4096,dataset,1,0.9356,0.77011494,-0.16548505999999996,krischan
111,4096,dataset,2,0.8540000000000001,0.85632184,0.0023218399999999084,candidate
111,4096,dataset,3,0.9862000000000001,0.99425287,0.008052869999999879,candidate
111,4096,overall,-1,0.9401999999999999,0.90229885,-0.03790114999999994,krischan
111,8192,dataset,0,0.9862000000000001,0.98850575,0.0023057499999998843,candidate
111,8192,dataset,1,0.9,0.73563218,-0.16436782000000005,krischan
111,8192,dataset,2,0.8506,0.90229885,0.05169884999999996,candidate
111,8192,dataset,3,0.9862000000000001,0.99425287,0.008052869999999879,candidate
111,8192,overall,-1,0.9307,0.90517241,-0.025527589999999933,krischan
121,512,dataset,0,0.9678,0.98275862,0.014958620000000034,candidate
121,512,dataset,1,0.7437,0.92528736,0.18158735999999998,candidate
121,512,dataset,2,0.8276,0.82758621,-1.3790000000013514e-05,krischan
121,512,dataset,3,0.9793000000000001,0.99425287,0.014952869999999896,candidate
121,512,overall,-1,0.8795999999999999,0.93247126,0.052871260000000087,candidate
121,1024,dataset,0,0.9815999999999999,0.98850575,0.006905750000000044,candidate
121,1024,dataset,1,0.8402,0.86781609,0.027616090000000093,candidate
121,1024,dataset,2,0.8218000000000001,0.86206897,0.04026896999999996,candidate
121,1024,dataset,3,0.9862000000000001,0.98850575,0.0023057499999998843,candidate
121,1024,overall,-1,0.9075,0.92672414,0.019224140000000056,candidate
