seed,dataset,generation,new_selected,population
1,0,1,72.0,128.0
1,0,2,55.0,128.0
1,0,3,59.0,128.0
1,0,4,51.0,128.0
1,0,5,52.0,128.0
1,0,6,49.0,128.0
1,0,7,52.0,128.0
1,0,8,53.0,128.0
1,0,9,48.0,128.0
1,0,10,46.0,128.0
1,0,11,46.0,128.0
1,0,12,42.0,128.0
1,0,13,33.0,128.0
1,0,14,32.0,128.0
1,0,15,36.0,128.0
1,0,16,30.0,128.0
1,0,17,32.0,128.0
1,0,18,31.0,128.0
1,0,19,26.0,128.0
1,0,20,30.0,128.0
1,0,21,30.0,128.0
1,0,22,26.0,128.0
1,0,23,30.0,128.0
1,0,24,31.0,128.0
1,0,25,35.0,128.0
1,0,26,33.0,128.0
1,0,27,35.0,128.0
1,0,28,23.0,128.0
1,0,29,33.0,128.0
1,0,30,26.0,128.0
1,0,31,28.0,128.0
1,0,32,38.0,128.0
1,0,33,44.0,128.0
1,0,34,35.0,128.0
1,0,35,26.0,128.0
1,0,36,32.0,128.0
1,0,37,27.0,128.0
1,0,38,38.0,128.0
1,0,39,31.0,128.0
1,0,40,37.0,128.0
1,0,41,37.0,128.0
1,0,42,36.0,128.0
1,0,43,38.0,128.0
1,0,44,42.0,128.0
1,0,45,47.0,128.0
1,0,46,36.0,128.0
1,0,47,35.0,128.0
1,0,48,39.0,128.0
1,0,49,35.0,128.0
1,0,50,43.0,128.0
1,0,51,39.0,128.0
1,0,52,41.0,128.0
1,0,53,40.0,128.0
1,0,54,37.0,128.0
1,0,55,41.0,128.0
1,0,56,41.0,128.0
1,0,57,42.0,128.0
1,0,58,32.0,128.0
1,0,59,41.0,128.0
1,0,60,39.0,128.0
1,0,61,41.0,128.0
1,0,62,44.0,128.0
1,0,63,50.0,128.0
1,0,64,52.0,128.0
1,0,65,41.0,128.0
1,0,66,41.0,128.0
1,0,67,33.0,128.0
1,0,68,41.0,128.0
1,0,69,46.0,128.0
1,0,70,43.0,128.0
1,0,71,40.0,128.0
1,0,72,38.0,128.0
1,0,73,50.0,128.0
1,0,74,49.0,128.0
1,0,75,51.0,128.0
1,0,76,47.0,128.0
1,0,77,41.0,128.0
1,0,78,47.0,128.0
1,0,79,46.0,128.0
1,0,80,41.0,128.0
1,0,81,49.0,128.0
1,0,82,48.0,128.0
1,0,83,48.0,128.0
1,0,84,47.0,128.0
1,0,85,35.0,128.0
1,0,86,48.0,128.0
1,0,87,41.0,128.0
1,0,88,41.0,128.0
1,0,89,31.0,128.0
1,0,90,41.0,128.0
1,0,91,51.0,128.0
1,0,92,55.0,128.0
1,0,93,49.0,128.0
1,0,94,43.0,128.0
1,0,95,5.0,128.0
1,0,96,4.0,128.0
1,0,97,5.0,128.0
1,0,98,5.0,128.0
1,0,99,5.0,128.0
1,0,100,3.0,128.0
1,0,101,5.0,128.0
1,0,102,6.0,128.0
1,0,103,16.0,128.0
1,0,104,7.0,128.0
1,0,105,19.0,128.0
1,0,106,48.0,128.0
1,0,107,46.0,128.0
1,0,108,6.0,128.0
1,0,109,6.0,128.0
1,0,110,5.0,128.0
1,0,111,6.0,128.0
1,0,112,13.0,128.0
1,0,113,5.0,128.0
1,0,114,15.0,128.0
1,0,115,4.0,128.0
1,0,116,34.0,128.0
1,0,117,4.0,128.0
1,0,118,4.0,128.0
1,0,119,3.0,128.0
1,0,120,5.0,128.0
1,0,121,6.0,128.0
1,0,122,6.0,128.0
1,0,123,5.0,128.0
1,0,124,5.0,128.0
1,0,125,6.0,128.0
1,0,126,6.0,128.0
1,0,127,8.0,128.0
1,0,128,24.0,128.0
2,0,1,77.0,128.0
2,0,2,65.0,128.0
2,0,3,66.0,128.0
2,0,4,52.0,128.0
2,0,5,64.0,128.0
2,0,6,61.0,128.0
2,0,7,68.0,128.0
2,0,8,63.0,128.0
2,0,9,53.0,128.0
2,0,10,55.0,128.0
2,0,11,55.0,128.0
2,0,12,61.0,128.0
2,0,13,49.0,128.0
2,0,14,48.0,128.0
2,0,15,58.0,128.0
2,0,16,52.0,128.0
2,0,17,54.0,128.0
2,0,18,56.0,128.0
2,0,19,54.0,128.0
2,0,20,49.0,128.0
2,0,21,55.0,128.0
2,0,22,53.0,128.0
2,0,23,46.0,128.0
2,0,24,42.0,128.0
2,0,25,42.0,128.0
2,0,26,39.0,128.0
2,0,27,48.0,128.0
2,0,28,41.0,128.0
2,0,29,40.0,128.0
2,0,30,48.0,128.0
2,0,31,43.0,128.0
2,0,32,41.0,128.0
2,0,33,59.0,128.0
2,0,34,47.0,128.0
2,0,35,45.0,128.0
2,0,36,39.0,128.0
2,0,37,40.0,128.0
2,0,38,42.0,128.0
2,0,39,32.0,128.0
2,0,40,49.0,128.0
2,0,41,38.0,128.0
2,0,42,43.0,128.0
2,0,43,35.0,128.0
2,0,44,45.0,128.0
2,0,45,48.0,128.0
2,0,46,42.0,128.0
2,0,47,46.0,128.0
2,0,48,52.0,128.0
2,0,49,54.0,128.0
2,0,50,51.0,128.0
2,0,51,45.0,128.0
2,0,52,45.0,128.0
2,0,53,42.0,128.0
2,0,54,46.0,128.0
2,0,55,50.0,128.0
2,0,56,47.0,128.0
2,0,57,56.0,128.0
2,0,58,46.0,128.0
2,0,59,52.0,128.0
2,0,60,50.0,128.0
2,0,61,44.0,128.0
2,0,62,45.0,128.0
2,0,63,44.0,128.0
2,0,64,38.0,128.0
2,0,65,47.0,128.0
2,0,66,39.0,128.0
2,0,67,42.0,128.0
2,0,68,39.0,128.0
2,0,69,52.0,128.0
2,0,70,48.0,128.0
2,0,71,43.0,128.0
2,0,72,49.0,128.0
2,0,73,40.0,128.0
2,0,74,42.0,128.0
2,0,75,39.0,128.0
2,0,76,45.0,128.0
2,0,77,55.0,128.0
2,0,78,44.0,128.0
2,0,79,43.0,128.0
2,0,80,41.0,128.0
2,0,81,47.0,128.0
2,0,82,44.0,128.0
2,0,83,46.0,128.0
2,0,84,42.0,128.0
2,0,85,34.0,128.0
2,0,86,49.0,128.0
2,0,87,38.0,128.0
2,0,88,31.0,128.0
2,0,89,14.0,128.0
2,0,90,20.0,128.0
2,0,91,30.0,128.0
2,0,92,59.0,128.0
2,0,93,56.0,128.0
2,0,94,31.0,128.0
2,0,95,3.0,128.0
2,0,96,2.0,128.0
2,0,97,3.0,128.0
2,0,98,3.0,128.0
2,0,99,3.0,128.0
2,0,100,3.0,128.0
2,0,101,3.0,128.0
2,0,102,3.0,128.0
2,0,103,3.0,128.0
2,0,104,3.0,128.0
2,0,105,3.0,128.0
2,0,106,3.0,128.0
2,0,107,3.0,128.0
2,0,108,3.0,128.0
2,0,109,3.0,128.0
2,0,110,3.0,128.0
2,0,111,4.0,128.0
2,0,112,3.0,128.0
2,0,113,4.0,128.0
2,0,114,3.0,128.0
2,0,115,4.0,128.0
2,0,116,21.0,128.0
2,0,117,3.0,128.0
2,0,118,2.0,128.0
2,0,119,4.0,128.0
2,0,120,4.0,128.0
2,0,121,4.0,128.0
2,0,122,4.0,128.0
2,0,123,4.0,128.0
2,0,124,4.0,128.0
2,0,125,4.0,128.0
2,0,126,4.0,128.0
2,0,127,4.0,128.0
2,0,128,4.0,128.0
3,0,1,75.0,128.0
3,0,2,68.0,128.0
3,0,3,55.0,128.0
3,0,4,52.0,128.0
3,0,5,51.0,128.0
3,0,6,46.0,128.0
3,0,7,52.0,128.0
3,0,8,48.0,128.0
3,0,9,43.0,128.0
3,0,10,39.0,128.0
3,0,11,39.0,128.0
3,0,12,36.0,128.0
3,0,13,44.0,128.0
3,0,14,45.0,128.0
3,0,15,38.0,128.0
3,0,16,39.0,128.0
3,0,17,36.0,128.0
3,0,18,48.0,128.0
3,0,19,36.0,128.0
3,0,20,52.0,128.0
3,0,21,43.0,128.0
3,0,22,37.0,128.0
3,0,23,39.0,128.0
3,0,24,42.0,128.0
3,0,25,35.0,128.0
3,0,26,33.0,128.0
3,0,27,43.0,128.0
3,0,28,58.0,128.0
3,0,29,9.0,128.0
3,0,30,20.0,128.0
3,0,31,22.0,128.0
3,0,32,25.0,128.0
3,0,33,27.0,128.0
3,0,34,32.0,128.0
3,0,35,48.0,128.0
3,0,36,61.0,128.0
3,0,37,57.0,128.0
3,0,38,62.0,128.0
3,0,39,48.0,128.0
3,0,40,56.0,128.0
3,0,41,55.0,128.0
3,0,42,54.0,128.0
3,0,43,60.0,128.0
3,0,44,60.0,128.0
3,0,45,69.0,128.0
3,0,46,63.0,128.0
3,0,47,68.0,128.0
3,0,48,72.0,128.0
3,0,49,59.0,128.0
3,0,50,66.0,128.0
3,0,51,61.0,128.0
3,0,52,62.0,128.0
3,0,53,53.0,128.0
3,0,54,61.0,128.0
3,0,55,66.0,128.0
3,0,56,68.0,128.0
3,0,57,64.0,128.0
3,0,58,63.0,128.0
3,0,59,65.0,128.0
3,0,60,73.0,128.0
3,0,61,68.0,128.0
3,0,62,73.0,128.0
3,0,63,73.0,128.0
3,0,64,76.0,128.0
3,0,65,41.0,128.0
3,0,66,68.0,128.0
3,0,67,19.0,128.0
3,0,68,34.0,128.0
3,0,69,54.0,128.0
3,0,70,14.0,128.0
3,0,71,29.0,128.0
3,0,72,77.0,128.0
3,0,73,9.0,128.0
3,0,74,1.0,128.0
3,0,75,1.0,128.0
3,0,76,1.0,128.0
3,0,77,1.0,128.0
3,0,78,1.0,128.0
3,0,79,1.0,128.0
3,0,80,1.0,128.0
3,0,81,1.0,128.0
3,0,82,1.0,128.0
3,0,83,1.0,128.0
3,0,84,1.0,128.0
3,0,85,1.0,128.0
3,0,86,1.0,128.0
3,0,87,1.0,128.0
3,0,88,1.0,128.0
3,0,89,1.0,128.0
3,0,90,1.0,128.0
3,0,91,1.0,128.0
3,0,92,1.0,128.0
3,0,93,1.0,128.0
3,0,94,1.0,128.0
3,0,95,1.0,128.0
3,0,96,1.0,128.0
3,0,97,1.0,128.0
3,0,98,1.0,128.0
3,0,99,1.0,128.0
3,0,100,1.0,128.0
3,0,101,1.0,128.0
3,0,102,1.0,128.0
3,0,103,1.0,128.0
3,0,104,1.0,128.0
3,0,105,1.0,128.0
3,0,106,1.0,128.0
3,0,107,1.0,128.0
3,0,108,1.0,128.0
3,0,109,1.0,128.0
3,0,110,1.0,128.0
3,0,111,1.0,128.0
3,0,112,1.0,128.0
3,0,113,1.0,128.0
3,0,114,1.0,128.0
3,0,115,1.0,128.0
3,0,116,1.0,128.0
3,0,117,1.0,128.0
3,0,118,1.0,128.0
3,0,119,1.0,128.0
3,0,120,1.0,128.0
3,0,121,1.0,128.0
3,0,122,1.0,128.0
3,0,123,1.0,128.0
3,0,124,1.0,128.0
3,0,125,1.0,128.0
3,0,126,1.0,128.0
3,0,127,1.0,128.0
3,0,128,1.0,128.0
