seed,dataset,generation,new_selected,population
1,0,1,74.0,128.0
1,0,2,54.0,128.0
1,0,3,42.0,128.0
1,0,4,42.0,128.0
1,0,5,40.0,128.0
1,0,6,25.0,128.0
1,0,7,28.0,128.0
1,0,8,21.0,128.0
1,0,9,21.0,128.0
1,0,10,17.0,128.0
1,0,11,21.0,128.0
1,0,12,16.0,128.0
1,0,13,14.0,128.0
1,0,14,17.0,128.0
1,0,15,15.0,128.0
1,0,16,15.0,128.0
1,0,17,16.0,128.0
1,0,18,14.0,128.0
1,0,19,10.0,128.0
1,0,20,9.0,128.0
1,0,21,12.0,128.0
1,0,22,9.0,128.0
1,0,23,15.0,128.0
1,0,24,10.0,128.0
1,0,25,10.0,128.0
1,0,26,10.0,128.0
1,0,27,5.0,128.0
1,0,28,10.0,128.0
1,0,29,7.0,128.0
1,0,30,12.0,128.0
1,0,31,7.0,128.0
1,0,32,11.0,128.0
1,0,33,11.0,128.0
1,0,34,8.0,128.0
1,0,35,8.0,128.0
1,0,36,3.0,128.0
1,0,37,7.0,128.0
1,0,38,8.0,128.0
1,0,39,6.0,128.0
1,0,40,11.0,128.0
1,0,41,9.0,128.0
1,0,42,12.0,128.0
1,0,43,8.0,128.0
1,0,44,12.0,128.0
1,0,45,11.0,128.0
1,0,46,12.0,128.0
1,0,47,5.0,128.0
1,0,48,6.0,128.0
1,0,49,5.0,128.0
1,0,50,9.0,128.0
1,0,51,10.0,128.0
1,0,52,8.0,128.0
1,0,53,8.0,128.0
1,0,54,7.0,128.0
1,0,55,11.0,128.0
1,0,56,6.0,128.0
1,0,57,6.0,128.0
1,0,58,8.0,128.0
1,0,59,12.0,128.0
1,0,60,9.0,128.0
1,0,61,6.0,128.0
1,0,62,11.0,128.0
1,0,63,12.0,128.0
1,0,64,6.0,128.0
1,0,65,7.0,128.0
1,0,66,5.0,128.0
1,0,67,8.0,128.0
1,0,68,4.0,128.0
1,0,69,8.0,128.0
1,0,70,7.0,128.0
1,0,71,7.0,128.0
1,0,72,9.0,128.0
1,0,73,9.0,128.0
1,0,74,10.0,128.0
1,0,75,9.0,128.0
1,0,76,9.0,128.0
1,0,77,14.0,128.0
1,0,78,14.0,128.0
1,0,79,9.0,128.0
1,0,80,10.0,128.0
1,0,81,10.0,128.0
1,0,82,16.0,128.0
1,0,83,14.0,128.0
1,0,84,11.0,128.0
1,0,85,14.0,128.0
1,0,86,19.0,128.0
1,0,87,24.0,128.0
1,0,88,19.0,128.0
1,0,89,17.0,128.0
1,0,90,14.0,128.0
1,0,91,16.0,128.0
1,0,92,10.0,128.0
1,0,93,16.0,128.0
1,0,94,20.0,128.0
1,0,95,14.0,128.0
1,0,96,12.0,128.0
1,0,97,16.0,128.0
1,0,98,13.0,128.0
1,0,99,19.0,128.0
1,0,100,17.0,128.0
1,0,101,20.0,128.0
1,0,102,12.0,128.0
1,0,103,13.0,128.0
1,0,104,16.0,128.0
1,0,105,14.0,128.0
1,0,106,18.0,128.0
1,0,107,11.0,128.0
1,0,108,13.0,128.0
1,0,109,10.0,128.0
1,0,110,16.0,128.0
1,0,111,11.0,128.0
1,0,112,14.0,128.0
1,0,113,8.0,128.0
1,0,114,17.0,128.0
1,0,115,15.0,128.0
1,0,116,8.0,128.0
1,0,117,9.0,128.0
1,0,118,15.0,128.0
1,0,119,19.0,128.0
1,0,120,11.0,128.0
1,0,121,18.0,128.0
1,0,122,13.0,128.0
1,0,123,11.0,128.0
